# Run number  1 on Mon 2026-05-25T12:05:54 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 8.2241E+00    5.1069E+01    6.2969E+01    2.3949E+01    1.9390E+01    2.0842E+01    8.1993E+01    6.0281E+01    1.8338E+01    5.0011E+00    2.0176E+01    7.8222E+00    7.1292E+00   
 8.8035E+00    5.1073E+01    6.2979E+01    2.3945E+01    1.9455E+01    2.0866E+01    8.2027E+01    6.0292E+01    1.8353E+01    4.9808E+00    2.0074E+01    7.6901E+00    7.1587E+00   
 9.3039E+00    5.1073E+01    6.2982E+01    2.3991E+01    1.9363E+01    2.0888E+01    8.2052E+01    6.0298E+01    1.8368E+01    4.9808E+00    2.0115E+01    7.6689E+00    7.0995E+00   
 9.8043E+00    5.1084E+01    6.2980E+01    2.3978E+01    1.9363E+01    2.0888E+01    8.2027E+01    6.0298E+01    1.8395E+01    5.0215E+00    2.0197E+01    7.6425E+00    7.1292E+00   
 1.0305E+01    5.1068E+01    6.2980E+01    2.3983E+01    1.9402E+01    2.0933E+01    8.2015E+01    6.0298E+01    1.8449E+01    4.9808E+00    2.0095E+01    7.7007E+00    7.0697E+00   
 1.0900E+01    5.1077E+01    6.2995E+01    2.4037E+01    1.9405E+01    2.0959E+01    8.1976E+01    6.0298E+01    1.8448E+01    5.0011E+00    2.0095E+01    7.7271E+00    7.0697E+00   
 1.1400E+01    5.1075E+01    6.3000E+01    2.4037E+01    1.9464E+01    2.0997E+01    8.1976E+01    6.0306E+01    1.8448E+01    5.0011E+00    2.0115E+01    7.9068E+00    7.1292E+00   
 1.1900E+01    5.1075E+01    6.3007E+01    2.4061E+01    1.9407E+01    2.1024E+01    8.1966E+01    6.0320E+01    1.8499E+01    5.0215E+00    2.0176E+01    7.6478E+00    7.1587E+00   
 1.2401E+01    5.1081E+01    6.3006E+01    2.4036E+01    1.9407E+01    2.1024E+01    8.1944E+01    6.0320E+01    1.8522E+01    5.0215E+00    2.0095E+01    7.6425E+00    7.0995E+00   
 1.2972E+01    5.1088E+01    6.3032E+01    2.4005E+01    1.9471E+01    2.1058E+01    8.1922E+01    6.0316E+01    1.8558E+01    5.0215E+00    2.0156E+01    7.6478E+00    7.0995E+00   
 1.3472E+01    5.1088E+01    6.3032E+01    2.3984E+01    1.9424E+01    2.1081E+01    8.1910E+01    6.0325E+01    1.8578E+01    5.0215E+00    2.0217E+01    7.6319E+00    7.0995E+00   
 1.3973E+01    5.1090E+01    6.3037E+01    2.3984E+01    1.9469E+01    2.1103E+01    8.1896E+01    6.0303E+01    1.8562E+01    5.0419E+00    2.0401E+01    7.9226E+00    7.1587E+00   
 1.4473E+01    5.1091E+01    6.3046E+01    2.3967E+01    1.9489E+01    2.1121E+01    8.1882E+01    6.0307E+01    1.8585E+01    5.0419E+00    2.0176E+01    7.8804E+00    7.1292E+00   
 1.5069E+01    5.1106E+01    6.3056E+01    2.3966E+01    1.9622E+01    2.1136E+01    8.1857E+01    6.0303E+01    1.8600E+01    5.0623E+00    2.0136E+01    7.7746E+00    7.1292E+00   
 1.5569E+01    5.1114E+01    6.3072E+01    2.3975E+01    1.9638E+01    2.1136E+01    8.1865E+01    6.0303E+01    1.8637E+01    5.0623E+00    2.0360E+01    7.9438E+00    7.1292E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.6070E+01    5.1116E+01    6.3091E+01    2.3988E+01    1.9656E+01    2.1155E+01    8.1925E+01    6.0313E+01    1.8674E+01    5.0419E+00    2.0238E+01    7.7482E+00    7.1292E+00   
 1.6570E+01    5.1118E+01    6.3091E+01    2.3951E+01    1.9611E+01    2.1176E+01    8.1983E+01    6.0335E+01    1.8691E+01    5.0623E+00    2.0136E+01    7.7271E+00    7.0697E+00   
 1.7141E+01    5.1094E+01    6.3074E+01    2.3936E+01    1.9600E+01    2.1202E+01    8.1983E+01    6.0322E+01    1.8691E+01    5.0623E+00    2.0197E+01    7.6478E+00    7.0995E+00   
 1.7641E+01    5.1106E+01    6.3063E+01    2.3907E+01    1.9584E+01    2.1208E+01    8.2034E+01    6.0335E+01    1.8711E+01    5.0623E+00    2.0258E+01    7.6531E+00    7.0995E+00   
 1.8141E+01    5.1106E+01    6.3085E+01    2.3930E+01    1.9661E+01    2.1240E+01    8.2079E+01    6.0364E+01    1.8753E+01    5.0826E+00    2.0197E+01    7.9491E+00    7.1292E+00   
 1.8642E+01    5.1084E+01    6.3074E+01    2.3889E+01    1.9646E+01    2.1225E+01    8.2103E+01    6.0349E+01    1.8755E+01    5.0623E+00    2.0197E+01    7.9438E+00    7.0697E+00   
 1.9237E+01    5.1088E+01    6.3060E+01    2.4036E+01    1.9588E+01    2.1228E+01    8.2082E+01    6.0360E+01    1.8799E+01    5.0419E+00    2.0238E+01    7.6584E+00    7.1292E+00   
 1.9737E+01    5.1086E+01    6.3060E+01    2.4095E+01    1.9535E+01    2.1262E+01    8.2079E+01    6.0349E+01    1.8799E+01    5.0826E+00    2.0360E+01    7.8434E+00    7.0697E+00   
 2.0238E+01    5.1091E+01    6.3066E+01    2.4095E+01    1.9610E+01    2.1291E+01    8.2079E+01    6.0356E+01    1.8799E+01    5.0623E+00    2.0217E+01    7.9544E+00    7.1292E+00   
 2.0738E+01    5.1118E+01    6.3078E+01    2.4020E+01    1.9584E+01    2.1277E+01    8.2060E+01    6.0343E+01    1.8808E+01    5.0826E+00    2.0217E+01    7.8698E+00    7.1292E+00   
 2.1309E+01    5.1118E+01    6.3087E+01    2.3949E+01    1.9657E+01    2.1285E+01    8.2052E+01    6.0362E+01    1.8816E+01    5.0826E+00    2.0258E+01    7.8064E+00    7.0995E+00   
 2.1810E+01    5.1118E+01    6.3116E+01    2.3941E+01    1.9673E+01    2.1285E+01    8.2015E+01    6.0362E+01    1.8831E+01    5.0826E+00    2.0238E+01    7.6742E+00    7.1292E+00   
 2.2310E+01    5.1127E+01    6.3119E+01    2.3923E+01    1.9745E+01    2.1304E+01    8.1984E+01    6.0360E+01    1.8862E+01    5.1030E+00    2.0217E+01    7.7852E+00    7.0697E+00   
 2.2810E+01    5.1123E+01    6.3133E+01    2.3938E+01    1.9749E+01    2.1330E+01    8.2011E+01    6.0377E+01    1.8888E+01    5.1030E+00    2.0299E+01    7.7641E+00    7.1587E+00   
 2.3406E+01    5.1128E+01    6.3136E+01    2.3957E+01    1.9729E+01    2.1342E+01    8.2011E+01    6.0380E+01    1.8888E+01    5.0826E+00    2.0217E+01    7.6795E+00    7.1292E+00   
 2.3906E+01    5.1141E+01    6.3140E+01    2.4007E+01    1.9772E+01    2.1342E+01    8.1997E+01    6.0396E+01    1.8895E+01    5.0826E+00    2.0319E+01    7.6848E+00    7.1587E+00   
 2.4406E+01    5.1141E+01    6.3139E+01    2.4048E+01    1.9772E+01    2.1340E+01    8.1997E+01    6.0387E+01    1.8927E+01    5.1030E+00    2.0258E+01    7.7852E+00    7.1292E+00   
 2.4907E+01    5.1126E+01    6.3147E+01    2.4117E+01    1.9771E+01    2.1355E+01    8.1974E+01    6.0401E+01    1.8969E+01    5.1234E+00    2.0299E+01    7.9596E+00    7.1587E+00   
 2.5478E+01    5.1142E+01    6.3156E+01    2.4028E+01    1.9795E+01    2.1346E+01    8.1978E+01    6.0412E+01    1.8968E+01    5.1234E+00    2.0380E+01    7.9702E+00    7.1292E+00   
 2.5978E+01    5.1131E+01    6.3156E+01    2.4028E+01    1.9798E+01    2.1348E+01    8.2001E+01    6.0429E+01    1.8992E+01    5.1030E+00    2.0462E+01    7.9808E+00    7.0697E+00   
 2.6479E+01    5.1147E+01    6.3167E+01    2.3994E+01    1.9805E+01    2.1334E+01    8.2001E+01    6.0419E+01    1.8992E+01    5.0826E+00    2.0360E+01    7.6901E+00    7.1292E+00   
 2.6979E+01    5.1147E+01    6.3170E+01    2.3890E+01    1.9787E+01    2.1292E+01    8.2013E+01    6.0421E+01    1.9010E+01    5.0826E+00    2.0238E+01    7.7588E+00    7.0995E+00   
 2.7574E+01    5.1128E+01    6.3175E+01    2.3828E+01    1.9797E+01    2.1247E+01    8.2042E+01    6.0408E+01    1.9043E+01    5.0419E+00    2.0442E+01    7.9755E+00    7.1292E+00   
 2.8075E+01    5.1130E+01    6.3180E+01    2.3751E+01    1.9797E+01    2.1247E+01    8.2037E+01    6.0408E+01    1.9079E+01    5.0623E+00    2.0442E+01    7.8434E+00    7.1292E+00   
 2.8575E+01    5.1126E+01    6.3180E+01    2.3715E+01    1.9761E+01    2.1169E+01    8.2011E+01    6.0464E+01    1.9104E+01    5.0623E+00    2.0197E+01    7.7852E+00    7.1587E+00   
 2.9075E+01    5.1133E+01    6.3180E+01    2.3715E+01    1.9830E+01    2.1017E+01    8.2011E+01    6.0453E+01    1.9104E+01    5.1030E+00    2.0380E+01    7.7694E+00    7.1292E+00   
 2.9647E+01    5.1139E+01    6.3192E+01    2.3740E+01    1.9885E+01    2.0730E+01    8.2025E+01    6.0469E+01    1.9143E+01    5.0826E+00    2.0380E+01    7.8486E+00    7.0697E+00   
 3.0147E+01    5.1139E+01    6.3181E+01    2.3733E+01    1.9902E+01    2.0299E+01    8.2010E+01    6.0490E+01    1.9164E+01    5.1030E+00    2.0278E+01    7.8222E+00    7.1587E+00   
 3.0647E+01    5.1125E+01    6.3192E+01    2.3774E+01    1.9902E+01    2.0299E+01    8.2019E+01    6.0490E+01    1.9204E+01    5.1030E+00    2.0421E+01    7.6848E+00    7.1292E+00   
 3.1148E+01    5.1136E+01    6.3191E+01    2.3798E+01    1.9966E+01    1.9950E+01    8.2014E+01    6.0475E+01    1.9229E+01    5.1234E+00    2.0380E+01    7.6901E+00    7.1292E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 3.1743E+01    5.1127E+01    6.3183E+01    2.3789E+01    1.9831E+01    1.9685E+01    8.2004E+01    6.0511E+01    1.9244E+01    5.1030E+00    2.0360E+01    7.8645E+00    7.1292E+00   
 3.2243E+01    5.1140E+01    6.3183E+01    2.3789E+01    1.9864E+01    1.9438E+01    8.2004E+01    6.0524E+01    1.9277E+01    5.0826E+00    2.0278E+01    7.8592E+00    7.1292E+00   
 3.2744E+01    5.1129E+01    6.3185E+01    2.3743E+01    1.9900E+01    1.9263E+01    8.1980E+01    6.0517E+01    1.9293E+01    5.1030E+00    2.0197E+01    7.9913E+00    7.1881E+00   
 3.3244E+01    5.1129E+01    6.3179E+01    2.3772E+01    1.9879E+01    1.9067E+01    8.1950E+01    6.0469E+01    1.9322E+01    5.1030E+00    2.0421E+01    7.6954E+00    7.0697E+00   
 3.3815E+01    5.1143E+01    6.3184E+01    2.3822E+01    1.9879E+01    1.9067E+01    8.1925E+01    6.0469E+01    1.9315E+01    5.1030E+00    2.0238E+01    7.7165E+00    7.1587E+00   
 3.4315E+01    5.1120E+01    6.3194E+01    2.3839E+01    1.9956E+01    1.8886E+01    8.1897E+01    6.0448E+01    1.9303E+01    5.0826E+00    2.0319E+01    7.7112E+00    7.1587E+00   
 3.4816E+01    5.1123E+01    6.3194E+01    2.3921E+01    1.9951E+01    1.8725E+01    8.1887E+01    6.0420E+01    1.9288E+01    5.1234E+00    2.0319E+01    7.8698E+00    7.1292E+00   
 3.5316E+01    5.1135E+01    6.3197E+01    2.3921E+01    2.0063E+01    1.8577E+01    8.1887E+01    6.0384E+01    1.9288E+01    5.1030E+00    2.0319E+01    7.9121E+00    7.1292E+00   
 3.5911E+01    5.1146E+01    6.3222E+01    2.3925E+01    2.0004E+01    1.8438E+01    8.1887E+01    6.0340E+01    1.9254E+01    5.1030E+00    2.0299E+01    7.7271E+00    7.1292E+00   
 3.6412E+01    5.1146E+01    6.3231E+01    2.4026E+01    2.0045E+01    1.8306E+01    8.1858E+01    6.0306E+01    1.9220E+01    5.0826E+00    2.0299E+01    7.8486E+00    7.0697E+00   
 3.6912E+01    5.1135E+01    6.3259E+01    2.4188E+01    2.0045E+01    1.8306E+01    8.1855E+01    6.0306E+01    1.9190E+01    5.0826E+00    2.0299E+01    7.8909E+00    7.1587E+00   
 3.7413E+01    5.1140E+01    6.3281E+01    2.4291E+01    2.0125E+01    1.8186E+01    8.1852E+01    6.0231E+01    1.9142E+01    5.0623E+00    2.0380E+01    7.7271E+00    7.0995E+00   
 3.7984E+01    5.1141E+01    6.3281E+01    2.4388E+01    2.0065E+01    1.8063E+01    8.1871E+01    6.0158E+01    1.9090E+01    5.0826E+00    2.0442E+01    7.7324E+00    7.1292E+00   
 3.8484E+01    5.1128E+01    6.3296E+01    2.4388E+01    1.9934E+01    1.7944E+01    8.1871E+01    6.0090E+01    1.9090E+01    5.0623E+00    2.0462E+01    7.7271E+00    7.1587E+00   
 3.8984E+01    5.1124E+01    6.3323E+01    2.4359E+01    1.9939E+01    1.7865E+01    8.1898E+01    6.0038E+01    1.9064E+01    5.0623E+00    2.0605E+01    7.9226E+00    7.0697E+00   
 3.9485E+01    5.1124E+01    6.3357E+01    2.4260E+01    1.9939E+01    1.7865E+01    8.1902E+01    5.9981E+01    1.9008E+01    5.0623E+00    2.0462E+01    8.0019E+00    7.1587E+00   
 4.0088E+01    5.1131E+01    6.3368E+01    2.4183E+01    1.9834E+01    1.7750E+01    8.1917E+01    5.9981E+01    1.8968E+01    5.0623E+00    2.0523E+01    7.8804E+00    7.1587E+00   
 4.0588E+01    5.1126E+01    6.3384E+01    2.4155E+01    1.9824E+01    1.7658E+01    8.1965E+01    5.9890E+01    1.8906E+01    5.0215E+00    2.0523E+01    7.7324E+00    7.1881E+00   
 4.1089E+01    5.1123E+01    6.3384E+01    2.4155E+01    1.9857E+01    1.7579E+01    8.1994E+01    5.9830E+01    1.8864E+01    5.0215E+00    2.0462E+01    8.0283E+00    7.1587E+00   
 4.1589E+01    5.1120E+01    6.3398E+01    2.4130E+01    1.9804E+01    1.7491E+01    8.1994E+01    5.9772E+01    1.8864E+01    5.0011E+00    2.0503E+01    8.0125E+00    7.0697E+00   
 4.2160E+01    5.1122E+01    6.3414E+01    2.4166E+01    1.9767E+01    1.7426E+01    8.2026E+01    5.9720E+01    1.8819E+01    5.0011E+00    2.0442E+01    8.0231E+00    7.1292E+00   
 4.2661E+01    5.1122E+01    6.3437E+01    2.4121E+01    1.9825E+01    1.7339E+01    8.2040E+01    5.9634E+01    1.8766E+01    5.0011E+00    2.0482E+01    7.7429E+00    7.1292E+00   
 4.3161E+01    5.1140E+01    6.3472E+01    2.4096E+01    1.9841E+01    1.7339E+01    8.2034E+01    5.9634E+01    1.8695E+01    4.9808E+00    2.0442E+01    7.7218E+00    7.1292E+00   
 4.3662E+01    5.1136E+01    6.3480E+01    2.4069E+01    1.9762E+01    1.7274E+01    8.2032E+01    5.9555E+01    1.8654E+01    4.9604E+00    2.0482E+01    7.7218E+00    7.1587E+00   
 4.4241E+01    5.1127E+01    6.3480E+01    2.4069E+01    1.9750E+01    1.7194E+01    8.2040E+01    5.9474E+01    1.8610E+01    4.9808E+00    2.0544E+01    7.7376E+00    7.0995E+00   
 4.4741E+01    5.1130E+01    6.3509E+01    2.4039E+01    1.9725E+01    1.7118E+01    8.2040E+01    5.9386E+01    1.8610E+01    4.9808E+00    2.0523E+01    7.7218E+00    7.1881E+00   
 4.5241E+01    5.1130E+01    6.3518E+01    2.4037E+01    1.9714E+01    1.7058E+01    8.2046E+01    5.9336E+01    1.8528E+01    4.9808E+00    2.0544E+01    7.9913E+00    7.1587E+00   
 4.5742E+01    5.1130E+01    6.3522E+01    2.3994E+01    1.9714E+01    1.7058E+01    8.2050E+01    5.9218E+01    1.8473E+01    4.9604E+00    2.0523E+01    7.7588E+00    7.1292E+00   
 4.6313E+01    5.1145E+01    6.3528E+01    2.3986E+01    1.9660E+01    1.7009E+01    8.2075E+01    5.9232E+01    1.8419E+01    4.9604E+00    2.0523E+01    7.9385E+00    7.1587E+00   
 4.6813E+01    5.1122E+01    6.3528E+01    2.3885E+01    1.9632E+01    1.6977E+01    8.2086E+01    5.9159E+01    1.8369E+01    4.9604E+00    2.0544E+01    7.9702E+00    7.1292E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 4.7314E+01    5.1120E+01    6.3529E+01    2.3870E+01    1.9534E+01    1.6911E+01    8.2086E+01    5.9052E+01    1.8369E+01    4.9400E+00    2.0462E+01    7.7588E+00    7.1292E+00   
 4.7814E+01    5.1108E+01    6.3536E+01    2.3815E+01    1.9479E+01    1.6875E+01    8.2117E+01    5.9002E+01    1.8319E+01    4.9400E+00    2.0503E+01    7.9174E+00    7.1292E+00   
 4.8409E+01    5.1126E+01    6.3539E+01    2.3762E+01    1.9491E+01    1.6820E+01    8.2151E+01    5.8918E+01    1.8273E+01    4.9400E+00    2.0544E+01    7.9861E+00    7.1292E+00   
 4.8910E+01    5.1141E+01    6.3556E+01    2.3793E+01    1.9506E+01    1.6836E+01    8.2221E+01    5.8824E+01    1.8201E+01    4.9400E+00    2.0625E+01    7.8169E+00    7.0995E+00   
 4.9410E+01    5.1121E+01    6.3585E+01    2.3715E+01    1.9475E+01    1.6795E+01    8.2261E+01    5.8824E+01    1.8161E+01    4.9400E+00    2.0707E+01    7.9121E+00    7.0995E+00   
 4.9910E+01    5.1148E+01    6.3599E+01    2.3716E+01    1.9454E+01    1.6723E+01    8.2287E+01    5.8742E+01    1.8100E+01    4.9196E+00    2.0605E+01    7.8698E+00    7.0995E+00   
 5.0482E+01    5.1139E+01    6.3593E+01    2.3716E+01    1.9434E+01    1.6672E+01    8.2287E+01    5.8657E+01    1.8047E+01    4.8993E+00    2.0625E+01    7.9332E+00    7.1587E+00   
 5.0982E+01    5.1142E+01    6.3592E+01    2.3895E+01    1.9366E+01    1.6639E+01    8.2305E+01    5.8574E+01    1.8047E+01    4.8993E+00    2.0707E+01    7.9015E+00    7.1587E+00   
 5.1482E+01    5.1142E+01    6.3612E+01    2.3997E+01    1.9434E+01    1.6639E+01    8.2315E+01    5.8502E+01    1.7984E+01    4.8993E+00    2.0768E+01    7.7271E+00    7.1587E+00   
 5.1983E+01    5.1130E+01    6.3607E+01    2.4127E+01    1.9434E+01    1.6585E+01    8.2332E+01    5.8487E+01    1.7911E+01    4.8993E+00    2.0707E+01    7.7271E+00    7.0697E+00   
 5.2578E+01    5.1134E+01    6.3627E+01    2.4409E+01    1.9369E+01    1.6554E+01    8.2362E+01    5.8402E+01    1.7855E+01    4.9196E+00    2.0564E+01    7.7218E+00    7.0697E+00   
 5.3078E+01    5.1122E+01    6.3613E+01    2.4396E+01    1.9256E+01    1.6551E+01    8.2377E+01    5.8307E+01    1.7800E+01    4.8993E+00    2.0646E+01    7.7165E+00    7.0995E+00   
 5.3579E+01    5.1130E+01    6.3611E+01    2.4396E+01    1.9211E+01    1.6545E+01    8.2377E+01    5.8241E+01    1.7800E+01    4.8382E+00    2.0625E+01    7.8116E+00    7.1587E+00   
 5.4079E+01    5.1110E+01    6.3604E+01    2.4210E+01    1.9315E+01    1.6584E+01    8.2391E+01    5.8164E+01    1.7741E+01    4.8789E+00    2.0768E+01    7.9385E+00    7.1292E+00   
 5.4675E+01    5.1110E+01    6.3613E+01    2.4037E+01    1.9189E+01    1.6614E+01    8.2408E+01    5.8087E+01    1.7711E+01    4.8585E+00    2.0625E+01    7.7007E+00    7.1587E+00   
 5.5175E+01    5.1102E+01    6.3602E+01    2.3996E+01    1.9189E+01    1.6614E+01    8.2469E+01    5.8087E+01    1.7638E+01    4.8382E+00    2.0564E+01    7.7746E+00    7.1292E+00   
 5.5675E+01    5.1111E+01    6.3600E+01    2.3968E+01    1.9167E+01    1.6664E+01    8.2484E+01    5.8030E+01    1.7582E+01    4.8382E+00    2.0646E+01    7.6954E+00    7.1292E+00   
 5.6176E+01    5.1115E+01    6.3600E+01    2.3968E+01    1.9177E+01    1.6711E+01    8.2498E+01    5.7988E+01    1.7530E+01    4.8382E+00    2.0503E+01    7.7324E+00    7.1292E+00   
 5.6771E+01    5.1120E+01    6.3590E+01    2.3948E+01    1.9099E+01    1.6771E+01    8.2537E+01    5.7963E+01    1.7497E+01    4.7974E+00    2.0686E+01    7.9544E+00    7.1587E+00   
 5.7271E+01    5.1116E+01    6.3591E+01    2.3960E+01    1.9170E+01    1.6843E+01    8.2569E+01    5.7929E+01    1.7497E+01    4.8178E+00    2.0666E+01    7.9438E+00    7.0995E+00   
 5.7771E+01    5.1116E+01    6.3589E+01    2.3979E+01    1.9104E+01    1.6843E+01    8.2587E+01    5.7892E+01    1.7433E+01    4.7974E+00    2.0666E+01    7.7007E+00    7.0697E+00   
 5.8272E+01    5.1118E+01    6.3582E+01    2.3969E+01    1.9104E+01    1.6930E+01    8.2576E+01    5.7892E+01    1.7392E+01    4.7974E+00    2.0646E+01    7.6848E+00    7.1292E+00   
 5.8859E+01    5.1109E+01    6.3573E+01    2.3954E+01    1.8974E+01    1.6998E+01    8.2584E+01    5.7874E+01    1.7353E+01    4.7974E+00    2.0421E+01    7.7324E+00    7.1292E+00   
 5.9359E+01    5.1115E+01    6.3573E+01    2.3913E+01    1.8894E+01    1.7092E+01    8.2610E+01    5.7852E+01    1.7309E+01    4.7770E+00    2.0401E+01    7.7799E+00    7.0697E+00   
 5.9860E+01    5.1109E+01    6.3556E+01    2.3913E+01    1.8878E+01    1.7184E+01    8.2610E+01    5.7854E+01    1.7309E+01    4.7567E+00    2.0564E+01    7.8116E+00    7.1587E+00   
 6.0360E+01    5.1112E+01    6.3541E+01    2.3893E+01    1.8895E+01    1.7258E+01    8.2591E+01    5.7831E+01    1.7272E+01    4.7770E+00    2.0360E+01    7.7429E+00    7.1587E+00   
 6.0955E+01    5.1112E+01    6.3512E+01    2.3898E+01    1.8958E+01    1.7337E+01    8.2571E+01    5.7841E+01    1.7223E+01    4.7974E+00    2.0299E+01    7.7799E+00    7.1292E+00   
 6.1455E+01    5.1111E+01    6.3487E+01    2.3914E+01    1.8958E+01    1.7337E+01    8.2564E+01    5.7841E+01    1.7223E+01    4.7770E+00    2.0319E+01    7.6319E+00    7.0995E+00   
 6.1956E+01    5.1105E+01    6.3471E+01    2.3905E+01    1.8916E+01    1.7429E+01    8.2540E+01    5.7849E+01    1.7210E+01    4.7770E+00    2.0299E+01    7.7271E+00    7.1587E+00   
 6.2456E+01    5.1118E+01    6.3471E+01    2.3905E+01    1.8842E+01    1.7521E+01    8.2540E+01    5.7901E+01    1.7211E+01    4.7770E+00    2.0238E+01    7.8751E+00    7.1587E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.3028E+01    5.1113E+01    6.3443E+01    2.3866E+01    1.8866E+01    1.7607E+01    8.2521E+01    5.7934E+01    1.7195E+01    4.7770E+00    2.0278E+01    7.9174E+00    7.1292E+00   
 6.3528E+01    5.1111E+01    6.3416E+01    2.3915E+01    1.8903E+01    1.7705E+01    8.2526E+01    5.7976E+01    1.7172E+01    4.7567E+00    2.0360E+01    7.8962E+00    7.1587E+00   
 6.4028E+01    5.1111E+01    6.3392E+01    2.3902E+01    1.8903E+01    1.7705E+01    8.2541E+01    5.7987E+01    1.7183E+01    4.7974E+00    2.0217E+01    7.6055E+00    7.1292E+00   
 6.4528E+01    5.1108E+01    6.3356E+01    2.3916E+01    1.8812E+01    1.7823E+01    8.2497E+01    5.7987E+01    1.7198E+01    4.7770E+00    2.0258E+01    7.6161E+00    7.0995E+00   
 6.5108E+01    5.1112E+01    6.3337E+01    2.3883E+01    1.8893E+01    1.7901E+01    8.2480E+01    5.8063E+01    1.7228E+01    4.7567E+00    2.0258E+01    7.6161E+00    7.0697E+00   
 6.5609E+01    5.1100E+01    6.3337E+01    2.3883E+01    1.8857E+01    1.8032E+01    8.2480E+01    5.8128E+01    1.7237E+01    4.7770E+00    2.0197E+01    7.6161E+00    7.1292E+00   
