# Run number  1 on Mon 2026-05-25T11:05:42 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.4115E+02    5.0499E+01    5.8896E+01    2.3597E+01    1.8900E+01    2.0195E+01    7.6642E+01    5.6739E+01    1.7762E+01    4.8585E+00    1.8504E+01    7.3730E+00    1.0504E+01   
 1.4165E+02    5.0504E+01    5.8910E+01    2.3612E+01    1.8963E+01    2.0232E+01    7.6665E+01    5.6743E+01    1.7773E+01    4.8789E+00    1.8565E+01    7.4892E+00    1.0443E+01   
 1.4215E+02    5.0501E+01    5.8910E+01    2.3627E+01    1.8898E+01    2.0232E+01    7.6655E+01    5.6749E+01    1.7809E+01    4.8993E+00    1.8667E+01    7.3095E+00    1.0443E+01   
 1.4279E+02    5.0519E+01    5.8899E+01    2.3612E+01    1.8840E+01    2.0278E+01    7.6689E+01    5.6757E+01    1.7825E+01    4.8789E+00    1.8443E+01    7.3571E+00    1.0443E+01   
 1.4329E+02    5.0504E+01    5.8926E+01    2.3608E+01    1.8840E+01    2.0313E+01    7.6700E+01    5.6753E+01    1.7831E+01    4.8789E+00    1.8402E+01    7.2461E+00    1.0403E+01   
 1.4379E+02    5.0504E+01    5.8922E+01    2.3626E+01    1.8922E+01    2.0347E+01    7.6708E+01    5.6765E+01    1.7862E+01    4.9196E+00    1.8504E+01    7.4839E+00    1.0382E+01   
 1.4429E+02    5.0516E+01    5.8931E+01    2.3626E+01    1.8892E+01    2.0394E+01    7.6708E+01    5.6765E+01    1.7895E+01    4.8993E+00    1.8545E+01    7.2778E+00    1.0382E+01   
 1.4488E+02    5.0514E+01    5.8933E+01    2.3647E+01    1.8914E+01    2.0416E+01    7.6698E+01    5.6772E+01    1.7931E+01    4.8993E+00    1.8545E+01    7.2461E+00    1.0443E+01   
 1.4538E+02    5.0510E+01    5.8942E+01    2.3651E+01    1.8972E+01    2.0445E+01    7.6694E+01    5.6780E+01    1.7961E+01    4.8993E+00    1.8484E+01    7.2514E+00    1.0423E+01   
 1.4588E+02    5.0517E+01    5.8942E+01    2.3669E+01    1.8972E+01    2.0461E+01    7.6678E+01    5.6820E+01    1.7977E+01    4.8993E+00    1.8606E+01    7.2408E+00    1.0463E+01   
 1.4638E+02    5.0509E+01    5.8947E+01    2.3634E+01    1.8971E+01    2.0488E+01    7.6671E+01    5.6817E+01    1.8000E+01    4.9196E+00    1.8484E+01    7.4575E+00    1.0443E+01   
 1.4697E+02    5.0510E+01    5.8960E+01    2.3660E+01    1.8969E+01    2.0505E+01    7.6691E+01    5.6819E+01    1.8008E+01    4.9196E+00    1.8626E+01    7.2514E+00    1.0484E+01   
 1.4747E+02    5.0510E+01    5.8965E+01    2.3689E+01    1.8925E+01    2.0513E+01    7.6691E+01    5.6819E+01    1.8046E+01    4.8993E+00    1.8484E+01    7.2831E+00    1.0463E+01   
 1.4797E+02    5.0536E+01    5.8971E+01    2.3689E+01    1.8931E+01    2.0544E+01    7.6713E+01    5.6818E+01    1.8095E+01    4.9196E+00    1.8443E+01    7.2990E+00    1.0463E+01   
 1.4848E+02    5.0528E+01    5.8971E+01    2.3733E+01    1.8929E+01    2.0544E+01    7.6745E+01    5.6825E+01    1.8124E+01    4.8993E+00    1.8565E+01    7.4575E+00    1.0463E+01   
 1.4906E+02    5.0520E+01    5.8971E+01    2.3730E+01    1.8956E+01    2.0560E+01    7.6757E+01    5.6844E+01    1.8124E+01    4.8993E+00    1.8484E+01    7.4945E+00    1.0403E+01   
 1.4956E+02    5.0516E+01    5.8966E+01    2.3668E+01    1.8956E+01    2.0577E+01    7.6714E+01    5.6834E+01    1.8179E+01    4.9196E+00    1.8728E+01    7.4787E+00    1.0423E+01   
 1.5006E+02    5.0516E+01    5.8984E+01    2.3601E+01    1.8908E+01    2.0601E+01    7.6714E+01    5.6833E+01    1.8166E+01    4.9400E+00    1.8565E+01    7.2567E+00    1.0484E+01   
 1.5056E+02    5.0523E+01    5.8980E+01    2.3601E+01    1.8983E+01    2.0624E+01    7.6700E+01    5.6833E+01    1.8185E+01    4.9196E+00    1.8545E+01    7.5157E+00    1.0423E+01   
 1.5120E+02    5.0534E+01    5.8996E+01    2.3596E+01    1.8995E+01    2.0628E+01    7.6681E+01    5.6843E+01    1.8199E+01    4.9400E+00    1.8667E+01    7.4839E+00    1.0484E+01   
 1.5170E+02    5.0534E+01    5.9001E+01    2.3628E+01    1.8972E+01    2.0657E+01    7.6654E+01    5.6842E+01    1.8215E+01    4.9400E+00    1.8504E+01    7.4470E+00    1.0443E+01   
 1.5220E+02    5.0541E+01    5.9001E+01    2.3693E+01    1.8988E+01    2.0657E+01    7.6650E+01    5.6843E+01    1.8215E+01    4.9400E+00    1.8463E+01    7.5209E+00    1.0484E+01   
 1.5270E+02    5.0523E+01    5.9004E+01    2.3726E+01    1.8988E+01    2.0683E+01    7.6642E+01    5.6849E+01    1.8253E+01    4.9400E+00    1.8586E+01    7.2778E+00    1.0484E+01   
 1.5331E+02    5.0523E+01    5.9019E+01    2.3728E+01    1.8980E+01    2.0689E+01    7.6636E+01    5.6855E+01    1.8260E+01    4.9400E+00    1.8626E+01    7.4417E+00    1.0443E+01   
 1.5381E+02    5.0509E+01    5.9006E+01    2.3770E+01    1.8956E+01    2.0710E+01    7.6636E+01    5.6874E+01    1.8295E+01    4.9604E+00    1.8688E+01    7.3994E+00    1.0463E+01   
 1.5431E+02    5.0521E+01    5.9019E+01    2.3770E+01    1.8998E+01    2.0725E+01    7.6607E+01    5.6874E+01    1.8335E+01    4.9604E+00    1.8667E+01    7.3624E+00    1.0484E+01   
 1.5481E+02    5.0513E+01    5.9001E+01    2.3710E+01    1.8950E+01    2.0734E+01    7.6603E+01    5.6873E+01    1.8343E+01    4.9808E+00    1.8586E+01    7.5104E+00    1.0504E+01   
 1.5542E+02    5.0499E+01    5.9023E+01    2.3656E+01    1.9012E+01    2.0734E+01    7.6617E+01    5.6899E+01    1.8358E+01    4.9604E+00    1.8647E+01    7.2725E+00    1.0463E+01   
 1.5592E+02    5.0496E+01    5.9023E+01    2.3680E+01    1.9012E+01    2.0741E+01    7.6640E+01    5.6899E+01    1.8358E+01    4.9604E+00    1.8586E+01    7.4470E+00    1.0423E+01   
 1.5642E+02    5.0503E+01    5.9013E+01    2.3680E+01    1.9029E+01    2.0752E+01    7.6685E+01    5.6903E+01    1.8373E+01    4.9604E+00    1.8484E+01    7.2778E+00    1.0403E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.5692E+02    5.0489E+01    5.8986E+01    2.3624E+01    1.9052E+01    2.0749E+01    7.6685E+01    5.6903E+01    1.8395E+01    5.0011E+00    1.8626E+01    7.2990E+00    1.0423E+01   
 1.5753E+02    5.0502E+01    5.9007E+01    2.3624E+01    1.9001E+01    2.0723E+01    7.6696E+01    5.6899E+01    1.8409E+01    4.9808E+00    1.8565E+01    7.4575E+00    1.0443E+01   
 1.5803E+02    5.0499E+01    5.9017E+01    2.3653E+01    1.9061E+01    2.0720E+01    7.6742E+01    5.6908E+01    1.8436E+01    4.9604E+00    1.8586E+01    7.3148E+00    1.0484E+01   
 1.5853E+02    5.0502E+01    5.9017E+01    2.3637E+01    1.9051E+01    2.0704E+01    7.6760E+01    5.6893E+01    1.8389E+01    4.9604E+00    1.8790E+01    7.4839E+00    1.0443E+01   
 1.5903E+02    5.0533E+01    5.9055E+01    2.3655E+01    1.9051E+01    2.0679E+01    7.6772E+01    5.6889E+01    1.8389E+01    4.9604E+00    1.8606E+01    7.3518E+00    1.0463E+01   
 1.5964E+02    5.0514E+01    5.9042E+01    2.3637E+01    1.9087E+01    2.0623E+01    7.6770E+01    5.6907E+01    1.8406E+01    4.9400E+00    1.8647E+01    7.4892E+00    1.0443E+01   
 1.6014E+02    5.0514E+01    5.9063E+01    2.3568E+01    1.9088E+01    2.0559E+01    7.6770E+01    5.6893E+01    1.8423E+01    4.9400E+00    1.8728E+01    7.2672E+00    1.0443E+01   
 1.6064E+02    5.0542E+01    5.9070E+01    2.3583E+01    1.9108E+01    2.0500E+01    7.6786E+01    5.6893E+01    1.8443E+01    4.9604E+00    1.8504E+01    7.5157E+00    1.0443E+01   
 1.6114E+02    5.0536E+01    5.9079E+01    2.3541E+01    1.9177E+01    2.0344E+01    7.6839E+01    5.6891E+01    1.8474E+01    4.9604E+00    1.8545E+01    7.5315E+00    1.0484E+01   
 1.6173E+02    5.0548E+01    5.9070E+01    2.3517E+01    1.9218E+01    2.0344E+01    7.6837E+01    5.6909E+01    1.8527E+01    4.9604E+00    1.8606E+01    7.2778E+00    1.0463E+01   
 1.6223E+02    5.0531E+01    5.9070E+01    2.3509E+01    1.9218E+01    2.0005E+01    7.6853E+01    5.6926E+01    1.8527E+01    4.9808E+00    1.8586E+01    7.3835E+00    1.0484E+01   
 1.6273E+02    5.0538E+01    5.9055E+01    2.3468E+01    1.9261E+01    1.9577E+01    7.6850E+01    5.6975E+01    1.8569E+01    4.9808E+00    1.8524E+01    7.2831E+00    1.0443E+01   
 1.6323E+02    5.0538E+01    5.9052E+01    2.3509E+01    1.9266E+01    1.9245E+01    7.6850E+01    5.6952E+01    1.8591E+01    4.9604E+00    1.8586E+01    7.2778E+00    1.0382E+01   
 1.6383E+02    5.0510E+01    5.9030E+01    2.3493E+01    1.9310E+01    1.8994E+01    7.6852E+01    5.6967E+01    1.8638E+01    5.0011E+00    1.8484E+01    7.4364E+00    1.0423E+01   
 1.6433E+02    5.0511E+01    5.9047E+01    2.3456E+01    1.9286E+01    1.8771E+01    7.6819E+01    5.6984E+01    1.8658E+01    5.0011E+00    1.8708E+01    7.2884E+00    1.0463E+01   
 1.6483E+02    5.0496E+01    5.9032E+01    2.3544E+01    1.9303E+01    1.8771E+01    7.6804E+01    5.7000E+01    1.8671E+01    5.0011E+00    1.8565E+01    7.4522E+00    1.0463E+01   
 1.6533E+02    5.0494E+01    5.9034E+01    2.3552E+01    1.9303E+01    1.8574E+01    7.6834E+01    5.6973E+01    1.8671E+01    5.0011E+00    1.8728E+01    7.5051E+00    1.0463E+01   
 1.6592E+02    5.0501E+01    5.9037E+01    2.3566E+01    1.9304E+01    1.8376E+01    7.6866E+01    5.6957E+01    1.8665E+01    4.9808E+00    1.8626E+01    7.4100E+00    1.0484E+01   
 1.6642E+02    5.0501E+01    5.9042E+01    2.3559E+01    1.9272E+01    1.8208E+01    7.6866E+01    5.6934E+01    1.8646E+01    4.9808E+00    1.8647E+01    7.5474E+00    1.0484E+01   
 1.6692E+02    5.0510E+01    5.9073E+01    2.3559E+01    1.9251E+01    1.8049E+01    7.6866E+01    5.6934E+01    1.8657E+01    4.9808E+00    1.8810E+01    7.5421E+00    1.0423E+01   
 1.6743E+02    5.0522E+01    5.9071E+01    2.3539E+01    1.9263E+01    1.7907E+01    7.6868E+01    5.6889E+01    1.8633E+01    4.9604E+00    1.8688E+01    7.5368E+00    1.0484E+01   
 1.6804E+02    5.0524E+01    5.9120E+01    2.3564E+01    1.9294E+01    1.7756E+01    7.6893E+01    5.6837E+01    1.8598E+01    4.9604E+00    1.8728E+01    7.5104E+00    1.0443E+01   
 1.6854E+02    5.0533E+01    5.9120E+01    2.3576E+01    1.9294E+01    1.7756E+01    7.6890E+01    5.6789E+01    1.8598E+01    4.9604E+00    1.8790E+01    7.5474E+00    1.0463E+01   
 1.6904E+02    5.0519E+01    5.9131E+01    2.3596E+01    1.9213E+01    1.7623E+01    7.6871E+01    5.6728E+01    1.8568E+01    4.9604E+00    1.8891E+01    7.3835E+00    1.0463E+01   
 1.6954E+02    5.0519E+01    5.9143E+01    2.3587E+01    1.9282E+01    1.7495E+01    7.6871E+01    5.6686E+01    1.8532E+01    4.9196E+00    1.8728E+01    7.3148E+00    1.0423E+01   
 1.7014E+02    5.0528E+01    5.9168E+01    2.3587E+01    1.9266E+01    1.7394E+01    7.6870E+01    5.6700E+01    1.8495E+01    4.9400E+00    1.8810E+01    7.3201E+00    1.0463E+01   
 1.7064E+02    5.0521E+01    5.9205E+01    2.3570E+01    1.9253E+01    1.7275E+01    7.6841E+01    5.6643E+01    1.8469E+01    4.9400E+00    1.8790E+01    7.4047E+00    1.0463E+01   
 1.7114E+02    5.0542E+01    5.9229E+01    2.3555E+01    1.9211E+01    1.7275E+01    7.6815E+01    5.6578E+01    1.8419E+01    4.9400E+00    1.8667E+01    7.3148E+00    1.0484E+01   
 1.7164E+02    5.0537E+01    5.9229E+01    2.3546E+01    1.9211E+01    1.7165E+01    7.6775E+01    5.6536E+01    1.8419E+01    4.9196E+00    1.8688E+01    7.4470E+00    1.0423E+01   
 1.7225E+02    5.0540E+01    5.9249E+01    2.3529E+01    1.9181E+01    1.7074E+01    7.6747E+01    5.6487E+01    1.8388E+01    4.9400E+00    1.8769E+01    7.4892E+00    1.0463E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.7275E+02    5.0564E+01    5.9276E+01    2.3555E+01    1.9090E+01    1.6975E+01    7.6763E+01    5.6415E+01    1.8342E+01    4.8993E+00    1.8810E+01    7.3307E+00    1.0463E+01   
 1.7325E+02    5.0564E+01    5.9302E+01    2.3555E+01    1.9203E+01    1.6886E+01    7.6763E+01    5.6415E+01    1.8308E+01    4.9400E+00    1.8973E+01    7.5949E+00    1.0463E+01   
 1.7375E+02    5.0576E+01    5.9333E+01    2.3572E+01    1.9150E+01    1.6798E+01    7.6768E+01    5.6321E+01    1.8258E+01    4.9400E+00    1.8830E+01    7.3465E+00    1.0484E+01   
 1.7437E+02    5.0556E+01    5.9345E+01    2.3601E+01    1.9080E+01    1.6716E+01    7.6775E+01    5.6257E+01    1.8211E+01    4.8993E+00    1.8953E+01    7.6002E+00    1.0423E+01   
 1.7487E+02    5.0569E+01    5.9345E+01    2.3591E+01    1.9105E+01    1.6716E+01    7.6804E+01    5.6197E+01    1.8147E+01    4.8993E+00    1.8973E+01    7.4787E+00    1.0423E+01   
 1.7537E+02    5.0564E+01    5.9374E+01    2.3603E+01    1.9105E+01    1.6634E+01    7.6834E+01    5.6111E+01    1.8147E+01    4.8993E+00    1.8790E+01    7.5738E+00    1.0463E+01   
 1.7587E+02    5.0554E+01    5.9370E+01    2.3635E+01    1.9128E+01    1.6554E+01    7.6834E+01    5.6035E+01    1.8113E+01    4.8789E+00    1.8790E+01    7.3677E+00    1.0484E+01   
 1.7647E+02    5.0554E+01    5.9381E+01    2.3676E+01    1.9049E+01    1.6485E+01    7.6850E+01    5.5963E+01    1.8044E+01    4.9196E+00    1.8769E+01    7.3307E+00    1.0484E+01   
 1.7697E+02    5.0565E+01    5.9390E+01    2.3676E+01    1.9069E+01    1.6426E+01    7.6876E+01    5.5963E+01    1.7975E+01    4.8993E+00    1.8912E+01    7.5791E+00    1.0463E+01   
 1.7748E+02    5.0569E+01    5.9404E+01    2.3737E+01    1.9037E+01    1.6347E+01    7.6895E+01    5.5882E+01    1.7927E+01    4.8789E+00    1.8993E+01    7.3730E+00    1.0484E+01   
 1.7798E+02    5.0561E+01    5.9404E+01    2.3759E+01    1.9037E+01    1.6347E+01    7.6918E+01    5.5793E+01    1.7927E+01    4.8585E+00    1.8830E+01    7.3201E+00    1.0463E+01   
 1.7858E+02    5.0577E+01    5.9395E+01    2.3740E+01    1.9050E+01    1.6301E+01    7.6958E+01    5.5728E+01    1.7870E+01    4.8585E+00    1.8993E+01    7.5685E+00    1.0463E+01   
 1.7908E+02    5.0580E+01    5.9410E+01    2.3687E+01    1.8969E+01    1.6253E+01    7.7009E+01    5.5667E+01    1.7857E+01    4.8585E+00    1.8953E+01    7.5632E+00    1.0463E+01   
 1.7958E+02    5.0580E+01    5.9422E+01    2.3687E+01    1.8959E+01    1.6201E+01    7.7009E+01    5.5561E+01    1.7778E+01    4.8585E+00    1.8871E+01    7.4998E+00    1.0443E+01   
 1.8008E+02    5.0568E+01    5.9423E+01    2.3670E+01    1.8905E+01    1.6149E+01    7.7045E+01    5.5561E+01    1.7745E+01    4.8382E+00    1.8891E+01    7.5897E+00    1.0463E+01   
 1.8066E+02    5.0580E+01    5.9420E+01    2.3632E+01    1.8905E+01    1.6104E+01    7.7092E+01    5.5480E+01    1.7678E+01    4.8382E+00    1.8810E+01    7.5051E+00    1.0504E+01   
 1.8116E+02    5.0570E+01    5.9420E+01    2.3647E+01    1.8879E+01    1.6104E+01    7.7143E+01    5.5408E+01    1.7637E+01    4.8178E+00    1.8932E+01    7.3201E+00    1.0463E+01   
 1.8166E+02    5.0577E+01    5.9430E+01    2.3625E+01    1.8879E+01    1.6058E+01    7.7164E+01    5.5333E+01    1.7637E+01    4.8178E+00    1.8912E+01    7.3254E+00    1.0463E+01   
 1.8216E+02    5.0581E+01    5.9427E+01    2.3645E+01    1.8866E+01    1.6034E+01    7.7178E+01    5.5244E+01    1.7596E+01    4.8178E+00    1.8953E+01    7.5104E+00    1.0484E+01   
 1.8275E+02    5.0581E+01    5.9434E+01    2.3633E+01    1.8827E+01    1.6007E+01    7.7188E+01    5.5187E+01    1.7554E+01    4.7974E+00    1.8993E+01    7.3201E+00    1.0484E+01   
 1.8325E+02    5.0576E+01    5.9433E+01    2.3633E+01    1.8690E+01    1.5984E+01    7.7220E+01    5.5187E+01    1.7447E+01    4.7974E+00    1.8810E+01    7.5527E+00    1.0463E+01   
 1.8375E+02    5.0576E+01    5.9422E+01    2.3637E+01    1.8772E+01    1.5984E+01    7.7232E+01    5.5113E+01    1.7409E+01    4.7770E+00    1.9014E+01    7.5421E+00    1.0443E+01   
 1.8425E+02    5.0585E+01    5.9422E+01    2.3638E+01    1.8772E+01    1.5944E+01    7.7231E+01    5.5061E+01    1.7409E+01    4.7363E+00    1.8932E+01    7.4892E+00    1.0484E+01   
 1.8485E+02    5.0570E+01    5.9446E+01    2.3630E+01    1.8659E+01    1.5956E+01    7.7236E+01    5.4982E+01    1.7369E+01    4.7770E+00    1.8953E+01    7.3095E+00    1.0463E+01   
 1.8535E+02    5.0584E+01    5.9435E+01    2.3642E+01    1.8664E+01    1.5960E+01    7.7217E+01    5.4922E+01    1.7290E+01    4.7363E+00    1.8810E+01    7.3042E+00    1.0443E+01   
 1.8585E+02    5.0584E+01    5.9421E+01    2.3642E+01    1.8663E+01    1.5974E+01    7.7203E+01    5.4846E+01    1.7231E+01    4.7159E+00    1.8769E+01    7.2990E+00    1.0403E+01   
 1.8635E+02    5.0589E+01    5.9424E+01    2.3649E+01    1.8633E+01    1.6025E+01    7.7201E+01    5.4846E+01    1.7194E+01    4.7363E+00    1.8810E+01    7.5474E+00    1.0443E+01   
 1.8695E+02    5.0584E+01    5.9441E+01    2.3615E+01    1.8570E+01    1.6065E+01    7.7196E+01    5.4786E+01    1.7122E+01    4.7159E+00    1.9034E+01    7.4152E+00    1.0463E+01   
 1.8745E+02    5.0576E+01    5.9441E+01    2.3585E+01    1.8535E+01    1.6065E+01    7.7182E+01    5.4723E+01    1.7060E+01    4.7159E+00    1.9014E+01    7.5421E+00    1.0463E+01   
 1.8795E+02    5.0588E+01    5.9429E+01    2.3584E+01    1.8535E+01    1.6126E+01    7.7190E+01    5.4672E+01    1.7060E+01    4.7363E+00    1.8830E+01    7.4839E+00    1.0484E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.8845E+02    5.0602E+01    5.9411E+01    2.3562E+01    1.8511E+01    1.6190E+01    7.7190E+01    5.4625E+01    1.7012E+01    4.7159E+00    1.8891E+01    7.3412E+00    1.0403E+01   
 1.8904E+02    5.0602E+01    5.9423E+01    2.3539E+01    1.8403E+01    1.6262E+01    7.7216E+01    5.4579E+01    1.6957E+01    4.7159E+00    1.8769E+01    7.2778E+00    1.0443E+01   
 1.8955E+02    5.0585E+01    5.9407E+01    2.3539E+01    1.8403E+01    1.6342E+01    7.7253E+01    5.4579E+01    1.6938E+01    4.6752E+00    1.8810E+01    7.4628E+00    1.0463E+01   
 1.9005E+02    5.0584E+01    5.9391E+01    2.3518E+01    1.8493E+01    1.6342E+01    7.7274E+01    5.4582E+01    1.6921E+01    4.6956E+00    1.8871E+01    7.5157E+00    1.0423E+01   
 1.9055E+02    5.0593E+01    5.9391E+01    2.3514E+01    1.8493E+01    1.6452E+01    7.7262E+01    5.4581E+01    1.6921E+01    4.6752E+00    1.8790E+01    7.2620E+00    1.0484E+01   
 1.9113E+02    5.0585E+01    5.9376E+01    2.3483E+01    1.8359E+01    1.6531E+01    7.7273E+01    5.4590E+01    1.6900E+01    4.6752E+00    1.8810E+01    7.2567E+00    1.0484E+01   
 1.9163E+02    5.0595E+01    5.9371E+01    2.3474E+01    1.8240E+01    1.6631E+01    7.7306E+01    5.4587E+01    1.6895E+01    4.6956E+00    1.8790E+01    7.3888E+00    1.0443E+01   
 1.9213E+02    5.0580E+01    5.9320E+01    2.3459E+01    1.8292E+01    1.6728E+01    7.7306E+01    5.4587E+01    1.6847E+01    4.6752E+00    1.8626E+01    7.2514E+00    1.0504E+01   
 1.9263E+02    5.0579E+01    5.9316E+01    2.3478E+01    1.8255E+01    1.6833E+01    7.7308E+01    5.4602E+01    1.6830E+01    4.6956E+00    1.8647E+01    7.2620E+00    1.0443E+01   
 1.9324E+02    5.0567E+01    5.9294E+01    2.3562E+01    1.8384E+01    1.6910E+01    7.7326E+01    5.4559E+01    1.6806E+01    4.6752E+00    1.8667E+01    7.3095E+00    1.0524E+01   
 1.9374E+02    5.0583E+01    5.9294E+01    2.3571E+01    1.8350E+01    1.6910E+01    7.7347E+01    5.4569E+01    1.6795E+01    4.6752E+00    1.8565E+01    7.2250E+00    1.0484E+01   
 1.9424E+02    5.0592E+01    5.9274E+01    2.3561E+01    1.8350E+01    1.7018E+01    7.7393E+01    5.4598E+01    1.6795E+01    4.6752E+00    1.8545E+01    7.2355E+00    1.0463E+01   
 1.9474E+02    5.0582E+01    5.9242E+01    2.3509E+01    1.8368E+01    1.7113E+01    7.7393E+01    5.4605E+01    1.6803E+01    4.6548E+00    1.8667E+01    7.4734E+00    1.0484E+01   
 1.9534E+02    5.0582E+01    5.9209E+01    2.3488E+01    1.8243E+01    1.7225E+01    7.7419E+01    5.4690E+01    1.6830E+01    4.6548E+00    1.8626E+01    7.2091E+00    1.0484E+01   
 1.9584E+02    5.0582E+01    5.9198E+01    2.3504E+01    1.8285E+01    1.7348E+01    7.7437E+01    5.4690E+01    1.6847E+01    4.6752E+00    1.8545E+01    7.2091E+00    1.0484E+01   
 1.9634E+02    5.0601E+01    5.9189E+01    2.3492E+01    1.8233E+01    1.7348E+01    7.7435E+01    5.4743E+01    1.6886E+01    4.6548E+00    1.8728E+01    7.3835E+00    1.0504E+01   
 1.9684E+02    5.0601E+01    5.9189E+01    2.3488E+01    1.8233E+01    1.7440E+01    7.7440E+01    5.4761E+01    1.6900E+01    4.6956E+00    1.8504E+01    7.4152E+00    1.0443E+01   
 1.9745E+02    5.0588E+01    5.9161E+01    2.3492E+01    1.8157E+01    1.7543E+01    7.7460E+01    5.4828E+01    1.6900E+01    4.6548E+00    1.8565E+01    7.2725E+00    1.0484E+01   
 1.9795E+02    5.0599E+01    5.9148E+01    2.3450E+01    1.8206E+01    1.7627E+01    7.7470E+01    5.4869E+01    1.6900E+01    4.6548E+00    1.8688E+01    7.2091E+00    1.0484E+01   
 1.9845E+02    5.0599E+01    5.9124E+01    2.3450E+01    1.8213E+01    1.7721E+01    7.7470E+01    5.4937E+01    1.6926E+01    4.6752E+00    1.8647E+01    7.2144E+00    1.0403E+01   
 1.9895E+02    5.0587E+01    5.9118E+01    2.3378E+01    1.8203E+01    1.7800E+01    7.7454E+01    5.4923E+01    1.6948E+01    4.6752E+00    1.8626E+01    7.3307E+00    1.0484E+01   
 1.9952E+02    5.0584E+01    5.9088E+01    2.3387E+01    1.8158E+01    1.7896E+01    7.7428E+01    5.4994E+01    1.6959E+01    4.6956E+00    1.8443E+01    7.4470E+00    1.0403E+01   
 2.0002E+02    5.0576E+01    5.9088E+01    2.3443E+01    1.8205E+01    1.7896E+01    7.7399E+01    5.5065E+01    1.6977E+01    4.6956E+00    1.8524E+01    7.2038E+00    1.0463E+01   
 2.0052E+02    5.0592E+01    5.9085E+01    2.3443E+01    1.8205E+01    1.7999E+01    7.7392E+01    5.5141E+01    1.6977E+01    4.6956E+00    1.8443E+01    7.2831E+00    1.0463E+01   
 2.0102E+02    5.0578E+01    5.9075E+01    2.3456E+01    1.8176E+01    1.8080E+01    7.7378E+01    5.5195E+01    1.6993E+01    4.7159E+00    1.8504E+01    7.2091E+00    1.0423E+01   
 2.0161E+02    5.0578E+01    5.9075E+01    2.3643E+01    1.8255E+01    1.8180E+01    7.7401E+01    5.5264E+01    1.6998E+01    4.6752E+00    1.8708E+01    7.2778E+00    1.0443E+01   
 2.0211E+02    5.0609E+01    5.9066E+01    2.3659E+01    1.8335E+01    1.8256E+01    7.7411E+01    5.5264E+01    1.7006E+01    4.7159E+00    1.8524E+01    7.2038E+00    1.0443E+01   
 2.0261E+02    5.0604E+01    5.9080E+01    2.3754E+01    1.8375E+01    1.8256E+01    7.7417E+01    5.5317E+01    1.7013E+01    4.7159E+00    1.8565E+01    7.2144E+00    1.0484E+01   
 2.0312E+02    5.0591E+01    5.9066E+01    2.3784E+01    1.8359E+01    1.8346E+01    7.7395E+01    5.5406E+01    1.7013E+01    4.6956E+00    1.8504E+01    7.3095E+00    1.0443E+01   
 2.0369E+02    5.0581E+01    5.9060E+01    2.3834E+01    1.8349E+01    1.8422E+01    7.7372E+01    5.5489E+01    1.7040E+01    4.6956E+00    1.8443E+01    7.3941E+00    1.0484E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 2.0419E+02    5.0579E+01    5.9031E+01    2.3853E+01    1.8488E+01    1.8487E+01    7.7358E+01    5.5535E+01    1.7059E+01    4.7159E+00    1.8463E+01    7.2091E+00    1.0463E+01   
 2.0469E+02    5.0579E+01    5.9039E+01    2.3853E+01    1.8431E+01    1.8574E+01    7.7326E+01    5.5535E+01    1.7085E+01    4.6752E+00    1.8667E+01    7.3254E+00    1.0443E+01   
 2.0519E+02    5.0585E+01    5.9024E+01    2.3775E+01    1.8461E+01    1.8642E+01    7.7328E+01    5.5583E+01    1.7108E+01    4.7159E+00    1.8647E+01    7.2197E+00    1.0423E+01   
 2.0580E+02    5.0573E+01    5.9013E+01    2.3708E+01    1.8357E+01    1.8720E+01    7.7276E+01    5.5645E+01    1.7119E+01    4.6956E+00    1.8565E+01    7.2937E+00    1.0423E+01   
 2.0630E+02    5.0555E+01    5.8997E+01    2.3697E+01    1.8341E+01    1.8720E+01    7.7263E+01    5.5726E+01    1.7129E+01    4.6956E+00    1.8443E+01    7.4205E+00    1.0423E+01   
 2.0680E+02    5.0550E+01    5.8997E+01    2.3769E+01    1.8435E+01    1.8798E+01    7.7242E+01    5.5823E+01    1.7129E+01    4.7159E+00    1.8422E+01    7.3782E+00    1.0463E+01   
