# Run number  2 on Mon 2026-05-25T11:05:26 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.1136E+00    4.9570E+01    5.6934E+01    2.3950E+01    1.8690E+01    2.0414E+01    7.3298E+01    5.4981E+01    1.8019E+01    4.8789E+00    1.7872E+01    7.0505E+00    1.2143E+01   
 6.7005E+00    4.9564E+01    5.6939E+01    2.3874E+01    1.8711E+01    2.0414E+01    7.3293E+01    5.4992E+01    1.8022E+01    4.8585E+00    1.7811E+01    7.2778E+00    1.2178E+01   
 7.2008E+00    4.9568E+01    5.6939E+01    2.3828E+01    1.8711E+01    2.0394E+01    7.3276E+01    5.5010E+01    1.8022E+01    4.8789E+00    1.7688E+01    7.0347E+00    1.2213E+01   
 7.7013E+00    4.9566E+01    5.6952E+01    2.3826E+01    1.8715E+01    2.0373E+01    7.3283E+01    5.5005E+01    1.8042E+01    4.8585E+00    1.7709E+01    7.0664E+00    1.2213E+01   
 8.2016E+00    4.9566E+01    5.6945E+01    2.3826E+01    1.8688E+01    2.0336E+01    7.3283E+01    5.5029E+01    1.8056E+01    4.8789E+00    1.7790E+01    7.0347E+00    1.2161E+01   
 8.7808E+00    4.9553E+01    5.6947E+01    2.3839E+01    1.8770E+01    2.0315E+01    7.3353E+01    5.5043E+01    1.8087E+01    4.8789E+00    1.7709E+01    7.0558E+00    1.2143E+01   
 9.2811E+00    4.9560E+01    5.6951E+01    2.3816E+01    1.8784E+01    2.0265E+01    7.3363E+01    5.5042E+01    1.8121E+01    4.8382E+00    1.7709E+01    7.2144E+00    1.2126E+01   
 9.7815E+00    4.9546E+01    5.6936E+01    2.3805E+01    1.8768E+01    2.0249E+01    7.3368E+01    5.5032E+01    1.8122E+01    4.8789E+00    1.7790E+01    7.2408E+00    1.2143E+01   
 1.0284E+01    4.9534E+01    5.6936E+01    2.3789E+01    1.8708E+01    2.0187E+01    7.3343E+01    5.5053E+01    1.8122E+01    4.8993E+00    1.7831E+01    7.2514E+00    1.2091E+01   
 1.0885E+01    4.9550E+01    5.6933E+01    2.3832E+01    1.8791E+01    2.0111E+01    7.3367E+01    5.5097E+01    1.8158E+01    4.8789E+00    1.7688E+01    7.0453E+00    1.2195E+01   
 1.1386E+01    4.9543E+01    5.6951E+01    2.3822E+01    1.8831E+01    1.9993E+01    7.3367E+01    5.5103E+01    1.8181E+01    4.8585E+00    1.7729E+01    7.0453E+00    1.2195E+01   
 1.1886E+01    4.9543E+01    5.6943E+01    2.3822E+01    1.8769E+01    1.9814E+01    7.3383E+01    5.5118E+01    1.8219E+01    4.8789E+00    1.7811E+01    7.0505E+00    1.2195E+01   
 1.2386E+01    4.9557E+01    5.6952E+01    2.3786E+01    1.8798E+01    1.9444E+01    7.3384E+01    5.5126E+01    1.8258E+01    4.8789E+00    1.7668E+01    7.2303E+00    1.2195E+01   
 1.2966E+01    4.9551E+01    5.6947E+01    2.3771E+01    1.8798E+01    1.9444E+01    7.3383E+01    5.5128E+01    1.8253E+01    4.8993E+00    1.7647E+01    7.1563E+00    1.2178E+01   
 1.3466E+01    4.9553E+01    5.6947E+01    2.3791E+01    1.8878E+01    1.9066E+01    7.3375E+01    5.5159E+01    1.8269E+01    4.8993E+00    1.7709E+01    7.0505E+00    1.2143E+01   
 1.3967E+01    4.9546E+01    5.6951E+01    2.3773E+01    1.8897E+01    1.8761E+01    7.3372E+01    5.5190E+01    1.8301E+01    4.9196E+00    1.7647E+01    7.2937E+00    1.2161E+01   
 1.4467E+01    4.9546E+01    5.6959E+01    2.3773E+01    1.8922E+01    1.8520E+01    7.3372E+01    5.5190E+01    1.8302E+01    4.8993E+00    1.7790E+01    7.0453E+00    1.2161E+01   
 1.5054E+01    4.9553E+01    5.6954E+01    2.3767E+01    1.8858E+01    1.8308E+01    7.3364E+01    5.5184E+01    1.8310E+01    4.8993E+00    1.7831E+01    7.0505E+00    1.2161E+01   
 1.5554E+01    4.9541E+01    5.6968E+01    2.3742E+01    1.8870E+01    1.8106E+01    7.3392E+01    5.5166E+01    1.8320E+01    4.8993E+00    1.7749E+01    7.1774E+00    1.2178E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.6055E+01    4.9544E+01    5.6968E+01    2.3804E+01    1.8870E+01    1.8106E+01    7.3426E+01    5.5141E+01    1.8320E+01    4.8993E+00    1.7729E+01    7.1721E+00    1.2213E+01   
 1.6555E+01    4.9534E+01    5.6964E+01    2.3783E+01    1.8984E+01    1.7931E+01    7.3438E+01    5.5115E+01    1.8293E+01    4.9196E+00    1.7831E+01    7.0823E+00    1.2143E+01   
 1.7134E+01    4.9557E+01    5.6982E+01    2.3710E+01    1.8952E+01    1.7766E+01    7.3467E+01    5.5070E+01    1.8306E+01    4.9196E+00    1.7953E+01    7.0717E+00    1.2178E+01   
 1.7634E+01    4.9557E+01    5.6975E+01    2.3710E+01    1.9017E+01    1.7620E+01    7.3467E+01    5.5070E+01    1.8259E+01    4.8993E+00    1.7851E+01    7.3201E+00    1.2195E+01   
 1.8135E+01    4.9557E+01    5.6994E+01    2.3844E+01    1.8932E+01    1.7486E+01    7.3496E+01    5.5008E+01    1.8239E+01    4.9196E+00    1.7790E+01    7.0717E+00    1.2143E+01   
 1.8635E+01    4.9560E+01    5.7017E+01    2.3862E+01    1.8992E+01    1.7486E+01    7.3513E+01    5.4980E+01    1.8215E+01    4.8993E+00    1.7811E+01    7.3254E+00    1.2213E+01   
 1.9222E+01    4.9555E+01    5.7017E+01    2.3777E+01    1.8992E+01    1.7347E+01    7.3531E+01    5.4924E+01    1.8190E+01    4.8993E+00    1.7831E+01    7.3095E+00    1.2195E+01   
 1.9723E+01    4.9557E+01    5.7030E+01    2.3611E+01    1.8941E+01    1.7219E+01    7.3557E+01    5.4874E+01    1.8190E+01    4.8993E+00    1.7770E+01    7.2514E+00    1.2195E+01   
 2.0223E+01    4.9550E+01    5.7039E+01    2.3502E+01    1.8923E+01    1.7097E+01    7.3557E+01    5.4838E+01    1.8149E+01    4.8585E+00    1.8014E+01    7.2408E+00    1.2213E+01   
 2.0724E+01    4.9550E+01    5.7066E+01    2.3502E+01    1.8864E+01    1.6975E+01    7.3549E+01    5.4838E+01    1.8110E+01    4.8789E+00    1.7953E+01    7.2250E+00    1.2195E+01   
 2.1303E+01    4.9557E+01    5.7082E+01    2.3707E+01    1.8885E+01    1.6853E+01    7.3556E+01    5.4792E+01    1.8073E+01    4.8993E+00    1.7811E+01    7.0981E+00    1.2161E+01   
 2.1803E+01    4.9575E+01    5.7096E+01    2.3862E+01    1.8839E+01    1.6853E+01    7.3572E+01    5.4719E+01    1.8038E+01    4.8585E+00    1.7851E+01    7.1615E+00    1.2143E+01   
 2.2303E+01    4.9576E+01    5.7096E+01    2.3735E+01    1.8839E+01    1.6752E+01    7.3563E+01    5.4666E+01    1.8038E+01    4.8789E+00    1.8055E+01    7.0981E+00    1.2195E+01   
 2.2803E+01    4.9567E+01    5.7118E+01    2.3589E+01    1.8848E+01    1.6656E+01    7.3550E+01    5.4620E+01    1.8012E+01    4.8585E+00    1.7974E+01    7.1880E+00    1.2161E+01   
 2.3399E+01    4.9570E+01    5.7125E+01    2.3570E+01    1.8855E+01    1.6582E+01    7.3530E+01    5.4552E+01    1.7982E+01    4.8585E+00    1.7933E+01    7.0875E+00    1.2195E+01   
 2.3899E+01    4.9556E+01    5.7126E+01    2.3554E+01    1.8801E+01    1.6486E+01    7.3530E+01    5.4552E+01    1.7947E+01    4.8382E+00    1.7933E+01    7.1510E+00    1.2213E+01   
 2.4400E+01    4.9548E+01    5.7142E+01    2.3631E+01    1.8699E+01    1.6407E+01    7.3530E+01    5.4470E+01    1.7892E+01    4.8382E+00    1.7913E+01    7.1034E+00    1.2230E+01   
 2.4900E+01    4.9545E+01    5.7157E+01    2.3616E+01    1.8699E+01    1.6407E+01    7.3523E+01    5.4390E+01    1.7846E+01    4.8585E+00    1.8096E+01    7.1774E+00    1.2178E+01   
 2.5520E+01    4.9550E+01    5.7157E+01    2.3614E+01    1.8670E+01    1.6316E+01    7.3530E+01    5.4317E+01    1.7779E+01    4.8382E+00    1.7892E+01    7.1193E+00    1.2213E+01   
 2.6020E+01    4.9550E+01    5.7162E+01    2.3610E+01    1.8596E+01    1.6248E+01    7.3540E+01    5.4231E+01    1.7779E+01    4.7974E+00    1.8076E+01    7.2778E+00    1.2178E+01   
 2.6520E+01    4.9543E+01    5.7164E+01    2.3577E+01    1.8677E+01    1.6162E+01    7.3540E+01    5.4146E+01    1.7727E+01    4.8178E+00    1.7872E+01    7.0928E+00    1.2195E+01   
 2.7021E+01    4.9528E+01    5.7177E+01    2.3562E+01    1.8604E+01    1.6068E+01    7.3522E+01    5.4131E+01    1.7693E+01    4.7974E+00    1.7892E+01    7.0928E+00    1.2178E+01   
 2.7600E+01    4.9536E+01    5.7161E+01    2.3555E+01    1.8605E+01    1.5982E+01    7.3511E+01    5.4032E+01    1.7635E+01    4.7974E+00    1.7913E+01    7.0928E+00    1.2213E+01   
 2.8100E+01    4.9550E+01    5.7185E+01    2.3585E+01    1.8587E+01    1.5982E+01    7.3513E+01    5.3999E+01    1.7587E+01    4.7974E+00    1.7851E+01    7.1404E+00    1.2178E+01   
 2.8600E+01    4.9536E+01    5.7185E+01    2.3627E+01    1.8587E+01    1.5916E+01    7.3461E+01    5.3891E+01    1.7571E+01    4.7974E+00    1.7892E+01    7.1563E+00    1.2213E+01   
 2.9100E+01    4.9544E+01    5.7193E+01    2.3689E+01    1.8577E+01    1.5868E+01    7.3461E+01    5.3819E+01    1.7516E+01    4.7974E+00    1.8076E+01    7.1774E+00    1.2213E+01   
 2.9688E+01    4.9523E+01    5.7176E+01    2.3702E+01    1.8620E+01    1.5813E+01    7.3437E+01    5.3726E+01    1.7449E+01    4.7363E+00    1.8116E+01    7.1298E+00    1.2195E+01   
 3.0188E+01    4.9523E+01    5.7182E+01    2.3702E+01    1.8519E+01    1.5776E+01    7.3437E+01    5.3726E+01    1.7401E+01    4.7567E+00    1.8096E+01    7.2831E+00    1.2178E+01   
 3.0688E+01    4.9542E+01    5.7203E+01    2.3708E+01    1.8413E+01    1.5733E+01    7.3419E+01    5.3661E+01    1.7345E+01    4.7363E+00    1.8096E+01    7.2672E+00    1.2178E+01   
 3.1189E+01    4.9544E+01    5.7186E+01    2.3573E+01    1.8401E+01    1.5733E+01    7.3432E+01    5.3586E+01    1.7296E+01    4.7363E+00    1.7913E+01    7.2461E+00    1.2213E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 3.1760E+01    4.9543E+01    5.7186E+01    2.3573E+01    1.8401E+01    1.5693E+01    7.3427E+01    5.3549E+01    1.7296E+01    4.7363E+00    1.7892E+01    7.0823E+00    1.2178E+01   
 3.2261E+01    4.9543E+01    5.7197E+01    2.3624E+01    1.8398E+01    1.5663E+01    7.3433E+01    5.3477E+01    1.7270E+01    4.7363E+00    1.7892E+01    7.1140E+00    1.2143E+01   
 3.2761E+01    4.9540E+01    5.7175E+01    2.3608E+01    1.8363E+01    1.5622E+01    7.3433E+01    5.3431E+01    1.7208E+01    4.7363E+00    1.8076E+01    7.0717E+00    1.2195E+01   
 3.3261E+01    4.9540E+01    5.7181E+01    2.3738E+01    1.8359E+01    1.5607E+01    7.3432E+01    5.3431E+01    1.7161E+01    4.7363E+00    1.8014E+01    7.1457E+00    1.2161E+01   
 3.3856E+01    4.9546E+01    5.7204E+01    2.3870E+01    1.8331E+01    1.5585E+01    7.3451E+01    5.3357E+01    1.7075E+01    4.7363E+00    1.7953E+01    7.0664E+00    1.2178E+01   
 3.4357E+01    4.9532E+01    5.7190E+01    2.3851E+01    1.8309E+01    1.5585E+01    7.3490E+01    5.3282E+01    1.7037E+01    4.7159E+00    1.7892E+01    7.2884E+00    1.2195E+01   
 3.4857E+01    4.9539E+01    5.7190E+01    2.3738E+01    1.8309E+01    1.5586E+01    7.3531E+01    5.3234E+01    1.7037E+01    4.7159E+00    1.8116E+01    7.0611E+00    1.2178E+01   
 3.5357E+01    4.9559E+01    5.7197E+01    2.3779E+01    1.8250E+01    1.5604E+01    7.3571E+01    5.3168E+01    1.6977E+01    4.6956E+00    1.8116E+01    7.3042E+00    1.2178E+01   
 3.5945E+01    4.9556E+01    5.7201E+01    2.3775E+01    1.8329E+01    1.5628E+01    7.3571E+01    5.3116E+01    1.6941E+01    4.6956E+00    1.8096E+01    7.1140E+00    1.2213E+01   
 3.6445E+01    4.9556E+01    5.7186E+01    2.3775E+01    1.8146E+01    1.5679E+01    7.3601E+01    5.3116E+01    1.6869E+01    4.6752E+00    1.7953E+01    7.2725E+00    1.2195E+01   
 3.6946E+01    4.9549E+01    5.7185E+01    2.3818E+01    1.8284E+01    1.5716E+01    7.3612E+01    5.3009E+01    1.6841E+01    4.6956E+00    1.7953E+01    7.2725E+00    1.2178E+01   
 3.7446E+01    4.9528E+01    5.7185E+01    2.3879E+01    1.8284E+01    1.5716E+01    7.3654E+01    5.2967E+01    1.6809E+01    4.6752E+00    1.7913E+01    7.2303E+00    1.2143E+01   
 3.8041E+01    4.9556E+01    5.7192E+01    2.3879E+01    1.8215E+01    1.5780E+01    7.3678E+01    5.2902E+01    1.6809E+01    4.6752E+00    1.7933E+01    7.2461E+00    1.2178E+01   
 3.8541E+01    4.9536E+01    5.7176E+01    2.3949E+01    1.8160E+01    1.5860E+01    7.3704E+01    5.2834E+01    1.6761E+01    4.6548E+00    1.8096E+01    7.0770E+00    1.2178E+01   
 3.9042E+01    4.9551E+01    5.7188E+01    2.3965E+01    1.8201E+01    1.5954E+01    7.3704E+01    5.2823E+01    1.6735E+01    4.6344E+00    1.7974E+01    7.2672E+00    1.2178E+01   
 3.9542E+01    4.9563E+01    5.7186E+01    2.4007E+01    1.8148E+01    1.5998E+01    7.3724E+01    5.2823E+01    1.6668E+01    4.6344E+00    1.7974E+01    7.2778E+00    1.2161E+01   
 4.0113E+01    4.9570E+01    5.7183E+01    2.3965E+01    1.8128E+01    1.6091E+01    7.3748E+01    5.2784E+01    1.6626E+01    4.6344E+00    1.7872E+01    7.0664E+00    1.2143E+01   
 4.0614E+01    4.9581E+01    5.7183E+01    2.3811E+01    1.8128E+01    1.6091E+01    7.3749E+01    5.2768E+01    1.6621E+01    4.6344E+00    1.7811E+01    7.2461E+00    1.2109E+01   
 4.1114E+01    4.9592E+01    5.7183E+01    2.3670E+01    1.8033E+01    1.6193E+01    7.3751E+01    5.2739E+01    1.6637E+01    4.6344E+00    1.8014E+01    7.2620E+00    1.2126E+01   
 4.1614E+01    4.9586E+01    5.7179E+01    2.3555E+01    1.7992E+01    1.6292E+01    7.3751E+01    5.2750E+01    1.6614E+01    4.6141E+00    1.8014E+01    7.2567E+00    1.2161E+01   
 4.2210E+01    4.9590E+01    5.7172E+01    2.3555E+01    1.8000E+01    1.6376E+01    7.3759E+01    5.2716E+01    1.6618E+01    4.6141E+00    1.7872E+01    7.0558E+00    1.2143E+01   
 4.2710E+01    4.9590E+01    5.7135E+01    2.3452E+01    1.7985E+01    1.6474E+01    7.3751E+01    5.2716E+01    1.6587E+01    4.6141E+00    1.7831E+01    7.2303E+00    1.2126E+01   
 4.3210E+01    4.9564E+01    5.7115E+01    2.3391E+01    1.7959E+01    1.6474E+01    7.3738E+01    5.2741E+01    1.6569E+01    4.6344E+00    1.7811E+01    7.0558E+00    1.2178E+01   
 4.3711E+01    4.9570E+01    5.7115E+01    2.3375E+01    1.7959E+01    1.6606E+01    7.3731E+01    5.2780E+01    1.6610E+01    4.6141E+00    1.7974E+01    7.2091E+00    1.2161E+01   
 4.4282E+01    4.9558E+01    5.7099E+01    2.3338E+01    1.7905E+01    1.6692E+01    7.3725E+01    5.2792E+01    1.6610E+01    4.6141E+00    1.7953E+01    7.0135E+00    1.2213E+01   
 4.4782E+01    4.9583E+01    5.7102E+01    2.3357E+01    1.7883E+01    1.6801E+01    7.3730E+01    5.2819E+01    1.6631E+01    4.6141E+00    1.7851E+01    7.0347E+00    1.2178E+01   
 4.5283E+01    4.9583E+01    5.7102E+01    2.3357E+01    1.7870E+01    1.6912E+01    7.3730E+01    5.2819E+01    1.6668E+01    4.5937E+00    1.7770E+01    7.0030E+00    1.2213E+01   
 4.5783E+01    4.9569E+01    5.7057E+01    2.3376E+01    1.7951E+01    1.7005E+01    7.3717E+01    5.2846E+01    1.6692E+01    4.6141E+00    1.7688E+01    7.1985E+00    1.2195E+01   
 4.6395E+01    4.9571E+01    5.7030E+01    2.3400E+01    1.7965E+01    1.7104E+01    7.3716E+01    5.2880E+01    1.6689E+01    4.6344E+00    1.7709E+01    6.9924E+00    1.2143E+01   
 4.6895E+01    4.9593E+01    5.7047E+01    2.3420E+01    1.7981E+01    1.7104E+01    7.3732E+01    5.2914E+01    1.6713E+01    4.6141E+00    1.7709E+01    6.9977E+00    1.2195E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 4.7396E+01    4.9606E+01    5.7047E+01    2.3445E+01    1.7917E+01    1.7197E+01    7.3735E+01    5.2984E+01    1.6713E+01    4.6141E+00    1.7790E+01    7.0030E+00    1.2178E+01   
 4.7896E+01    4.9597E+01    5.7025E+01    2.3519E+01    1.8019E+01    1.7284E+01    7.3721E+01    5.2996E+01    1.6708E+01    4.6141E+00    1.7851E+01    7.0083E+00    1.2178E+01   
 4.8467E+01    4.9597E+01    5.7010E+01    2.3519E+01    1.7946E+01    1.7373E+01    7.3779E+01    5.3056E+01    1.6711E+01    4.6141E+00    1.7688E+01    7.0981E+00    1.2143E+01   
 4.8967E+01    4.9603E+01    5.6998E+01    2.3628E+01    1.7999E+01    1.7443E+01    7.3767E+01    5.3041E+01    1.6721E+01    4.5937E+00    1.7647E+01    7.2197E+00    1.2178E+01   
 4.9467E+01    4.9598E+01    5.6976E+01    2.3713E+01    1.7933E+01    1.7443E+01    7.3796E+01    5.3085E+01    1.6719E+01    4.6141E+00    1.7811E+01    7.1245E+00    1.2143E+01   
 4.9968E+01    4.9615E+01    5.6990E+01    2.3803E+01    1.7949E+01    1.7527E+01    7.3808E+01    5.3138E+01    1.6703E+01    4.6344E+00    1.7851E+01    7.2197E+00    1.2195E+01   
 5.0571E+01    4.9625E+01    5.6995E+01    2.3787E+01    1.8055E+01    1.7638E+01    7.3849E+01    5.3205E+01    1.6717E+01    4.5937E+00    1.7607E+01    6.9766E+00    1.2195E+01   
 5.1071E+01    4.9591E+01    5.6943E+01    2.3813E+01    1.8018E+01    1.7706E+01    7.3844E+01    5.3250E+01    1.6707E+01    4.6141E+00    1.7729E+01    7.1087E+00    1.2161E+01   
 5.1572E+01    4.9591E+01    5.6942E+01    2.3813E+01    1.7903E+01    1.7792E+01    7.3844E+01    5.3250E+01    1.6706E+01    4.6548E+00    1.7607E+01    7.0981E+00    1.2126E+01   
 5.2072E+01    4.9620E+01    5.6938E+01    2.3849E+01    1.8018E+01    1.7899E+01    7.3882E+01    5.3337E+01    1.6745E+01    4.6344E+00    1.7729E+01    7.2144E+00    1.2161E+01   
 5.2676E+01    4.9597E+01    5.6950E+01    2.3953E+01    1.8116E+01    1.7984E+01    7.3901E+01    5.3402E+01    1.6750E+01    4.6344E+00    1.7811E+01    6.9713E+00    1.2109E+01   
 5.3176E+01    4.9597E+01    5.6931E+01    2.3951E+01    1.8116E+01    1.8000E+01    7.3938E+01    5.3491E+01    1.6775E+01    4.6548E+00    1.7668E+01    6.9713E+00    1.2161E+01   
 5.3676E+01    4.9596E+01    5.6931E+01    2.4029E+01    1.8047E+01    1.8086E+01    7.3951E+01    5.3565E+01    1.6775E+01    4.6344E+00    1.7668E+01    6.9713E+00    1.2213E+01   
 5.4177E+01    4.9610E+01    5.6920E+01    2.4029E+01    1.8028E+01    1.8166E+01    7.3951E+01    5.3667E+01    1.6774E+01    4.6548E+00    1.7749E+01    7.2197E+00    1.2161E+01   
 5.4772E+01    4.9614E+01    5.6904E+01    2.4146E+01    1.8070E+01    1.8259E+01    7.3973E+01    5.3752E+01    1.6833E+01    4.6344E+00    1.7647E+01    6.9871E+00    1.2178E+01   
 5.5272E+01    4.9629E+01    5.6928E+01    2.4183E+01    1.8062E+01    1.8363E+01    7.3993E+01    5.3752E+01    1.6854E+01    4.6344E+00    1.7831E+01    7.2250E+00    1.2143E+01   
 5.5772E+01    4.9627E+01    5.6910E+01    2.4101E+01    1.8069E+01    1.8363E+01    7.4034E+01    5.3827E+01    1.6893E+01    4.6548E+00    1.7729E+01    7.0823E+00    1.2230E+01   
 5.6272E+01    4.9623E+01    5.6910E+01    2.4037E+01    1.8069E+01    1.8431E+01    7.3987E+01    5.3925E+01    1.6892E+01    4.6548E+00    1.7647E+01    7.2250E+00    1.2213E+01   
 5.6860E+01    4.9619E+01    5.6915E+01    2.4052E+01    1.8069E+01    1.8503E+01    7.3948E+01    5.3955E+01    1.6892E+01    4.6344E+00    1.7668E+01    7.2038E+00    1.2230E+01   
 5.7360E+01    4.9620E+01    5.6906E+01    2.4027E+01    1.8061E+01    1.8588E+01    7.3948E+01    5.4037E+01    1.6919E+01    4.6344E+00    1.7688E+01    7.1510E+00    1.2213E+01   
 5.7861E+01    4.9620E+01    5.6896E+01    2.4027E+01    1.8017E+01    1.8665E+01    7.3935E+01    5.4119E+01    1.6972E+01    4.6344E+00    1.7811E+01    6.9871E+00    1.2178E+01   
 5.8361E+01    4.9622E+01    5.6888E+01    2.3999E+01    1.8065E+01    1.8744E+01    7.3907E+01    5.4119E+01    1.7026E+01    4.6548E+00    1.7749E+01    7.1457E+00    1.2195E+01   
 5.8956E+01    4.9624E+01    5.6898E+01    2.3970E+01    1.8116E+01    1.8811E+01    7.3877E+01    5.4197E+01    1.7017E+01    4.6548E+00    1.7749E+01    7.1880E+00    1.2195E+01   
 5.9456E+01    4.9627E+01    5.6898E+01    2.3892E+01    1.8116E+01    1.8811E+01    7.3828E+01    5.4280E+01    1.7063E+01    4.6548E+00    1.7647E+01    7.0083E+00    1.2178E+01   
 5.9957E+01    4.9637E+01    5.6894E+01    2.3891E+01    1.8159E+01    1.8889E+01    7.3801E+01    5.4323E+01    1.7063E+01    4.6548E+00    1.7607E+01    6.9924E+00    1.2178E+01   
 6.0457E+01    4.9637E+01    5.6898E+01    2.3891E+01    1.8188E+01    1.8955E+01    7.3801E+01    5.4405E+01    1.7069E+01    4.6752E+00    1.7668E+01    6.9871E+00    1.2178E+01   
 6.1029E+01    4.9637E+01    5.6888E+01    2.3908E+01    1.8157E+01    1.9037E+01    7.3808E+01    5.4476E+01    1.7149E+01    4.6752E+00    1.7770E+01    7.0188E+00    1.2195E+01   
 6.1529E+01    4.9644E+01    5.6904E+01    2.4014E+01    1.8195E+01    1.9086E+01    7.3800E+01    5.4476E+01    1.7136E+01    4.6956E+00    1.7811E+01    7.1880E+00    1.2161E+01   
 6.2029E+01    4.9640E+01    5.6893E+01    2.4028E+01    1.8195E+01    1.9102E+01    7.3803E+01    5.4558E+01    1.7139E+01    4.6956E+00    1.7811E+01    7.1933E+00    1.2178E+01   
 6.2529E+01    4.9645E+01    5.6893E+01    2.3971E+01    1.8211E+01    1.9179E+01    7.3799E+01    5.4611E+01    1.7139E+01    4.6752E+00    1.7688E+01    7.1880E+00    1.2213E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.3109E+01    4.9655E+01    5.6898E+01    2.3911E+01    1.8343E+01    1.9244E+01    7.3799E+01    5.4632E+01    1.7191E+01    4.6752E+00    1.7627E+01    7.0928E+00    1.2178E+01   
 6.3610E+01    4.9657E+01    5.6901E+01    2.3911E+01    1.8362E+01    1.9306E+01    7.3799E+01    5.4670E+01    1.7197E+01    4.6956E+00    1.7627E+01    7.0823E+00    1.2195E+01   
 6.4110E+01    4.9657E+01    5.6886E+01    2.3822E+01    1.8334E+01    1.9387E+01    7.3807E+01    5.4685E+01    1.7219E+01    4.7159E+00    1.7709E+01    7.2250E+00    1.2143E+01   
 6.4610E+01    4.9651E+01    5.6880E+01    2.3765E+01    1.8330E+01    1.9387E+01    7.3799E+01    5.4748E+01    1.7236E+01    4.6956E+00    1.7790E+01    7.0294E+00    1.2126E+01   
 6.5181E+01    4.9644E+01    5.6896E+01    2.3900E+01    1.8330E+01    1.9435E+01    7.3790E+01    5.4768E+01    1.7254E+01    4.7159E+00    1.7668E+01    7.0030E+00    1.2195E+01   
 6.5682E+01    4.9665E+01    5.6896E+01    2.3808E+01    1.8329E+01    1.9493E+01    7.3780E+01    5.4786E+01    1.7254E+01    4.7363E+00    1.7586E+01    7.2461E+00    1.2195E+01   
