# Run number  4 on Mon 2026-05-25T12:05:02 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.5883E+02    5.3713E+01    6.1040E+01    2.4086E+01    1.9651E+01    2.1046E+01    8.0600E+01    5.8833E+01    1.9117E+01    5.0623E+00    1.9401E+01    7.5368E+00    1.2230E+01   
 1.5941E+02    5.3712E+01    6.1024E+01    2.4081E+01    1.9704E+01    2.0927E+01    8.0642E+01    5.8827E+01    1.9148E+01    5.0826E+00    1.9483E+01    7.6055E+00    1.2230E+01   
 1.5991E+02    5.3712E+01    6.1042E+01    2.4081E+01    1.9723E+01    2.0773E+01    8.0656E+01    5.8867E+01    1.9164E+01    5.0826E+00    1.9565E+01    7.5738E+00    1.2213E+01   
 1.6042E+02    5.3712E+01    6.1016E+01    2.3997E+01    1.9713E+01    2.0480E+01    8.0660E+01    5.8886E+01    1.9206E+01    5.0826E+00    1.9483E+01    7.5421E+00    1.2230E+01   
 1.6092E+02    5.3740E+01    6.1045E+01    2.4012E+01    1.9716E+01    2.0030E+01    8.0656E+01    5.8886E+01    1.9240E+01    5.0623E+00    1.9422E+01    7.5157E+00    1.2230E+01   
 1.6150E+02    5.3728E+01    6.1045E+01    2.4010E+01    1.9748E+01    2.0030E+01    8.0638E+01    5.8889E+01    1.9270E+01    5.0623E+00    1.9463E+01    7.5368E+00    1.2161E+01   
 1.6200E+02    5.3729E+01    6.1039E+01    2.3970E+01    1.9748E+01    1.9730E+01    8.0637E+01    5.8943E+01    1.9322E+01    5.1030E+00    1.9442E+01    7.5315E+00    1.2161E+01   
 1.6251E+02    5.3727E+01    6.1036E+01    2.3887E+01    1.9718E+01    1.9481E+01    8.0596E+01    5.8943E+01    1.9330E+01    5.0826E+00    1.9422E+01    7.5209E+00    1.2161E+01   
 1.6301E+02    5.3727E+01    6.1059E+01    2.3887E+01    1.9821E+01    1.9259E+01    8.0596E+01    5.8947E+01    1.9330E+01    5.0826E+00    1.9442E+01    7.5209E+00    1.2195E+01   
 1.6360E+02    5.3737E+01    6.1057E+01    2.3927E+01    1.9795E+01    1.9078E+01    8.0577E+01    5.8906E+01    1.9355E+01    5.0826E+00    1.9707E+01    7.5897E+00    1.2195E+01   
 1.6410E+02    5.3721E+01    6.1061E+01    2.3928E+01    1.9796E+01    1.8867E+01    8.0535E+01    5.8884E+01    1.9313E+01    5.0623E+00    1.9626E+01    7.5209E+00    1.2178E+01   
 1.6461E+02    5.3715E+01    6.1061E+01    2.3935E+01    1.9796E+01    1.8867E+01    8.0496E+01    5.8884E+01    1.9308E+01    5.0826E+00    1.9544E+01    7.6478E+00    1.2213E+01   
 1.6511E+02    5.3719E+01    6.1071E+01    2.3885E+01    1.9787E+01    1.8708E+01    8.0494E+01    5.8846E+01    1.9315E+01    5.0623E+00    1.9524E+01    7.5421E+00    1.2230E+01   
 1.6568E+02    5.3730E+01    6.1089E+01    2.3828E+01    1.9806E+01    1.8565E+01    8.0482E+01    5.8822E+01    1.9291E+01    5.0419E+00    1.9585E+01    7.6901E+00    1.2213E+01   
 1.6619E+02    5.3730E+01    6.1109E+01    2.3828E+01    1.9778E+01    1.8410E+01    8.0482E+01    5.8782E+01    1.9291E+01    5.0826E+00    1.9687E+01    7.8064E+00    1.2213E+01   
 1.6669E+02    5.3725E+01    6.1118E+01    2.3777E+01    1.9811E+01    1.8276E+01    8.0482E+01    5.8749E+01    1.9259E+01    5.0419E+00    1.9707E+01    7.5632E+00    1.2195E+01   
 1.6719E+02    5.3734E+01    6.1118E+01    2.3811E+01    1.9807E+01    1.8138E+01    8.0463E+01    5.8749E+01    1.9226E+01    5.0623E+00    1.9646E+01    7.7694E+00    1.2195E+01   
 1.6778E+02    5.3735E+01    6.1141E+01    2.3781E+01    1.9807E+01    1.8138E+01    8.0452E+01    5.8682E+01    1.9199E+01    5.0419E+00    1.9748E+01    7.6055E+00    1.2213E+01   
 1.6828E+02    5.3736E+01    6.1156E+01    2.3833E+01    1.9777E+01    1.8036E+01    8.0442E+01    5.8659E+01    1.9170E+01    5.0419E+00    1.9646E+01    7.5632E+00    1.2178E+01   
 1.6879E+02    5.3736E+01    6.1187E+01    2.3953E+01    1.9772E+01    1.7907E+01    8.0413E+01    5.8596E+01    1.9137E+01    5.0623E+00    1.9667E+01    7.6055E+00    1.2213E+01   
 1.6929E+02    5.3733E+01    6.1198E+01    2.3953E+01    1.9775E+01    1.7807E+01    8.0413E+01    5.8535E+01    1.9137E+01    5.0215E+00    1.9565E+01    7.5315E+00    1.2213E+01   
 1.6987E+02    5.3721E+01    6.1204E+01    2.3992E+01    1.9790E+01    1.7707E+01    8.0417E+01    5.8453E+01    1.9082E+01    5.0623E+00    1.9769E+01    7.6267E+00    1.2247E+01   
 1.7037E+02    5.3708E+01    6.1219E+01    2.3982E+01    1.9678E+01    1.7610E+01    8.0445E+01    5.8411E+01    1.9053E+01    5.0419E+00    1.9830E+01    7.5368E+00    1.2247E+01   
 1.7087E+02    5.3710E+01    6.1219E+01    2.3976E+01    1.9678E+01    1.7610E+01    8.0494E+01    5.8411E+01    1.8990E+01    5.0011E+00    1.9605E+01    7.6584E+00    1.2213E+01   
 1.7138E+02    5.3710E+01    6.1220E+01    2.3998E+01    1.9632E+01    1.7521E+01    8.0503E+01    5.8321E+01    1.8941E+01    5.0215E+00    1.9748E+01    7.5738E+00    1.2178E+01   
 1.7197E+02    5.3733E+01    6.1268E+01    2.3989E+01    1.9661E+01    1.7461E+01    8.0551E+01    5.8255E+01    1.8892E+01    5.0011E+00    1.9626E+01    7.6954E+00    1.2178E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.7247E+02    5.3733E+01    6.1275E+01    2.3989E+01    1.9714E+01    1.7365E+01    8.0551E+01    5.8179E+01    1.8892E+01    5.0215E+00    1.9911E+01    7.5579E+00    1.2213E+01   
 1.7297E+02    5.3715E+01    6.1272E+01    2.4034E+01    1.9643E+01    1.7304E+01    8.0565E+01    5.8118E+01    1.8833E+01    5.0215E+00    1.9626E+01    7.7852E+00    1.2195E+01   
 1.7347E+02    5.3720E+01    6.1272E+01    2.4040E+01    1.9602E+01    1.7304E+01    8.0584E+01    5.8118E+01    1.8791E+01    4.9808E+00    1.9667E+01    7.7482E+00    1.2195E+01   
 1.7405E+02    5.3735E+01    6.1290E+01    2.3982E+01    1.9618E+01    1.7247E+01    8.0631E+01    5.8048E+01    1.8754E+01    4.9808E+00    1.9830E+01    7.6002E+00    1.2213E+01   
 1.7455E+02    5.3741E+01    6.1278E+01    2.3944E+01    1.9624E+01    1.7177E+01    8.0656E+01    5.7980E+01    1.8713E+01    4.9808E+00    1.9789E+01    7.5579E+00    1.2230E+01   
 1.7505E+02    5.3741E+01    6.1300E+01    2.3945E+01    1.9567E+01    1.7108E+01    8.0681E+01    5.7893E+01    1.8713E+01    4.9808E+00    1.9748E+01    7.6584E+00    1.2161E+01   
 1.7556E+02    5.3728E+01    6.1302E+01    2.3945E+01    1.9559E+01    1.7057E+01    8.0681E+01    5.7806E+01    1.8652E+01    4.9400E+00    1.9932E+01    7.6848E+00    1.2143E+01   
 1.7614E+02    5.3742E+01    6.1315E+01    2.3840E+01    1.9538E+01    1.6997E+01    8.0673E+01    5.7751E+01    1.8567E+01    4.9604E+00    1.9911E+01    7.5579E+00    1.2178E+01   
 1.7664E+02    5.3730E+01    6.1316E+01    2.3838E+01    1.9484E+01    1.6937E+01    8.0654E+01    5.7682E+01    1.8522E+01    4.9604E+00    1.9932E+01    7.5579E+00    1.2143E+01   
 1.7715E+02    5.3742E+01    6.1316E+01    2.3918E+01    1.9484E+01    1.6937E+01    8.0652E+01    5.7682E+01    1.8452E+01    4.9400E+00    1.9667E+01    7.8169E+00    1.2213E+01   
 1.7765E+02    5.3725E+01    6.1333E+01    2.3931E+01    1.9460E+01    1.6877E+01    8.0635E+01    5.7621E+01    1.8409E+01    4.9400E+00    1.9707E+01    7.5474E+00    1.2195E+01   
 1.7823E+02    5.3743E+01    6.1334E+01    2.3980E+01    1.9458E+01    1.6830E+01    8.0621E+01    5.7570E+01    1.8348E+01    4.9196E+00    1.9789E+01    7.8064E+00    1.2178E+01   
 1.7873E+02    5.3743E+01    6.1324E+01    2.3980E+01    1.9371E+01    1.6779E+01    8.0621E+01    5.7488E+01    1.8348E+01    4.9196E+00    1.9891E+01    7.7746E+00    1.2213E+01   
 1.7924E+02    5.3731E+01    6.1344E+01    2.3961E+01    1.9355E+01    1.6713E+01    8.0617E+01    5.7409E+01    1.8323E+01    4.9196E+00    1.9932E+01    7.8011E+00    1.2230E+01   
 1.7974E+02    5.3734E+01    6.1344E+01    2.3965E+01    1.9355E+01    1.6713E+01    8.0600E+01    5.7409E+01    1.8259E+01    4.9196E+00    1.9748E+01    7.8222E+00    1.2195E+01   
 1.8033E+02    5.3738E+01    6.1339E+01    2.3911E+01    1.9336E+01    1.6668E+01    8.0587E+01    5.7332E+01    1.8198E+01    4.9196E+00    1.9830E+01    7.7641E+00    1.2264E+01   
 1.8083E+02    5.3737E+01    6.1353E+01    2.3872E+01    1.9262E+01    1.6618E+01    8.0557E+01    5.7266E+01    1.8121E+01    4.8993E+00    1.9728E+01    7.7271E+00    1.2247E+01   
 1.8133E+02    5.3737E+01    6.1335E+01    2.3872E+01    1.9226E+01    1.6588E+01    8.0557E+01    5.7197E+01    1.8121E+01    4.8993E+00    1.9932E+01    7.6742E+00    1.2195E+01   
 1.8184E+02    5.3743E+01    6.1354E+01    2.3829E+01    1.9142E+01    1.6571E+01    8.0548E+01    5.7145E+01    1.8075E+01    4.8993E+00    1.9707E+01    7.5368E+00    1.2161E+01   
 1.8241E+02    5.3752E+01    6.1352E+01    2.3827E+01    1.9110E+01    1.6542E+01    8.0523E+01    5.7044E+01    1.7994E+01    4.8993E+00    1.9891E+01    7.5474E+00    1.2230E+01   
 1.8292E+02    5.3739E+01    6.1349E+01    2.3840E+01    1.9187E+01    1.6542E+01    8.0525E+01    5.7044E+01    1.7956E+01    4.8789E+00    1.9911E+01    7.5421E+00    1.2230E+01   
 1.8342E+02    5.3754E+01    6.1349E+01    2.3841E+01    1.9187E+01    1.6513E+01    8.0495E+01    5.6972E+01    1.7894E+01    4.8789E+00    1.9789E+01    7.6055E+00    1.2178E+01   
 1.8392E+02    5.3759E+01    6.1347E+01    2.3837E+01    1.9110E+01    1.6513E+01    8.0487E+01    5.6903E+01    1.7856E+01    4.8585E+00    1.9870E+01    7.5791E+00    1.2230E+01   
 1.8451E+02    5.3765E+01    6.1341E+01    2.3819E+01    1.9095E+01    1.6528E+01    8.0488E+01    5.6811E+01    1.7811E+01    4.8789E+00    1.9687E+01    7.5368E+00    1.2230E+01   
 1.8502E+02    5.3765E+01    6.1356E+01    2.3819E+01    1.9048E+01    1.6530E+01    8.0474E+01    5.6765E+01    1.7795E+01    4.8789E+00    1.9789E+01    7.5421E+00    1.2161E+01   
 1.8552E+02    5.3767E+01    6.1355E+01    2.3813E+01    1.8930E+01    1.6580E+01    8.0481E+01    5.6713E+01    1.7743E+01    4.8585E+00    1.9911E+01    7.5949E+00    1.2213E+01   
 1.8602E+02    5.3765E+01    6.1355E+01    2.4007E+01    1.8930E+01    1.6564E+01    8.0493E+01    5.6698E+01    1.7679E+01    4.8382E+00    1.9707E+01    7.8011E+00    1.2143E+01   
 1.8660E+02    5.3781E+01    6.1358E+01    2.4201E+01    1.8902E+01    1.6623E+01    8.0505E+01    5.6661E+01    1.7638E+01    4.8382E+00    1.9707E+01    7.5315E+00    1.2178E+01   
 1.8710E+02    5.3767E+01    6.1339E+01    2.4419E+01    1.8899E+01    1.6648E+01    8.0510E+01    5.6596E+01    1.7569E+01    4.8178E+00    1.9870E+01    7.6002E+00    1.2178E+01   
 1.8760E+02    5.3767E+01    6.1336E+01    2.4419E+01    1.8899E+01    1.6720E+01    8.0510E+01    5.6581E+01    1.7569E+01    4.8382E+00    1.9870E+01    7.6319E+00    1.2264E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.8811E+02    5.3772E+01    6.1349E+01    2.4366E+01    1.8876E+01    1.6768E+01    8.0524E+01    5.6557E+01    1.7519E+01    4.7974E+00    1.9830E+01    7.7694E+00    1.2282E+01   
 1.8869E+02    5.3778E+01    6.1327E+01    2.4300E+01    1.8777E+01    1.6841E+01    8.0561E+01    5.6526E+01    1.7471E+01    4.7974E+00    1.9830E+01    7.5051E+00    1.2247E+01   
 1.8920E+02    5.3760E+01    6.1327E+01    2.4185E+01    1.8854E+01    1.6825E+01    8.0609E+01    5.6511E+01    1.7425E+01    4.7974E+00    1.9687E+01    7.7482E+00    1.2230E+01   
 1.8970E+02    5.3778E+01    6.1307E+01    2.4068E+01    1.8854E+01    1.6923E+01    8.0636E+01    5.6503E+01    1.7377E+01    4.7974E+00    1.9565E+01    7.6689E+00    1.2230E+01   
 1.9021E+02    5.3781E+01    6.1289E+01    2.3911E+01    1.8844E+01    1.7010E+01    8.0663E+01    5.6470E+01    1.7371E+01    4.8178E+00    1.9728E+01    7.6848E+00    1.2213E+01   
 1.9077E+02    5.3781E+01    6.1274E+01    2.3911E+01    1.8863E+01    1.7098E+01    8.0663E+01    5.6470E+01    1.7371E+01    4.7770E+00    1.9830E+01    7.7376E+00    1.2230E+01   
 1.9128E+02    5.3777E+01    6.1267E+01    2.3865E+01    1.8871E+01    1.7213E+01    8.0726E+01    5.6491E+01    1.7363E+01    4.7770E+00    1.9544E+01    7.4628E+00    1.2247E+01   
 1.9178E+02    5.3778E+01    6.1238E+01    2.3825E+01    1.8875E+01    1.7316E+01    8.0745E+01    5.6503E+01    1.7356E+01    4.7770E+00    1.9544E+01    7.4575E+00    1.2178E+01   
 1.9228E+02    5.3779E+01    6.1238E+01    2.3816E+01    1.8875E+01    1.7316E+01    8.0784E+01    5.6503E+01    1.7332E+01    4.7770E+00    1.9646E+01    7.7218E+00    1.2230E+01   
 1.9289E+02    5.3783E+01    6.1225E+01    2.3817E+01    1.8803E+01    1.7417E+01    8.0774E+01    5.6549E+01    1.7326E+01    4.7770E+00    1.9585E+01    7.5157E+00    1.2195E+01   
 1.9339E+02    5.3781E+01    6.1203E+01    2.3887E+01    1.8758E+01    1.7517E+01    8.0775E+01    5.6586E+01    1.7327E+01    4.7770E+00    1.9728E+01    7.4681E+00    1.2264E+01   
 1.9389E+02    5.3781E+01    6.1190E+01    2.3887E+01    1.8737E+01    1.7615E+01    8.0775E+01    5.6601E+01    1.7327E+01    4.7974E+00    1.9524E+01    7.7165E+00    1.2213E+01   
 1.9440E+02    5.3783E+01    6.1171E+01    2.3931E+01    1.8736E+01    1.7752E+01    8.0781E+01    5.6637E+01    1.7323E+01    4.7770E+00    1.9646E+01    7.4628E+00    1.2195E+01   
 1.9496E+02    5.3790E+01    6.1152E+01    2.3970E+01    1.8814E+01    1.7843E+01    8.0781E+01    5.6660E+01    1.7336E+01    4.7974E+00    1.9565E+01    7.4522E+00    1.2161E+01   
 1.9546E+02    5.3785E+01    6.1152E+01    2.4017E+01    1.8814E+01    1.7843E+01    8.0763E+01    5.6660E+01    1.7319E+01    4.7974E+00    1.9605E+01    7.5949E+00    1.2230E+01   
 1.9597E+02    5.3795E+01    6.1141E+01    2.4025E+01    1.8845E+01    1.7934E+01    8.0772E+01    5.6722E+01    1.7342E+01    4.7770E+00    1.9463E+01    7.4417E+00    1.2178E+01   
 1.9647E+02    5.3784E+01    6.1143E+01    2.4040E+01    1.8788E+01    1.8042E+01    8.0768E+01    5.6791E+01    1.7368E+01    4.7974E+00    1.9544E+01    7.6954E+00    1.2178E+01   
 1.9706E+02    5.3784E+01    6.1128E+01    2.4040E+01    1.8897E+01    1.8129E+01    8.0768E+01    5.6855E+01    1.7368E+01    4.7770E+00    1.9524E+01    7.4522E+00    1.2230E+01   
 1.9756E+02    5.3799E+01    6.1121E+01    2.4058E+01    1.8896E+01    1.8234E+01    8.0766E+01    5.6902E+01    1.7387E+01    4.7770E+00    1.9626E+01    7.5262E+00    1.2178E+01   
 1.9806E+02    5.3797E+01    6.1109E+01    2.4067E+01    1.8868E+01    1.8326E+01    8.0757E+01    5.6972E+01    1.7401E+01    4.7770E+00    1.9524E+01    7.6637E+00    1.2178E+01   
 1.9856E+02    5.3795E+01    6.1109E+01    2.4074E+01    1.8868E+01    1.8326E+01    8.0724E+01    5.6972E+01    1.7415E+01    4.7974E+00    1.9626E+01    7.4417E+00    1.2195E+01   
 1.9916E+02    5.3795E+01    6.1084E+01    2.4052E+01    1.8819E+01    1.8419E+01    8.0709E+01    5.7065E+01    1.7447E+01    4.7974E+00    1.9463E+01    7.4628E+00    1.2213E+01   
 1.9966E+02    5.3802E+01    6.1091E+01    2.4080E+01    1.8798E+01    1.8504E+01    8.0676E+01    5.7133E+01    1.7484E+01    4.7974E+00    1.9585E+01    7.6795E+00    1.2161E+01   
 2.0017E+02    5.3802E+01    6.1085E+01    2.4080E+01    1.8843E+01    1.8595E+01    8.0676E+01    5.7194E+01    1.7484E+01    4.7770E+00    1.9442E+01    7.6901E+00    1.2213E+01   
 2.0067E+02    5.3797E+01    6.1074E+01    2.4088E+01    1.8789E+01    1.8690E+01    8.0654E+01    5.7261E+01    1.7496E+01    4.7974E+00    1.9605E+01    7.4522E+00    1.2195E+01   
 2.0126E+02    5.3798E+01    6.1058E+01    2.4099E+01    1.8918E+01    1.8772E+01    8.0633E+01    5.7317E+01    1.7527E+01    4.7974E+00    1.9626E+01    7.4945E+00    1.2230E+01   
 2.0176E+02    5.3808E+01    6.1058E+01    2.4128E+01    1.8918E+01    1.8772E+01    8.0626E+01    5.7317E+01    1.7564E+01    4.7974E+00    1.9463E+01    7.4522E+00    1.2230E+01   
 2.0226E+02    5.3815E+01    6.1068E+01    2.4147E+01    1.8771E+01    1.8862E+01    8.0600E+01    5.7383E+01    1.7602E+01    4.8178E+00    1.9361E+01    7.6108E+00    1.2195E+01   
 2.0277E+02    5.3822E+01    6.1067E+01    2.4162E+01    1.8859E+01    1.8955E+01    8.0593E+01    5.7447E+01    1.7615E+01    4.7974E+00    1.9401E+01    7.4470E+00    1.2195E+01   
 2.0334E+02    5.3836E+01    6.1066E+01    2.4178E+01    1.8903E+01    1.9001E+01    8.0579E+01    5.7508E+01    1.7599E+01    4.7770E+00    1.9463E+01    7.6267E+00    1.2213E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 2.0384E+02    5.3830E+01    6.1063E+01    2.4205E+01    1.8899E+01    1.9089E+01    8.0599E+01    5.7566E+01    1.7610E+01    4.7974E+00    1.9605E+01    7.4364E+00    1.2126E+01   
 2.0434E+02    5.3823E+01    6.1059E+01    2.4205E+01    1.8919E+01    1.9189E+01    8.0613E+01    5.7651E+01    1.7625E+01    4.8382E+00    1.9585E+01    7.4470E+00    1.2091E+01   
 2.0485E+02    5.3828E+01    6.1059E+01    2.4187E+01    1.8919E+01    1.9189E+01    8.0625E+01    5.7651E+01    1.7628E+01    4.7974E+00    1.9585E+01    7.5474E+00    1.2161E+01   
 2.0542E+02    5.3839E+01    6.1068E+01    2.4183E+01    1.8928E+01    1.9286E+01    8.0642E+01    5.7711E+01    1.7653E+01    4.8178E+00    1.9565E+01    7.4470E+00    1.2161E+01   
 2.0593E+02    5.3854E+01    6.1081E+01    2.4181E+01    1.8986E+01    1.9347E+01    8.0628E+01    5.7778E+01    1.7651E+01    4.8178E+00    1.9442E+01    7.5262E+00    1.2178E+01   
 2.0643E+02    5.3869E+01    6.1088E+01    2.4196E+01    1.9016E+01    1.9423E+01    8.0628E+01    5.7840E+01    1.7651E+01    4.8382E+00    1.9422E+01    7.4575E+00    1.2178E+01   
 2.0694E+02    5.3863E+01    6.1082E+01    2.4209E+01    1.9020E+01    1.9477E+01    8.0620E+01    5.7905E+01    1.7677E+01    4.8382E+00    1.9320E+01    7.6584E+00    1.2213E+01   
 2.0750E+02    5.3851E+01    6.1059E+01    2.4160E+01    1.9047E+01    1.9578E+01    8.0599E+01    5.7992E+01    1.7680E+01    4.7974E+00    1.9381E+01    7.4364E+00    1.2161E+01   
 2.0800E+02    5.3850E+01    6.1059E+01    2.4143E+01    1.9047E+01    1.9578E+01    8.0584E+01    5.7992E+01    1.7702E+01    4.8178E+00    1.9361E+01    7.4681E+00    1.2178E+01   
 2.0850E+02    5.3867E+01    6.1060E+01    2.4133E+01    1.9009E+01    1.9665E+01    8.0577E+01    5.8049E+01    1.7731E+01    4.8382E+00    1.9340E+01    7.4787E+00    1.2213E+01   
 2.0901E+02    5.3867E+01    6.1045E+01    2.4133E+01    1.8999E+01    1.9724E+01    8.0577E+01    5.8094E+01    1.7731E+01    4.8382E+00    1.9503E+01    7.4417E+00    1.2195E+01   
 2.0960E+02    5.3863E+01    6.1065E+01    2.4114E+01    1.9020E+01    1.9794E+01    8.0562E+01    5.8169E+01    1.7750E+01    4.8382E+00    1.9361E+01    7.4681E+00    1.2213E+01   
 2.1010E+02    5.3866E+01    6.1049E+01    2.4107E+01    1.9043E+01    1.9851E+01    8.0572E+01    5.8246E+01    1.7775E+01    4.8585E+00    1.9381E+01    7.5315E+00    1.2178E+01   
 2.1061E+02    5.3851E+01    6.1023E+01    2.4065E+01    1.9009E+01    1.9851E+01    8.0547E+01    5.8282E+01    1.7783E+01    4.8382E+00    1.9626E+01    7.4470E+00    1.2230E+01   
 2.1111E+02    5.3851E+01    6.1023E+01    2.4002E+01    1.9009E+01    1.9893E+01    8.0536E+01    5.8282E+01    1.7813E+01    4.8585E+00    1.9524E+01    7.7112E+00    1.2195E+01   
 2.1168E+02    5.3850E+01    6.1028E+01    2.3986E+01    1.9101E+01    1.9975E+01    8.0528E+01    5.8333E+01    1.7839E+01    4.8585E+00    1.9483E+01    7.4522E+00    1.2195E+01   
 2.1218E+02    5.3861E+01    6.1036E+01    2.4015E+01    1.9000E+01    2.0038E+01    8.0557E+01    5.8381E+01    1.7897E+01    4.8585E+00    1.9422E+01    7.6055E+00    1.2178E+01   
 2.1269E+02    5.3876E+01    6.1055E+01    2.4031E+01    1.9099E+01    2.0114E+01    8.0557E+01    5.8391E+01    1.7897E+01    4.8789E+00    1.9463E+01    7.5685E+00    1.2213E+01   
 2.1319E+02    5.3873E+01    6.1052E+01    2.4055E+01    1.9108E+01    2.0177E+01    8.0543E+01    5.8440E+01    1.7933E+01    4.8993E+00    1.9544E+01    7.4787E+00    1.2213E+01   
 2.1376E+02    5.3891E+01    6.1058E+01    2.4003E+01    1.9096E+01    2.0177E+01    8.0546E+01    5.8479E+01    1.7953E+01    4.9196E+00    1.9463E+01    7.4575E+00    1.2178E+01   
 2.1426E+02    5.3888E+01    6.1073E+01    2.3955E+01    1.9112E+01    2.0237E+01    8.0554E+01    5.8479E+01    1.8010E+01    4.9196E+00    1.9422E+01    7.6319E+00    1.2195E+01   
 2.1477E+02    5.3895E+01    6.1075E+01    2.3923E+01    1.9119E+01    2.0286E+01    8.0525E+01    5.8509E+01    1.8051E+01    4.8993E+00    1.9463E+01    7.4839E+00    1.2213E+01   
 2.1527E+02    5.3895E+01    6.1087E+01    2.3923E+01    1.9154E+01    2.0368E+01    8.0539E+01    5.8539E+01    1.8067E+01    4.9400E+00    1.9585E+01    7.4998E+00    1.2178E+01   
 2.1584E+02    5.3899E+01    6.1078E+01    2.3901E+01    1.9211E+01    2.0423E+01    8.0560E+01    5.8574E+01    1.8091E+01    4.9400E+00    1.9544E+01    7.7271E+00    1.2213E+01   
 2.1635E+02    5.3894E+01    6.1087E+01    2.3890E+01    1.9200E+01    2.0468E+01    8.0576E+01    5.8622E+01    1.8128E+01    4.9604E+00    1.9605E+01    7.5209E+00    1.2213E+01   
 2.1685E+02    5.3884E+01    6.1079E+01    2.3874E+01    1.9200E+01    2.0468E+01    8.0570E+01    5.8622E+01    1.8131E+01    4.9604E+00    1.9442E+01    7.5421E+00    1.2264E+01   
 2.1735E+02    5.3870E+01    6.1065E+01    2.3843E+01    1.9206E+01    2.0538E+01    8.0581E+01    5.8678E+01    1.8190E+01    4.9196E+00    1.9422E+01    7.4734E+00    1.2230E+01   
 2.1794E+02    5.3890E+01    6.1083E+01    2.3853E+01    1.9244E+01    2.0584E+01    8.0579E+01    5.8705E+01    1.8218E+01    4.9604E+00    1.9463E+01    7.6901E+00    1.2195E+01   
 2.1844E+02    5.3868E+01    6.1086E+01    2.3853E+01    1.9189E+01    2.0640E+01    8.0593E+01    5.8712E+01    1.8282E+01    4.9196E+00    1.9585E+01    7.4681E+00    1.2213E+01   
 2.1894E+02    5.3868E+01    6.1102E+01    2.3873E+01    1.9282E+01    2.0698E+01    8.0580E+01    5.8712E+01    1.8282E+01    4.9604E+00    1.9442E+01    7.4839E+00    1.2195E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 2.1945E+02    5.3875E+01    6.1096E+01    2.3833E+01    1.9336E+01    2.0737E+01    8.0581E+01    5.8743E+01    1.8308E+01    4.9604E+00    1.9646E+01    7.6161E+00    1.2230E+01   
 2.2001E+02    5.3886E+01    6.1101E+01    2.3817E+01    1.9336E+01    2.0737E+01    8.0593E+01    5.8743E+01    1.8331E+01    4.9808E+00    1.9524E+01    7.7588E+00    1.2195E+01   
 2.2051E+02    5.3886E+01    6.1101E+01    2.3833E+01    1.9385E+01    2.0771E+01    8.0572E+01    5.8731E+01    1.8356E+01    4.9604E+00    1.9646E+01    7.4734E+00    1.2178E+01   
 2.2102E+02    5.3884E+01    6.1114E+01    2.3846E+01    1.9372E+01    2.0813E+01    8.0561E+01    5.8752E+01    1.8378E+01    4.9808E+00    1.9667E+01    7.6531E+00    1.2195E+01   
 2.2152E+02    5.3884E+01    6.1118E+01    2.3846E+01    1.9374E+01    2.0849E+01    8.0561E+01    5.8793E+01    1.8378E+01    4.9808E+00    1.9422E+01    7.5051E+00    1.2195E+01   
 2.2209E+02    5.3888E+01    6.1141E+01    2.3848E+01    1.9386E+01    2.0894E+01    8.0558E+01    5.8819E+01    1.8426E+01    4.9808E+00    1.9667E+01    7.4892E+00    1.2195E+01   
 2.2259E+02    5.3873E+01    6.1125E+01    2.3859E+01    1.9483E+01    2.0928E+01    8.0533E+01    5.8821E+01    1.8453E+01    4.9604E+00    1.9626E+01    7.6742E+00    1.2178E+01   
 2.2310E+02    5.3872E+01    6.1125E+01    2.3867E+01    1.9483E+01    2.0928E+01    8.0501E+01    5.8821E+01    1.8479E+01    5.0011E+00    1.9524E+01    7.4839E+00    1.2195E+01   
 2.2360E+02    5.3877E+01    6.1116E+01    2.3849E+01    1.9360E+01    2.0967E+01    8.0482E+01    5.8852E+01    1.8523E+01    5.0011E+00    1.9442E+01    7.5051E+00    1.2230E+01   
 2.2417E+02    5.3885E+01    6.1132E+01    2.3835E+01    1.9429E+01    2.0992E+01    8.0496E+01    5.8879E+01    1.8549E+01    5.0011E+00    1.9667E+01    7.7429E+00    1.2213E+01   
 2.2467E+02    5.3885E+01    6.1132E+01    2.3835E+01    1.9461E+01    2.1013E+01    8.0496E+01    5.8900E+01    1.8549E+01    5.0011E+00    1.9463E+01    7.7376E+00    1.2195E+01   
