# Run number  1 on Mon 2026-05-25T12:05:54 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.2503E+01    5.0952E+01    5.8348E+01    2.4119E+01    1.8643E+01    1.8235E+01    7.6967E+01    5.4484E+01    1.7299E+01    4.7159E+00    1.8198E+01    7.1298E+00    1.2143E+01   
 1.3106E+01    5.0952E+01    5.8340E+01    2.4119E+01    1.8614E+01    1.8335E+01    7.6972E+01    5.4559E+01    1.7270E+01    4.7567E+00    1.8402E+01    7.2884E+00    1.2143E+01   
 1.3606E+01    5.0961E+01    5.8327E+01    2.4110E+01    1.8619E+01    1.8405E+01    7.6958E+01    5.4620E+01    1.7274E+01    4.7363E+00    1.8402E+01    7.3941E+00    1.2109E+01   
 1.4107E+01    5.0964E+01    5.8320E+01    2.4096E+01    1.8531E+01    1.8493E+01    7.6973E+01    5.4620E+01    1.7292E+01    4.7363E+00    1.8320E+01    7.1351E+00    1.2126E+01   
 1.4607E+01    5.0972E+01    5.8320E+01    2.4100E+01    1.8531E+01    1.8478E+01    7.6990E+01    5.4674E+01    1.7308E+01    4.7363E+00    1.8198E+01    7.1351E+00    1.2126E+01   
 1.5194E+01    5.0965E+01    5.8310E+01    2.4044E+01    1.8602E+01    1.8554E+01    7.7018E+01    5.4732E+01    1.7319E+01    4.7363E+00    1.8402E+01    7.2408E+00    1.2109E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.5695E+01    5.0945E+01    5.8284E+01    2.4075E+01    1.8590E+01    1.8647E+01    7.7021E+01    5.4794E+01    1.7319E+01    4.7363E+00    1.8259E+01    7.2567E+00    1.2126E+01   
 1.6195E+01    5.0916E+01    5.8233E+01    2.3937E+01    1.8632E+01    1.8983E+01    7.7060E+01    5.5097E+01    1.7415E+01    4.7770E+00    1.8239E+01    7.1457E+00    1.2126E+01   
 1.8316E+01    5.0916E+01    5.8233E+01    2.3937E+01    1.8632E+01    1.8983E+01    7.7060E+01    5.5097E+01    1.7410E+01    4.7770E+00    1.8239E+01    7.1457E+00    1.2143E+01   
 1.8821E+01    5.0922E+01    5.8229E+01    2.3889E+01    1.8638E+01    1.9083E+01    7.7029E+01    5.5179E+01    1.7426E+01    4.7567E+00    1.8320E+01    7.3624E+00    1.2161E+01   
 1.9323E+01    5.0922E+01    5.8226E+01    2.3889E+01    1.8609E+01    1.9160E+01    7.7029E+01    5.5236E+01    1.7462E+01    4.7567E+00    1.8341E+01    7.3518E+00    1.2143E+01   
 1.9825E+01    5.0920E+01    5.8231E+01    2.3907E+01    1.8655E+01    1.9232E+01    7.7016E+01    5.5236E+01    1.7463E+01    4.7567E+00    1.8259E+01    7.3254E+00    1.2161E+01   
 2.0327E+01    5.0922E+01    5.8231E+01    2.3927E+01    1.8644E+01    1.9296E+01    7.6953E+01    5.5309E+01    1.7503E+01    4.7567E+00    1.8239E+01    7.2250E+00    1.2126E+01   
 2.0829E+01    5.0914E+01    5.8225E+01    2.3931E+01    1.8644E+01    1.9296E+01    7.6931E+01    5.5369E+01    1.7520E+01    4.7363E+00    1.8280E+01    7.3782E+00    1.2143E+01   
 2.1331E+01    5.0924E+01    5.8227E+01    2.3940E+01    1.8771E+01    1.9366E+01    7.6883E+01    5.5408E+01    1.7520E+01    4.7770E+00    1.8239E+01    7.3412E+00    1.2109E+01   
 2.1833E+01    5.0924E+01    5.8235E+01    2.3940E+01    1.8764E+01    1.9464E+01    7.6897E+01    5.5483E+01    1.7565E+01    4.7770E+00    1.8239E+01    7.1721E+00    1.2109E+01   
 2.2335E+01    5.0924E+01    5.8219E+01    2.3963E+01    1.8781E+01    1.9526E+01    7.6845E+01    5.5483E+01    1.7590E+01    4.7974E+00    1.8280E+01    7.1404E+00    1.2126E+01   
 2.2837E+01    5.0927E+01    5.8205E+01    2.3926E+01    1.8766E+01    1.9593E+01    7.6828E+01    5.5542E+01    1.7578E+01    4.7770E+00    1.8341E+01    7.3148E+00    1.2126E+01   
 2.3339E+01    5.0917E+01    5.8223E+01    2.3912E+01    1.8738E+01    1.9593E+01    7.6831E+01    5.5590E+01    1.7601E+01    4.7974E+00    1.8239E+01    7.1457E+00    1.2143E+01   
 2.3841E+01    5.0913E+01    5.8216E+01    2.3910E+01    1.8828E+01    1.9649E+01    7.6827E+01    5.5658E+01    1.7601E+01    4.7770E+00    1.8239E+01    7.1351E+00    1.2109E+01   
 2.4346E+01    5.0913E+01    5.8215E+01    2.3910E+01    1.8753E+01    1.9718E+01    7.6827E+01    5.5729E+01    1.7634E+01    4.7974E+00    1.8341E+01    7.1721E+00    1.2161E+01   
 2.4848E+01    5.0928E+01    5.8211E+01    2.3890E+01    1.8811E+01    1.9805E+01    7.6842E+01    5.5744E+01    1.7676E+01    4.8178E+00    1.8178E+01    7.1510E+00    1.2178E+01   
 2.5350E+01    5.0917E+01    5.8211E+01    2.3885E+01    1.8811E+01    1.9849E+01    7.6851E+01    5.5809E+01    1.7727E+01    4.8178E+00    1.8218E+01    7.2461E+00    1.2126E+01   
 2.5852E+01    5.0932E+01    5.8224E+01    2.3944E+01    1.8768E+01    1.9833E+01    7.6840E+01    5.5822E+01    1.7733E+01    4.7974E+00    1.8361E+01    7.1668E+00    1.2109E+01   
 2.6354E+01    5.0937E+01    5.8224E+01    2.3961E+01    1.8788E+01    1.9906E+01    7.6825E+01    5.5859E+01    1.7733E+01    4.8382E+00    1.8382E+01    7.1563E+00    1.2109E+01   
 2.6856E+01    5.0937E+01    5.8228E+01    2.3961E+01    1.8709E+01    1.9968E+01    7.6825E+01    5.5902E+01    1.7769E+01    4.8382E+00    1.8402E+01    7.1563E+00    1.2109E+01   
 2.7358E+01    5.0938E+01    5.8229E+01    2.3956E+01    1.8838E+01    2.0016E+01    7.6823E+01    5.5902E+01    1.7783E+01    4.8382E+00    1.8300E+01    7.2725E+00    1.2143E+01   
 2.7860E+01    5.0947E+01    5.8229E+01    2.3985E+01    1.8838E+01    2.0016E+01    7.6806E+01    5.5937E+01    1.7823E+01    4.8382E+00    1.8239E+01    7.1563E+00    1.2074E+01   
 2.8362E+01    5.0964E+01    5.8239E+01    2.3979E+01    1.8849E+01    2.0078E+01    7.6786E+01    5.5969E+01    1.7862E+01    4.8382E+00    1.8239E+01    7.1668E+00    1.2126E+01   
 2.8902E+01    5.0952E+01    5.8230E+01    2.3988E+01    1.8814E+01    2.0114E+01    7.6785E+01    5.6009E+01    1.7862E+01    4.8585E+00    1.8259E+01    7.1721E+00    1.2074E+01   
 2.9404E+01    5.0952E+01    5.8241E+01    2.3988E+01    1.8937E+01    2.0171E+01    7.6785E+01    5.6053E+01    1.7877E+01    4.8382E+00    1.8320E+01    7.1933E+00    1.2091E+01   
 2.9909E+01    5.0940E+01    5.8240E+01    2.3964E+01    1.8907E+01    2.0236E+01    7.6790E+01    5.6090E+01    1.7903E+01    4.8789E+00    1.8402E+01    7.4047E+00    1.2126E+01   
 3.0414E+01    5.0928E+01    5.8224E+01    2.3972E+01    1.8916E+01    2.0295E+01    7.6785E+01    5.6090E+01    1.7916E+01    4.8585E+00    1.8382E+01    7.4152E+00    1.2109E+01   
 3.0994E+01    5.0962E+01    5.8239E+01    2.4001E+01    1.8931E+01    2.0295E+01    7.6783E+01    5.6099E+01    1.7948E+01    4.8585E+00    1.8259E+01    7.1880E+00    1.2091E+01   
 3.1499E+01    5.0975E+01    5.8253E+01    2.4022E+01    1.8915E+01    2.0337E+01    7.6785E+01    5.6122E+01    1.7998E+01    4.8993E+00    1.8443E+01    7.2197E+00    1.2143E+01   
 3.2004E+01    5.0958E+01    5.8263E+01    2.4028E+01    1.8898E+01    2.0393E+01    7.6768E+01    5.6156E+01    1.7998E+01    4.8789E+00    1.8402E+01    7.3835E+00    1.2126E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 3.2509E+01    5.0973E+01    5.8278E+01    2.4044E+01    1.8962E+01    2.0430E+01    7.6768E+01    5.6170E+01    1.8007E+01    4.8993E+00    1.8320E+01    7.2038E+00    1.2126E+01   
 3.3071E+01    5.0983E+01    5.8301E+01    2.4036E+01    1.8978E+01    2.0466E+01    7.6781E+01    5.6193E+01    1.8006E+01    4.8789E+00    1.8341E+01    7.1774E+00    1.2109E+01   
 3.3573E+01    5.0987E+01    5.8296E+01    2.4076E+01    1.8912E+01    2.0502E+01    7.6744E+01    5.6178E+01    1.8006E+01    4.8993E+00    1.8218E+01    7.1668E+00    1.2126E+01   
 3.4075E+01    5.0993E+01    5.8296E+01    2.4019E+01    1.8912E+01    2.0502E+01    7.6757E+01    5.6194E+01    1.8022E+01    4.8993E+00    1.8259E+01    7.2408E+00    1.2126E+01   
 3.4577E+01    5.0988E+01    5.8286E+01    2.3951E+01    1.8976E+01    2.0558E+01    7.6749E+01    5.6204E+01    1.8038E+01    4.8789E+00    1.8300E+01    7.4152E+00    1.2126E+01   
 3.5175E+01    5.0983E+01    5.8297E+01    2.3936E+01    1.9007E+01    2.0581E+01    7.6735E+01    5.6206E+01    1.8076E+01    4.8993E+00    1.8300E+01    7.3254E+00    1.2109E+01   
 3.5677E+01    5.0983E+01    5.8293E+01    2.3936E+01    1.9018E+01    2.0658E+01    7.6749E+01    5.6240E+01    1.8110E+01    4.8993E+00    1.8320E+01    7.1774E+00    1.2126E+01   
 3.6179E+01    5.0983E+01    5.8324E+01    2.3959E+01    1.9143E+01    2.0677E+01    7.6731E+01    5.6240E+01    1.8139E+01    4.9196E+00    1.8320E+01    7.1774E+00    1.2143E+01   
 3.6681E+01    5.0950E+01    5.8304E+01    2.3963E+01    1.9127E+01    2.0742E+01    7.6732E+01    5.6279E+01    1.8144E+01    4.9196E+00    1.8463E+01    7.4311E+00    1.2161E+01   
 3.7248E+01    5.0963E+01    5.8304E+01    2.3932E+01    1.9118E+01    2.0742E+01    7.6725E+01    5.6259E+01    1.8176E+01    4.9196E+00    1.8443E+01    7.4364E+00    1.2143E+01   
 3.7752E+01    5.0975E+01    5.8316E+01    2.3930E+01    1.9185E+01    2.0768E+01    7.6757E+01    5.6307E+01    1.8190E+01    4.9196E+00    1.8239E+01    7.1933E+00    1.2126E+01   
 3.8254E+01    5.0975E+01    5.8311E+01    2.3930E+01    1.9212E+01    2.0805E+01    7.6757E+01    5.6324E+01    1.8190E+01    4.9400E+00    1.8300E+01    7.1774E+00    1.2161E+01   
 3.8757E+01    5.0966E+01    5.8327E+01    2.3908E+01    1.9152E+01    2.0819E+01    7.6757E+01    5.6356E+01    1.8218E+01    4.9400E+00    1.8320E+01    7.1774E+00    1.2178E+01   
 3.9336E+01    5.0983E+01    5.8330E+01    2.3899E+01    1.9141E+01    2.0851E+01    7.6763E+01    5.6356E+01    1.8255E+01    4.9400E+00    1.8300E+01    7.2197E+00    1.2178E+01   
 3.9838E+01    5.0977E+01    5.8336E+01    2.3915E+01    1.9141E+01    2.0870E+01    7.6775E+01    5.6355E+01    1.8243E+01    4.9604E+00    1.8300E+01    7.2197E+00    1.2161E+01   
 4.0340E+01    5.0985E+01    5.8336E+01    2.3865E+01    1.9120E+01    2.0870E+01    7.6791E+01    5.6372E+01    1.8286E+01    4.9400E+00    1.8341E+01    7.2197E+00    1.2143E+01   
 4.0842E+01    5.0992E+01    5.8338E+01    2.3823E+01    1.9161E+01    2.0886E+01    7.6841E+01    5.6353E+01    1.8270E+01    4.9604E+00    1.8463E+01    7.4311E+00    1.2143E+01   
 4.1416E+01    5.0990E+01    5.8338E+01    2.3823E+01    1.9204E+01    2.0910E+01    7.6891E+01    5.6379E+01    1.8288E+01    4.9808E+00    1.8280E+01    7.4470E+00    1.2126E+01   
 4.1918E+01    5.1005E+01    5.8360E+01    2.3854E+01    1.9160E+01    2.0942E+01    7.6891E+01    5.6382E+01    1.8302E+01    4.9604E+00    1.8300E+01    7.4470E+00    1.2126E+01   
 4.2421E+01    5.0994E+01    5.8358E+01    2.3870E+01    1.9219E+01    2.0970E+01    7.6943E+01    5.6382E+01    1.8324E+01    4.9604E+00    1.8463E+01    7.1985E+00    1.2143E+01   
 4.2923E+01    5.1005E+01    5.8358E+01    2.3919E+01    1.9219E+01    2.0954E+01    7.6967E+01    5.6340E+01    1.8348E+01    4.9808E+00    1.8341E+01    7.1933E+00    1.2161E+01   
 4.3524E+01    5.1010E+01    5.8368E+01    2.3950E+01    1.9279E+01    2.0976E+01    7.7000E+01    5.6361E+01    1.8363E+01    4.9604E+00    1.8320E+01    7.1985E+00    1.2126E+01   
 4.4026E+01    5.1025E+01    5.8384E+01    2.3970E+01    1.9296E+01    2.0990E+01    7.7015E+01    5.6374E+01    1.8363E+01    4.9808E+00    1.8300E+01    7.2408E+00    1.2126E+01   
 4.4528E+01    5.1025E+01    5.8378E+01    2.3970E+01    1.9385E+01    2.1015E+01    7.7015E+01    5.6367E+01    1.8379E+01    4.9808E+00    1.8484E+01    7.1985E+00    1.2178E+01   
 4.5030E+01    5.1020E+01    5.8399E+01    2.3954E+01    1.9319E+01    2.1026E+01    7.7038E+01    5.6373E+01    1.8413E+01    4.9808E+00    1.8300E+01    7.2408E+00    1.2161E+01   
 4.5617E+01    5.1031E+01    5.8400E+01    2.3947E+01    1.9298E+01    2.1052E+01    7.7044E+01    5.6373E+01    1.8423E+01    5.0011E+00    1.8382E+01    7.4681E+00    1.2126E+01   
 4.6119E+01    5.1022E+01    5.8409E+01    2.3907E+01    1.9298E+01    2.1052E+01    7.7038E+01    5.6400E+01    1.8432E+01    4.9604E+00    1.8463E+01    7.2144E+00    1.2109E+01   
 4.6621E+01    5.1028E+01    5.8409E+01    2.3871E+01    1.9334E+01    2.1037E+01    7.6990E+01    5.6390E+01    1.8442E+01    5.0011E+00    1.8361E+01    7.2091E+00    1.2143E+01   
 4.7123E+01    5.1026E+01    5.8418E+01    2.3852E+01    1.9293E+01    2.1051E+01    7.6952E+01    5.6367E+01    1.8442E+01    4.9808E+00    1.8382E+01    7.2937E+00    1.2109E+01   
 4.7705E+01    5.1003E+01    5.8395E+01    2.3837E+01    1.9276E+01    2.1061E+01    7.6938E+01    5.6365E+01    1.8458E+01    4.9808E+00    1.8463E+01    7.2197E+00    1.2109E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 4.8207E+01    5.1003E+01    5.8416E+01    2.3820E+01    1.9312E+01    2.1064E+01    7.6938E+01    5.6373E+01    1.8474E+01    5.0215E+00    1.8300E+01    7.2355E+00    1.2109E+01   
 4.8709E+01    5.0999E+01    5.8428E+01    2.3826E+01    1.9350E+01    2.1062E+01    7.6919E+01    5.6373E+01    1.8521E+01    5.0011E+00    1.8361E+01    7.4734E+00    1.2109E+01   
 4.9215E+01    5.0994E+01    5.8428E+01    2.3907E+01    1.9350E+01    2.1062E+01    7.6908E+01    5.6393E+01    1.8539E+01    5.0011E+00    1.8422E+01    7.4628E+00    1.2109E+01   
 4.9829E+01    5.0985E+01    5.8408E+01    2.3925E+01    1.9331E+01    2.1045E+01    7.6865E+01    5.6400E+01    1.8528E+01    5.0011E+00    1.8422E+01    7.2144E+00    1.2143E+01   
 5.0331E+01    5.0971E+01    5.8436E+01    2.3905E+01    1.9341E+01    2.1052E+01    7.6833E+01    5.6382E+01    1.8554E+01    5.0011E+00    1.8402E+01    7.2778E+00    1.2178E+01   
 5.0833E+01    5.0978E+01    5.8438E+01    2.3905E+01    1.9314E+01    2.1034E+01    7.6847E+01    5.6395E+01    1.8569E+01    5.0215E+00    1.8443E+01    7.2461E+00    1.2143E+01   
 5.1336E+01    5.0978E+01    5.8436E+01    2.3876E+01    1.9361E+01    2.1030E+01    7.6842E+01    5.6398E+01    1.8620E+01    5.0215E+00    1.8422E+01    7.2725E+00    1.2178E+01   
 5.1898E+01    5.1004E+01    5.8457E+01    2.3892E+01    1.9313E+01    2.0993E+01    7.6820E+01    5.6383E+01    1.8634E+01    5.0419E+00    1.8341E+01    7.3518E+00    1.2126E+01   
 5.2400E+01    5.1001E+01    5.8470E+01    2.3886E+01    1.9313E+01    2.0993E+01    7.6827E+01    5.6392E+01    1.8647E+01    5.0215E+00    1.8402E+01    7.4839E+00    1.2091E+01   
 5.2902E+01    5.1020E+01    5.8484E+01    2.3901E+01    1.9386E+01    2.0954E+01    7.6833E+01    5.6396E+01    1.8672E+01    5.0215E+00    1.8463E+01    7.3624E+00    1.2143E+01   
 5.3404E+01    5.1016E+01    5.8482E+01    2.3898E+01    1.9279E+01    2.0931E+01    7.6863E+01    5.6406E+01    1.8672E+01    5.0215E+00    1.8443E+01    7.3730E+00    1.2126E+01   
 5.3994E+01    5.1031E+01    5.8503E+01    2.3914E+01    1.9348E+01    2.0927E+01    7.6905E+01    5.6404E+01    1.8712E+01    5.0419E+00    1.8341E+01    7.2250E+00    1.2143E+01   
 5.4496E+01    5.1031E+01    5.8501E+01    2.3884E+01    1.9425E+01    2.0879E+01    7.6905E+01    5.6438E+01    1.8713E+01    5.0011E+00    1.8361E+01    7.2884E+00    1.2109E+01   
 5.4999E+01    5.1040E+01    5.8509E+01    2.3901E+01    1.9380E+01    2.0787E+01    7.6911E+01    5.6424E+01    1.8703E+01    5.0011E+00    1.8402E+01    7.4205E+00    1.2143E+01   
 5.5501E+01    5.1038E+01    5.8509E+01    2.3907E+01    1.9380E+01    2.0787E+01    7.6932E+01    5.6450E+01    1.8717E+01    5.0011E+00    1.8361E+01    7.2144E+00    1.2126E+01   
 5.6067E+01    5.1048E+01    5.8510E+01    2.3916E+01    1.9413E+01    2.0697E+01    7.6985E+01    5.6469E+01    1.8747E+01    4.9808E+00    1.8484E+01    7.2197E+00    1.2161E+01   
 5.6569E+01    5.1044E+01    5.8507E+01    2.3926E+01    1.9422E+01    2.0514E+01    7.7033E+01    5.6480E+01    1.8747E+01    5.0011E+00    1.8300E+01    7.4522E+00    1.2109E+01   
 5.7071E+01    5.1044E+01    5.8517E+01    2.3926E+01    1.9480E+01    2.0285E+01    7.7033E+01    5.6489E+01    1.8743E+01    5.0011E+00    1.8545E+01    7.4628E+00    1.2091E+01   
 5.7573E+01    5.1050E+01    5.8518E+01    2.3898E+01    1.9513E+01    1.9961E+01    7.7061E+01    5.6492E+01    1.8783E+01    5.0215E+00    1.8320E+01    7.4047E+00    1.2091E+01   
 5.8171E+01    5.1058E+01    5.8512E+01    2.3861E+01    1.9444E+01    1.9589E+01    7.7065E+01    5.6462E+01    1.8762E+01    5.0215E+00    1.8382E+01    7.3307E+00    1.2091E+01   
 5.8673E+01    5.1056E+01    5.8512E+01    2.3936E+01    1.9444E+01    1.9589E+01    7.7099E+01    5.6465E+01    1.8762E+01    5.0215E+00    1.8382E+01    7.4681E+00    1.2126E+01   
 5.9175E+01    5.1042E+01    5.8495E+01    2.3947E+01    1.9466E+01    1.9303E+01    7.7133E+01    5.6475E+01    1.8769E+01    5.0419E+00    1.8341E+01    7.3571E+00    1.2091E+01   
 5.9677E+01    5.1052E+01    5.8522E+01    2.3947E+01    1.9474E+01    1.9011E+01    7.7134E+01    5.6471E+01    1.8753E+01    5.0215E+00    1.8361E+01    7.3518E+00    1.2161E+01   
 6.0270E+01    5.1057E+01    5.8505E+01    2.3946E+01    1.9477E+01    1.8800E+01    7.7131E+01    5.6480E+01    1.8761E+01    5.0011E+00    1.8443E+01    7.2620E+00    1.2143E+01   
 6.0772E+01    5.1057E+01    5.8504E+01    2.3905E+01    1.9485E+01    1.8571E+01    7.7131E+01    5.6469E+01    1.8768E+01    5.0419E+00    1.8422E+01    7.2355E+00    1.2161E+01   
 6.1274E+01    5.1050E+01    5.8502E+01    2.3887E+01    1.9493E+01    1.8389E+01    7.7139E+01    5.6469E+01    1.8767E+01    5.0011E+00    1.8504E+01    7.2303E+00    1.2091E+01   
 6.1777E+01    5.1048E+01    5.8502E+01    2.3926E+01    1.9493E+01    1.8405E+01    7.7126E+01    5.6466E+01    1.8776E+01    5.0215E+00    1.8565E+01    7.4628E+00    1.2161E+01   
 6.2356E+01    5.1063E+01    5.8520E+01    2.3929E+01    1.9614E+01    1.8250E+01    7.7115E+01    5.6449E+01    1.8756E+01    4.9808E+00    1.8565E+01    7.3994E+00    1.2161E+01   
 6.2858E+01    5.1060E+01    5.8522E+01    2.3899E+01    1.9588E+01    1.8094E+01    7.7080E+01    5.6442E+01    1.8756E+01    5.0011E+00    1.8586E+01    7.2514E+00    1.2091E+01   
 6.3360E+01    5.1060E+01    5.8533E+01    2.3899E+01    1.9553E+01    1.7962E+01    7.7080E+01    5.6392E+01    1.8738E+01    5.0011E+00    1.8524E+01    7.2567E+00    1.2074E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.3862E+01    5.1057E+01    5.8562E+01    2.3917E+01    1.9601E+01    1.7810E+01    7.7050E+01    5.6357E+01    1.8704E+01    4.9808E+00    1.8504E+01    7.3412E+00    1.2056E+01   
 6.4436E+01    5.1068E+01    5.8579E+01    2.3961E+01    1.9672E+01    1.7678E+01    7.7017E+01    5.6357E+01    1.8694E+01    4.9808E+00    1.8524E+01    7.4311E+00    1.2109E+01   
 6.4938E+01    5.1058E+01    5.8579E+01    2.4039E+01    1.9672E+01    1.7678E+01    7.6964E+01    5.6326E+01    1.8648E+01    4.9604E+00    1.8647E+01    7.5104E+00    1.2178E+01   
 6.5440E+01    5.1074E+01    5.8596E+01    2.4039E+01    1.9644E+01    1.7562E+01    7.6936E+01    5.6272E+01    1.8637E+01    4.9604E+00    1.8565E+01    7.4998E+00    1.2109E+01   
 6.5946E+01    5.1059E+01    5.8602E+01    2.4024E+01    1.9670E+01    1.7452E+01    7.6910E+01    5.6220E+01    1.8637E+01    4.9808E+00    1.8484E+01    7.2567E+00    1.2074E+01   
 6.6524E+01    5.1059E+01    5.8610E+01    2.4040E+01    1.9545E+01    1.7342E+01    7.6910E+01    5.6151E+01    1.8597E+01    4.9604E+00    1.8728E+01    7.3518E+00    1.2126E+01   
