# Run number  2 on Mon 2026-05-25T12:05:46 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 9.8856E+00    5.7316E+01    6.4407E+01    2.4029E+01    1.9715E+01    2.1530E+01    8.3816E+01    6.1824E+01    1.9336E+01    5.1234E+00    2.1094E+01    7.8751E+00    1.2230E+01   
 1.0386E+01    5.7320E+01    6.4407E+01    2.4029E+01    1.9774E+01    2.1551E+01    8.3864E+01    6.1817E+01    1.9359E+01    5.1234E+00    2.1053E+01    7.9015E+00    1.2213E+01   
 1.0996E+01    5.7339E+01    6.4442E+01    2.4038E+01    1.9758E+01    2.1576E+01    8.3886E+01    6.1821E+01    1.9365E+01    5.1234E+00    2.1053E+01    8.2028E+00    1.2195E+01   
 1.1497E+01    5.7356E+01    6.4433E+01    2.4038E+01    1.9853E+01    2.1575E+01    8.3886E+01    6.1824E+01    1.9365E+01    5.1234E+00    2.1094E+01    7.9491E+00    1.2230E+01   
 1.1997E+01    5.7371E+01    6.4466E+01    2.4078E+01    1.9862E+01    2.1578E+01    8.3862E+01    6.1815E+01    1.9378E+01    5.1234E+00    2.0951E+01    8.1182E+00    1.2213E+01   
 1.2497E+01    5.7359E+01    6.4479E+01    2.4008E+01    1.9850E+01    2.1578E+01    8.3839E+01    6.1832E+01    1.9381E+01    5.1437E+00    2.1033E+01    7.9068E+00    1.2195E+01   
 1.3093E+01    5.7348E+01    6.4469E+01    2.3841E+01    1.9834E+01    2.1577E+01    8.3819E+01    6.1832E+01    1.9400E+01    5.1437E+00    2.1013E+01    8.0548E+00    1.2247E+01   
 1.3593E+01    5.7363E+01    6.4469E+01    2.3910E+01    1.9845E+01    2.1587E+01    8.3809E+01    6.1834E+01    1.9406E+01    5.1641E+00    2.1074E+01    7.9438E+00    1.2247E+01   
 1.4093E+01    5.7364E+01    6.4469E+01    2.3915E+01    1.9891E+01    2.1579E+01    8.3809E+01    6.1848E+01    1.9429E+01    5.1234E+00    2.1298E+01    7.9174E+00    1.2213E+01   
 1.4594E+01    5.7364E+01    6.4473E+01    2.3915E+01    1.9958E+01    2.1573E+01    8.3818E+01    6.1856E+01    1.9429E+01    5.1234E+00    2.1278E+01    8.0601E+00    1.2247E+01   
 1.5205E+01    5.7358E+01    6.4465E+01    2.3878E+01    1.9922E+01    2.1538E+01    8.3805E+01    6.1861E+01    1.9433E+01    5.1234E+00    2.1298E+01    7.9015E+00    1.2195E+01   
 1.5706E+01    5.7348E+01    6.4471E+01    2.3913E+01    1.9930E+01    2.1532E+01    8.3806E+01    6.1897E+01    1.9461E+01    5.1234E+00    2.1257E+01    8.1341E+00    1.2230E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.6206E+01    5.7345E+01    6.4465E+01    2.3892E+01    1.9914E+01    2.1532E+01    8.3788E+01    6.1897E+01    1.9492E+01    5.1030E+00    2.1217E+01    7.8909E+00    1.2195E+01   
 1.6706E+01    5.7351E+01    6.4465E+01    2.3883E+01    1.9913E+01    2.1464E+01    8.3814E+01    6.1925E+01    1.9529E+01    5.1234E+00    2.1196E+01    8.0442E+00    1.2178E+01   
 1.7301E+01    5.7362E+01    6.4464E+01    2.3959E+01    1.9989E+01    2.1367E+01    8.3828E+01    6.1935E+01    1.9577E+01    5.1437E+00    2.1013E+01    8.0389E+00    1.2230E+01   
 1.7801E+01    5.7365E+01    6.4465E+01    2.3959E+01    1.9952E+01    2.1212E+01    8.3828E+01    6.1946E+01    1.9577E+01    5.1234E+00    2.1033E+01    8.1235E+00    1.2247E+01   
 1.8302E+01    5.7365E+01    6.4470E+01    2.3991E+01    2.0033E+01    2.0864E+01    8.3844E+01    6.1959E+01    1.9600E+01    5.1437E+00    2.1013E+01    7.8962E+00    1.2195E+01   
 1.8802E+01    5.7388E+01    6.4483E+01    2.4065E+01    2.0070E+01    2.0848E+01    8.3837E+01    6.1954E+01    1.9625E+01    5.1641E+00    2.1074E+01    8.2080E+00    1.2195E+01   
 1.9405E+01    5.7395E+01    6.4488E+01    2.3996E+01    2.0098E+01    2.0419E+01    8.3818E+01    6.1954E+01    1.9630E+01    5.1641E+00    2.1135E+01    7.9068E+00    1.2247E+01   
 1.9906E+01    5.7409E+01    6.4502E+01    2.3930E+01    2.0114E+01    2.0077E+01    8.3795E+01    6.1958E+01    1.9666E+01    5.1437E+00    2.1135E+01    8.1288E+00    1.2247E+01   
 2.0406E+01    5.7415E+01    6.4506E+01    2.3866E+01    2.0066E+01    1.9848E+01    8.3795E+01    6.1982E+01    1.9688E+01    5.1641E+00    2.1033E+01    8.1869E+00    1.2195E+01   
 2.0906E+01    5.7415E+01    6.4509E+01    2.3866E+01    2.0087E+01    1.9618E+01    8.3778E+01    6.1986E+01    1.9688E+01    5.1641E+00    2.1217E+01    8.0971E+00    1.2195E+01   
 2.1502E+01    5.7394E+01    6.4516E+01    2.3914E+01    2.0109E+01    1.9429E+01    8.3788E+01    6.1998E+01    1.9722E+01    5.1641E+00    2.1094E+01    8.0283E+00    1.2213E+01   
 2.2002E+01    5.7427E+01    6.4550E+01    2.3891E+01    2.0117E+01    1.9413E+01    8.3759E+01    6.1967E+01    1.9710E+01    5.1641E+00    2.1155E+01    8.0178E+00    1.2247E+01   
 2.2502E+01    5.7425E+01    6.4560E+01    2.3832E+01    2.0117E+01    1.9235E+01    8.3757E+01    6.1967E+01    1.9692E+01    5.1641E+00    2.1380E+01    8.1922E+00    1.2213E+01   
 2.3002E+01    5.7400E+01    6.4545E+01    2.3827E+01    2.0179E+01    1.9066E+01    8.3772E+01    6.1935E+01    1.9685E+01    5.1437E+00    2.1421E+01    7.9438E+00    1.2230E+01   
 2.3590E+01    5.7413E+01    6.4558E+01    2.3808E+01    2.0179E+01    1.8897E+01    8.3798E+01    6.1906E+01    1.9672E+01    5.1437E+00    2.1278E+01    7.9385E+00    1.2195E+01   
 2.4090E+01    5.7409E+01    6.4554E+01    2.3792E+01    2.0132E+01    1.8776E+01    8.3798E+01    6.1867E+01    1.9672E+01    5.1641E+00    2.1217E+01    7.9544E+00    1.2195E+01   
 2.4590E+01    5.7409E+01    6.4585E+01    2.3880E+01    2.0135E+01    1.8624E+01    8.3791E+01    6.1828E+01    1.9643E+01    5.1437E+00    2.1461E+01    7.9491E+00    1.2230E+01   
 2.5091E+01    5.7395E+01    6.4603E+01    2.3945E+01    2.0120E+01    1.8624E+01    8.3780E+01    6.1771E+01    1.9607E+01    5.1234E+00    2.1441E+01    8.0336E+00    1.2213E+01   
 2.5695E+01    5.7407E+01    6.4628E+01    2.3923E+01    2.0148E+01    1.8500E+01    8.3764E+01    6.1729E+01    1.9590E+01    5.1234E+00    2.1257E+01    8.1763E+00    1.2247E+01   
 2.6195E+01    5.7404E+01    6.4614E+01    2.3862E+01    2.0132E+01    1.8398E+01    8.3764E+01    6.1743E+01    1.9578E+01    5.1030E+00    2.1502E+01    7.9649E+00    1.2178E+01   
 2.6695E+01    5.7399E+01    6.4641E+01    2.3807E+01    2.0067E+01    1.8283E+01    8.3764E+01    6.1697E+01    1.9527E+01    5.1437E+00    2.1278E+01    7.9808E+00    1.2213E+01   
 2.7196E+01    5.7375E+01    6.4654E+01    2.3807E+01    2.0075E+01    1.8162E+01    8.3750E+01    6.1607E+01    1.9511E+01    5.1234E+00    2.1461E+01    8.2292E+00    1.2178E+01   
 2.7766E+01    5.7375E+01    6.4669E+01    2.3803E+01    2.0029E+01    1.8062E+01    8.3748E+01    6.1553E+01    1.9458E+01    5.1234E+00    2.1441E+01    7.9808E+00    1.2247E+01   
 2.8267E+01    5.7393E+01    6.4688E+01    2.3779E+01    2.0035E+01    1.8062E+01    8.3731E+01    6.1492E+01    1.9426E+01    5.1234E+00    2.1461E+01    7.9491E+00    1.2195E+01   
 2.8767E+01    5.7414E+01    6.4721E+01    2.3779E+01    2.0035E+01    1.7958E+01    8.3749E+01    6.1492E+01    1.9341E+01    5.0826E+00    2.1257E+01    8.0548E+00    1.2230E+01   
 2.9267E+01    5.7417E+01    6.4721E+01    2.3815E+01    2.0111E+01    1.7866E+01    8.3767E+01    6.1424E+01    1.9286E+01    5.0826E+00    2.1502E+01    8.0019E+00    1.2230E+01   
 2.9879E+01    5.7417E+01    6.4729E+01    2.3925E+01    2.0075E+01    1.7789E+01    8.3846E+01    6.1368E+01    1.9222E+01    5.0826E+00    2.1543E+01    8.2186E+00    1.2230E+01   
 3.0379E+01    5.7419E+01    6.4738E+01    2.3925E+01    1.9995E+01    1.7730E+01    8.3846E+01    6.1305E+01    1.9204E+01    5.1030E+00    2.1339E+01    7.9544E+00    1.2213E+01   
 3.0879E+01    5.7419E+01    6.4749E+01    2.4233E+01    1.9974E+01    1.7680E+01    8.3917E+01    6.1231E+01    1.9220E+01    5.0826E+00    2.1359E+01    7.9385E+00    1.2230E+01   
 3.1380E+01    5.7445E+01    6.4749E+01    2.4157E+01    2.0009E+01    1.7680E+01    8.3971E+01    6.1150E+01    1.9156E+01    5.0826E+00    2.1359E+01    8.1975E+00    1.2247E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 3.1959E+01    5.7438E+01    6.4764E+01    2.4094E+01    2.0009E+01    1.7620E+01    8.4014E+01    6.1150E+01    1.9107E+01    5.0623E+00    2.1441E+01    8.2450E+00    1.2213E+01   
 3.2460E+01    5.7451E+01    6.4764E+01    2.4078E+01    1.9973E+01    1.7552E+01    8.4049E+01    6.1077E+01    1.9036E+01    5.0623E+00    2.1359E+01    8.0178E+00    1.2213E+01   
 3.2960E+01    5.7465E+01    6.4788E+01    2.4237E+01    1.9905E+01    1.7488E+01    8.4049E+01    6.0993E+01    1.8995E+01    5.0419E+00    2.1359E+01    8.1499E+00    1.2178E+01   
 3.3460E+01    5.7465E+01    6.4783E+01    2.4237E+01    1.9828E+01    1.7413E+01    8.4069E+01    6.0930E+01    1.8995E+01    5.0215E+00    2.1319E+01    7.9544E+00    1.2247E+01   
 3.4055E+01    5.7439E+01    6.4791E+01    2.4261E+01    1.9797E+01    1.7342E+01    8.4061E+01    6.0865E+01    1.8937E+01    5.0215E+00    2.1543E+01    7.9596E+00    1.2213E+01   
 3.4555E+01    5.7476E+01    6.4794E+01    2.4383E+01    1.9781E+01    1.7342E+01    8.4058E+01    6.0782E+01    1.8910E+01    5.0011E+00    2.1523E+01    7.9596E+00    1.2195E+01   
 3.5056E+01    5.7484E+01    6.4809E+01    2.4435E+01    1.9781E+01    1.7276E+01    8.4051E+01    6.0782E+01    1.8846E+01    5.0419E+00    2.1441E+01    8.1869E+00    1.2195E+01   
 3.5556E+01    5.7490E+01    6.4809E+01    2.4321E+01    1.9782E+01    1.7216E+01    8.4050E+01    6.0736E+01    1.8772E+01    5.0215E+00    2.1441E+01    7.9385E+00    1.2161E+01   
 3.6135E+01    5.7491E+01    6.4827E+01    2.4246E+01    1.9693E+01    1.7175E+01    8.4064E+01    6.0664E+01    1.8728E+01    5.0011E+00    2.1421E+01    8.0601E+00    1.2230E+01   
 3.6636E+01    5.7517E+01    6.4845E+01    2.4246E+01    1.9699E+01    1.7137E+01    8.4078E+01    6.0589E+01    1.8728E+01    5.0215E+00    2.1380E+01    8.2609E+00    1.2195E+01   
 3.7136E+01    5.7517E+01    6.4848E+01    2.4139E+01    1.9621E+01    1.7087E+01    8.4088E+01    6.0513E+01    1.8677E+01    5.0215E+00    2.1645E+01    8.0389E+00    1.2230E+01   
 3.7636E+01    5.7513E+01    6.4855E+01    2.4046E+01    1.9595E+01    1.7087E+01    8.4092E+01    6.0431E+01    1.8626E+01    5.0215E+00    2.1645E+01    8.2080E+00    1.2230E+01   
 3.8240E+01    5.7520E+01    6.4849E+01    2.3998E+01    1.9595E+01    1.7046E+01    8.4120E+01    6.0446E+01    1.8595E+01    5.0011E+00    2.1400E+01    7.9913E+00    1.2213E+01   
 3.8740E+01    5.7521E+01    6.4849E+01    2.3992E+01    1.9637E+01    1.7012E+01    8.4141E+01    6.0391E+01    1.8528E+01    4.9808E+00    2.1380E+01    8.1816E+00    1.2230E+01   
 3.9240E+01    5.7525E+01    6.4874E+01    2.3997E+01    1.9615E+01    1.6959E+01    8.4141E+01    6.0332E+01    1.8450E+01    4.9808E+00    2.1421E+01    8.0918E+00    1.2195E+01   
 3.9740E+01    5.7525E+01    6.4875E+01    2.3997E+01    1.9599E+01    1.6919E+01    8.4164E+01    6.0247E+01    1.8450E+01    4.9808E+00    2.1523E+01    8.0653E+00    1.2213E+01   
 4.0312E+01    5.7534E+01    6.4882E+01    2.3998E+01    1.9680E+01    1.6882E+01    8.4161E+01    6.0178E+01    1.8360E+01    4.9604E+00    2.1604E+01    8.0971E+00    1.2230E+01   
 4.0812E+01    5.7531E+01    6.4887E+01    2.3984E+01    1.9607E+01    1.6882E+01    8.4177E+01    6.0096E+01    1.8294E+01    4.9604E+00    2.1441E+01    8.1552E+00    1.2247E+01   
 4.1312E+01    5.7535E+01    6.4900E+01    2.3862E+01    1.9607E+01    1.6880E+01    8.4239E+01    6.0111E+01    1.8238E+01    4.9604E+00    2.1665E+01    7.9966E+00    1.2161E+01   
 4.1813E+01    5.7535E+01    6.4900E+01    2.3934E+01    1.9581E+01    1.6844E+01    8.4274E+01    6.0090E+01    1.8206E+01    4.9604E+00    2.1665E+01    8.2398E+00    1.2178E+01   
 4.2408E+01    5.7538E+01    6.4903E+01    2.3951E+01    1.9489E+01    1.6840E+01    8.4274E+01    6.0002E+01    1.8168E+01    4.9604E+00    2.1645E+01    7.9491E+00    1.2195E+01   
 4.2909E+01    5.7536E+01    6.4908E+01    2.3951E+01    1.9385E+01    1.6837E+01    8.4280E+01    5.9964E+01    1.8184E+01    4.9400E+00    2.1421E+01    8.2345E+00    1.2213E+01   
 4.3409E+01    5.7536E+01    6.4920E+01    2.3962E+01    1.9274E+01    1.6867E+01    8.4345E+01    5.9899E+01    1.8118E+01    4.9400E+00    2.1645E+01    8.2450E+00    1.2247E+01   
 4.3909E+01    5.7546E+01    6.4929E+01    2.3970E+01    1.9274E+01    1.6867E+01    8.4389E+01    5.9836E+01    1.8052E+01    4.9196E+00    2.1625E+01    7.9385E+00    1.2230E+01   
 4.4488E+01    5.7550E+01    6.4925E+01    2.3950E+01    1.9204E+01    1.6934E+01    8.4450E+01    5.9851E+01    1.8060E+01    4.9196E+00    2.1359E+01    8.0072E+00    1.2247E+01   
 4.4989E+01    5.7555E+01    6.4925E+01    2.3837E+01    1.9242E+01    1.6970E+01    8.4481E+01    5.9822E+01    1.8019E+01    4.8993E+00    2.1441E+01    7.9755E+00    1.2230E+01   
 4.5489E+01    5.7552E+01    6.4926E+01    2.3837E+01    1.9276E+01    1.7035E+01    8.4481E+01    5.9771E+01    1.7961E+01    4.8993E+00    2.1380E+01    8.1341E+00    1.2230E+01   
 4.5989E+01    5.7552E+01    6.4919E+01    2.3815E+01    1.9206E+01    1.7094E+01    8.4513E+01    5.9732E+01    1.7961E+01    4.8789E+00    2.1625E+01    8.0548E+00    1.2230E+01   
 4.6593E+01    5.7558E+01    6.4907E+01    2.3865E+01    1.9242E+01    1.7177E+01    8.4529E+01    5.9719E+01    1.7914E+01    4.8789E+00    2.1298E+01    7.9226E+00    1.2247E+01   
 4.7093E+01    5.7559E+01    6.4900E+01    2.3929E+01    1.9179E+01    1.7177E+01    8.4570E+01    5.9702E+01    1.7883E+01    4.8789E+00    2.1563E+01    7.9068E+00    1.2213E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 4.7593E+01    5.7577E+01    6.4908E+01    2.3930E+01    1.9179E+01    1.7253E+01    8.4579E+01    5.9702E+01    1.7838E+01    4.8585E+00    2.1523E+01    7.9279E+00    1.2230E+01   
 4.8094E+01    5.7580E+01    6.4908E+01    2.3881E+01    1.9209E+01    1.7333E+01    8.4579E+01    5.9687E+01    1.7796E+01    4.8789E+00    2.1339E+01    7.9385E+00    1.2178E+01   
 4.8697E+01    5.7577E+01    6.4879E+01    2.3851E+01    1.9264E+01    1.7428E+01    8.4582E+01    5.9702E+01    1.7775E+01    4.8585E+00    2.1339E+01    7.9121E+00    1.2264E+01   
 4.9198E+01    5.7586E+01    6.4887E+01    2.3851E+01    1.9188E+01    1.7522E+01    8.4590E+01    5.9700E+01    1.7775E+01    4.8382E+00    2.1278E+01    8.1552E+00    1.2195E+01   
 4.9698E+01    5.7586E+01    6.4875E+01    2.3809E+01    1.9189E+01    1.7637E+01    8.4587E+01    5.9725E+01    1.7764E+01    4.8382E+00    2.1196E+01    7.9596E+00    1.2161E+01   
 5.0199E+01    5.7579E+01    6.4860E+01    2.3797E+01    1.9189E+01    1.7637E+01    8.4571E+01    5.9719E+01    1.7757E+01    4.8382E+00    2.1217E+01    8.0865E+00    1.2230E+01   
 5.0801E+01    5.7579E+01    6.4846E+01    2.3777E+01    1.9199E+01    1.7743E+01    8.4547E+01    5.9719E+01    1.7756E+01    4.8585E+00    2.1319E+01    7.9491E+00    1.2213E+01   
 5.1302E+01    5.7600E+01    6.4846E+01    2.3818E+01    1.9150E+01    1.7836E+01    8.4521E+01    5.9743E+01    1.7753E+01    4.8585E+00    2.1237E+01    7.8804E+00    1.2195E+01   
 5.1802E+01    5.7613E+01    6.4840E+01    2.3818E+01    1.9138E+01    1.7923E+01    8.4521E+01    5.9780E+01    1.7755E+01    4.8382E+00    2.1482E+01    7.8856E+00    1.2213E+01   
 5.2302E+01    5.7613E+01    6.4840E+01    2.3811E+01    1.9163E+01    1.8041E+01    8.4497E+01    5.9823E+01    1.7755E+01    4.8585E+00    2.1380E+01    8.1763E+00    1.2161E+01   
 5.2897E+01    5.7604E+01    6.4822E+01    2.3829E+01    1.9048E+01    1.8143E+01    8.4474E+01    5.9864E+01    1.7765E+01    4.8382E+00    2.1237E+01    7.8751E+00    1.2178E+01   
 5.3398E+01    5.7616E+01    6.4794E+01    2.3824E+01    1.9033E+01    1.8143E+01    8.4432E+01    5.9942E+01    1.7769E+01    4.8382E+00    2.1135E+01    8.0231E+00    1.2230E+01   
 5.3898E+01    5.7621E+01    6.4809E+01    2.3817E+01    1.9033E+01    1.8245E+01    8.4436E+01    5.9942E+01    1.7779E+01    4.8585E+00    2.1196E+01    7.8698E+00    1.2247E+01   
 5.4398E+01    5.7632E+01    6.4809E+01    2.3812E+01    1.9055E+01    1.8345E+01    8.4392E+01    6.0001E+01    1.7801E+01    4.8585E+00    2.1278E+01    8.1182E+00    1.2264E+01   
 5.4978E+01    5.7623E+01    6.4781E+01    2.3845E+01    1.9061E+01    1.8442E+01    8.4392E+01    6.0073E+01    1.7819E+01    4.8382E+00    2.1400E+01    7.8804E+00    1.2230E+01   
 5.5478E+01    5.7633E+01    6.4775E+01    2.3845E+01    1.9122E+01    1.8551E+01    8.4377E+01    6.0157E+01    1.7819E+01    4.8585E+00    2.1319E+01    7.9279E+00    1.2213E+01   
 5.5978E+01    5.7633E+01    6.4763E+01    2.3809E+01    1.9141E+01    1.8551E+01    8.4355E+01    6.0223E+01    1.7822E+01    4.8585E+00    2.1135E+01    7.8804E+00    1.2195E+01   
 5.6479E+01    5.7627E+01    6.4762E+01    2.3877E+01    1.9141E+01    1.8660E+01    8.4343E+01    6.0223E+01    1.7861E+01    4.8585E+00    2.1359E+01    8.1658E+00    1.2195E+01   
 5.7082E+01    5.7641E+01    6.4751E+01    2.3915E+01    1.9040E+01    1.8768E+01    8.4354E+01    6.0278E+01    1.7892E+01    4.8585E+00    2.1421E+01    8.1446E+00    1.2213E+01   
 5.7582E+01    5.7644E+01    6.4751E+01    2.3953E+01    1.9106E+01    1.8862E+01    8.4338E+01    6.0349E+01    1.7925E+01    4.8789E+00    2.1421E+01    7.8751E+00    1.2213E+01   
 5.8082E+01    5.7656E+01    6.4743E+01    2.3953E+01    1.9079E+01    1.8950E+01    8.4338E+01    6.0398E+01    1.7984E+01    4.8585E+00    2.1257E+01    8.1763E+00    1.2213E+01   
 5.8583E+01    5.7656E+01    6.4739E+01    2.3956E+01    1.9123E+01    1.9041E+01    8.4326E+01    6.0479E+01    1.7984E+01    4.8789E+00    2.1094E+01    7.9913E+00    1.2213E+01   
 5.9178E+01    5.7664E+01    6.4728E+01    2.3961E+01    1.9070E+01    1.9138E+01    8.4313E+01    6.0564E+01    1.8020E+01    4.8585E+00    2.1196E+01    8.0442E+00    1.2213E+01   
 5.9678E+01    5.7662E+01    6.4734E+01    2.3966E+01    1.9135E+01    1.9138E+01    8.4302E+01    6.0633E+01    1.8039E+01    4.8789E+00    2.1176E+01    7.8645E+00    1.2195E+01   
 6.0179E+01    5.7654E+01    6.4730E+01    2.3970E+01    1.9135E+01    1.9216E+01    8.4303E+01    6.0633E+01    1.8051E+01    4.8789E+00    2.1074E+01    7.9332E+00    1.2178E+01   
 6.0679E+01    5.7660E+01    6.4730E+01    2.3984E+01    1.9194E+01    1.9303E+01    8.4303E+01    6.0703E+01    1.8070E+01    4.8789E+00    2.1074E+01    7.8698E+00    1.2230E+01   
 6.1274E+01    5.7670E+01    6.4732E+01    2.4001E+01    1.9092E+01    1.9387E+01    8.4283E+01    6.0756E+01    1.8083E+01    4.8993E+00    2.1176E+01    7.9174E+00    1.2213E+01   
 6.1775E+01    5.7674E+01    6.4733E+01    2.4001E+01    1.9133E+01    1.9470E+01    8.4272E+01    6.0816E+01    1.8083E+01    4.8993E+00    2.1176E+01    8.1446E+00    1.2213E+01   
 6.2275E+01    5.7689E+01    6.4740E+01    2.4019E+01    1.9181E+01    1.9540E+01    8.4249E+01    6.0901E+01    1.8068E+01    4.8789E+00    2.1380E+01    7.8751E+00    1.2247E+01   
 6.2775E+01    5.7693E+01    6.4745E+01    2.3977E+01    1.9181E+01    1.9540E+01    8.4239E+01    6.0953E+01    1.8070E+01    4.8993E+00    2.1094E+01    8.1605E+00    1.2213E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.3366E+01    5.7689E+01    6.4739E+01    2.3968E+01    1.9230E+01    1.9609E+01    8.4249E+01    6.0953E+01    1.8094E+01    4.8993E+00    2.1074E+01    7.8698E+00    1.2213E+01   
 6.3866E+01    5.7708E+01    6.4739E+01    2.3952E+01    1.9273E+01    1.9681E+01    8.4243E+01    6.1016E+01    1.8109E+01    4.8993E+00    2.1237E+01    8.1763E+00    1.2230E+01   
 6.4367E+01    5.7702E+01    6.4729E+01    2.3952E+01    1.9315E+01    1.9761E+01    8.4243E+01    6.1060E+01    1.8120E+01    4.8993E+00    2.1298E+01    8.0442E+00    1.2230E+01   
 6.4867E+01    5.7702E+01    6.4728E+01    2.3958E+01    1.9385E+01    1.9831E+01    8.4249E+01    6.1124E+01    1.8120E+01    4.9196E+00    2.1135E+01    7.8698E+00    1.2195E+01   
 6.5467E+01    5.7724E+01    6.4757E+01    2.4003E+01    1.9339E+01    1.9901E+01    8.4223E+01    6.1191E+01    1.8139E+01    4.9196E+00    2.1053E+01    7.8645E+00    1.2195E+01   
 6.5967E+01    5.7722E+01    6.4730E+01    2.4006E+01    1.9339E+01    1.9901E+01    8.4239E+01    6.1240E+01    1.8172E+01    4.8993E+00    2.1053E+01    8.1446E+00    1.2195E+01   
