# Run number  3 on Wed 2026-05-27T10:05:23 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 9.1193E+01    5.1752E+01    5.9529E+01    2.4962E+01    1.9408E+01    1.6802E+01    7.8218E+01    5.5556E+01    1.7948E+01    4.8585E+00    1.9014E+01    7.4681E+00    1.2091E+01   
 9.1693E+01    5.1727E+01    5.9529E+01    2.5025E+01    1.9349E+01    1.6806E+01    7.8188E+01    5.5498E+01    1.7948E+01    4.8585E+00    1.9177E+01    7.4839E+00    1.2143E+01   
 9.2193E+01    5.1732E+01    5.9531E+01    2.4977E+01    1.9306E+01    1.6839E+01    7.8188E+01    5.5427E+01    1.7902E+01    4.8789E+00    1.9034E+01    7.6055E+00    1.2091E+01   
 9.2781E+01    5.1760E+01    5.9534E+01    2.4993E+01    1.9229E+01    1.6857E+01    7.8159E+01    5.5348E+01    1.7840E+01    4.8585E+00    1.9116E+01    7.6002E+00    1.2074E+01   
 9.3281E+01    5.1760E+01    5.9533E+01    2.5070E+01    1.9242E+01    1.6901E+01    7.8179E+01    5.5348E+01    1.7793E+01    4.8382E+00    1.9095E+01    7.3941E+00    1.2091E+01   
 9.3781E+01    5.1771E+01    5.9530E+01    2.4996E+01    1.9287E+01    1.6901E+01    7.8173E+01    5.5314E+01    1.7717E+01    4.8382E+00    1.8953E+01    7.5579E+00    1.2039E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 9.4282E+01    5.1753E+01    5.9530E+01    2.4854E+01    1.9287E+01    1.6958E+01    7.8205E+01    5.5255E+01    1.7682E+01    4.8178E+00    1.8912E+01    7.3360E+00    1.2056E+01   
 9.4861E+01    5.1757E+01    5.9529E+01    2.4756E+01    1.9188E+01    1.7027E+01    7.8204E+01    5.5218E+01    1.7682E+01    4.8382E+00    1.9157E+01    7.3254E+00    1.2074E+01   
 9.5361E+01    5.1753E+01    5.9503E+01    2.4641E+01    1.9133E+01    1.7098E+01    7.8204E+01    5.5182E+01    1.7640E+01    4.8178E+00    1.9014E+01    7.5685E+00    1.2091E+01   
 9.5862E+01    5.1753E+01    5.9497E+01    2.4641E+01    1.9177E+01    1.7174E+01    7.8216E+01    5.5163E+01    1.7596E+01    4.8178E+00    1.8932E+01    7.3148E+00    1.2109E+01   
 9.6362E+01    5.1756E+01    5.9498E+01    2.4540E+01    1.9231E+01    1.7174E+01    7.8216E+01    5.5163E+01    1.7589E+01    4.8178E+00    1.8830E+01    7.3095E+00    1.2056E+01   
 9.6949E+01    5.1757E+01    5.9477E+01    2.4509E+01    1.9161E+01    1.7287E+01    7.8237E+01    5.5166E+01    1.7578E+01    4.7770E+00    1.8932E+01    7.5738E+00    1.2039E+01   
 9.7449E+01    5.1753E+01    5.9477E+01    2.4469E+01    1.9161E+01    1.7360E+01    7.8241E+01    5.5140E+01    1.7553E+01    4.7770E+00    1.8932E+01    7.3782E+00    1.2126E+01   
 9.7950E+01    5.1773E+01    5.9464E+01    2.4426E+01    1.9228E+01    1.7452E+01    7.8241E+01    5.5157E+01    1.7553E+01    4.7770E+00    1.8830E+01    7.5209E+00    1.2091E+01   
 9.8450E+01    5.1774E+01    5.9448E+01    2.4426E+01    1.9100E+01    1.7558E+01    7.8260E+01    5.5139E+01    1.7548E+01    4.7770E+00    1.8871E+01    7.2937E+00    1.2056E+01   
 9.9029E+01    5.1774E+01    5.9413E+01    2.4521E+01    1.9061E+01    1.7663E+01    7.8284E+01    5.5126E+01    1.7531E+01    4.7770E+00    1.8830E+01    7.2778E+00    1.2056E+01   
 9.9530E+01    5.1782E+01    5.9406E+01    2.4680E+01    1.9020E+01    1.7663E+01    7.8303E+01    5.5126E+01    1.7509E+01    4.7974E+00    1.8830E+01    7.5104E+00    1.2091E+01   
 1.0003E+02    5.1763E+01    5.9386E+01    2.4717E+01    1.9020E+01    1.7765E+01    7.8346E+01    5.5157E+01    1.7493E+01    4.7974E+00    1.8953E+01    7.4417E+00    1.2126E+01   
 1.0053E+02    5.1785E+01    5.9386E+01    2.4700E+01    1.8950E+01    1.7845E+01    7.8374E+01    5.5184E+01    1.7460E+01    4.7770E+00    1.8749E+01    7.3888E+00    1.2143E+01   
 1.0118E+02    5.1782E+01    5.9361E+01    2.4688E+01    1.8949E+01    1.7952E+01    7.8424E+01    5.5214E+01    1.7459E+01    4.7770E+00    1.8749E+01    7.5157E+00    1.2039E+01   
 1.0168E+02    5.1796E+01    5.9350E+01    2.4852E+01    1.8925E+01    1.8056E+01    7.8424E+01    5.5238E+01    1.7459E+01    4.7770E+00    1.8810E+01    7.4205E+00    1.2126E+01   
 1.0218E+02    5.1797E+01    5.9328E+01    2.4852E+01    1.8969E+01    1.8152E+01    7.8457E+01    5.5274E+01    1.7453E+01    4.7567E+00    1.8688E+01    7.2937E+00    1.2091E+01   
 1.0268E+02    5.1797E+01    5.9310E+01    2.4953E+01    1.9010E+01    1.8152E+01    7.8475E+01    5.5274E+01    1.7473E+01    4.7974E+00    1.8810E+01    7.2778E+00    1.2074E+01   
 1.0330E+02    5.1794E+01    5.9294E+01    2.5006E+01    1.9023E+01    1.8257E+01    7.8471E+01    5.5344E+01    1.7489E+01    4.7974E+00    1.8912E+01    7.4734E+00    1.2056E+01   
 1.0380E+02    5.1794E+01    5.9271E+01    2.4947E+01    1.9023E+01    1.8375E+01    7.8519E+01    5.5378E+01    1.7536E+01    4.8178E+00    1.8708E+01    7.4892E+00    1.2074E+01   
 1.0430E+02    5.1798E+01    5.9271E+01    2.4873E+01    1.9040E+01    1.8462E+01    7.8535E+01    5.5457E+01    1.7592E+01    4.7770E+00    1.8790E+01    7.2620E+00    1.2091E+01   
 1.0480E+02    5.1788E+01    5.9264E+01    2.4860E+01    1.9097E+01    1.8586E+01    7.8549E+01    5.5527E+01    1.7607E+01    4.7567E+00    1.8688E+01    7.3571E+00    1.2109E+01   
 1.0546E+02    5.1800E+01    5.9244E+01    2.5026E+01    1.9071E+01    1.8681E+01    7.8552E+01    5.5608E+01    1.7621E+01    4.8178E+00    1.8790E+01    7.5157E+00    1.2056E+01   
 1.0596E+02    5.1799E+01    5.9241E+01    2.5026E+01    1.9132E+01    1.8795E+01    7.8567E+01    5.5673E+01    1.7672E+01    4.8178E+00    1.8749E+01    7.3360E+00    1.2056E+01   
 1.0647E+02    5.1799E+01    5.9230E+01    2.5037E+01    1.9199E+01    1.8795E+01    7.8571E+01    5.5673E+01    1.7685E+01    4.8178E+00    1.8851E+01    7.3042E+00    1.2056E+01   
 1.0697E+02    5.1830E+01    5.9230E+01    2.5057E+01    1.9215E+01    1.8877E+01    7.8545E+01    5.5718E+01    1.7747E+01    4.8178E+00    1.8810E+01    7.3201E+00    1.2091E+01   
 1.0758E+02    5.1822E+01    5.9225E+01    2.5224E+01    1.9196E+01    1.8968E+01    7.8529E+01    5.5780E+01    1.7760E+01    4.8178E+00    1.8708E+01    7.4787E+00    1.2143E+01   
 1.0808E+02    5.1836E+01    5.9239E+01    2.5077E+01    1.9182E+01    1.9061E+01    7.8517E+01    5.5853E+01    1.7785E+01    4.7974E+00    1.8626E+01    7.4998E+00    1.2126E+01   
 1.0858E+02    5.1834E+01    5.9234E+01    2.4782E+01    1.9161E+01    1.9141E+01    7.8517E+01    5.5906E+01    1.7785E+01    4.8178E+00    1.8626E+01    7.5051E+00    1.2056E+01   
 1.0908E+02    5.1849E+01    5.9240E+01    2.4797E+01    1.9202E+01    1.9204E+01    7.8480E+01    5.5977E+01    1.7788E+01    4.7974E+00    1.8688E+01    7.2620E+00    1.2074E+01   
 1.0970E+02    5.1852E+01    5.9236E+01    2.4821E+01    1.9180E+01    1.9292E+01    7.8457E+01    5.6042E+01    1.7845E+01    4.8178E+00    1.8708E+01    7.4364E+00    1.2091E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.1020E+02    5.1846E+01    5.9246E+01    2.5074E+01    1.9137E+01    1.9292E+01    7.8428E+01    5.6042E+01    1.7887E+01    4.8382E+00    1.8871E+01    7.2778E+00    1.2074E+01   
 1.1070E+02    5.1861E+01    5.9232E+01    2.5144E+01    1.9137E+01    1.9389E+01    7.8427E+01    5.6130E+01    1.7934E+01    4.7974E+00    1.8708E+01    7.5262E+00    1.2091E+01   
 1.1120E+02    5.1850E+01    5.9232E+01    2.5197E+01    1.9158E+01    1.9455E+01    7.8398E+01    5.6199E+01    1.7934E+01    4.7974E+00    1.8688E+01    7.2884E+00    1.2091E+01   
 1.1185E+02    5.1856E+01    5.9232E+01    2.5041E+01    1.9230E+01    1.9549E+01    7.8364E+01    5.6249E+01    1.7973E+01    4.8382E+00    1.8871E+01    7.5157E+00    1.2091E+01   
 1.1235E+02    5.1856E+01    5.9238E+01    2.4798E+01    1.9165E+01    1.9632E+01    7.8364E+01    5.6314E+01    1.7973E+01    4.8178E+00    1.8790E+01    7.4734E+00    1.2074E+01   
 1.1285E+02    5.1856E+01    5.9234E+01    2.4798E+01    1.9197E+01    1.9712E+01    7.8349E+01    5.6401E+01    1.8005E+01    4.7974E+00    1.8667E+01    7.2884E+00    1.2039E+01   
 1.1335E+02    5.1863E+01    5.9223E+01    2.4603E+01    1.9121E+01    1.9712E+01    7.8311E+01    5.6401E+01    1.7969E+01    4.8178E+00    1.8749E+01    7.5157E+00    1.2039E+01   
 1.1398E+02    5.1854E+01    5.9226E+01    2.4695E+01    1.9179E+01    1.9795E+01    7.8288E+01    5.6472E+01    1.7953E+01    4.8178E+00    1.8728E+01    7.2672E+00    1.2091E+01   
 1.1448E+02    5.1845E+01    5.9219E+01    2.4808E+01    1.9179E+01    1.9860E+01    7.8248E+01    5.6532E+01    1.7944E+01    4.8382E+00    1.8647E+01    7.5051E+00    1.2056E+01   
 1.1498E+02    5.1872E+01    5.9219E+01    2.4764E+01    1.9155E+01    1.9936E+01    7.8221E+01    5.6612E+01    1.7944E+01    4.8585E+00    1.8626E+01    7.2567E+00    1.2126E+01   
 1.1548E+02    5.1873E+01    5.9230E+01    2.4894E+01    1.9218E+01    1.9998E+01    7.8221E+01    5.6668E+01    1.7932E+01    4.8382E+00    1.8667E+01    7.5051E+00    1.2056E+01   
 1.1610E+02    5.1880E+01    5.9228E+01    2.4894E+01    1.9249E+01    2.0089E+01    7.8262E+01    5.6760E+01    1.7970E+01    4.8382E+00    1.8728E+01    7.5315E+00    1.2074E+01   
 1.1660E+02    5.1880E+01    5.9212E+01    2.5005E+01    1.9286E+01    2.0152E+01    7.8261E+01    5.6818E+01    1.8012E+01    4.8585E+00    1.8790E+01    7.4681E+00    1.2109E+01   
 1.1710E+02    5.1863E+01    5.9211E+01    2.5079E+01    1.9272E+01    2.0167E+01    7.8271E+01    5.6833E+01    1.8050E+01    4.8789E+00    1.8769E+01    7.4945E+00    1.2126E+01   
 1.1760E+02    5.1872E+01    5.9215E+01    2.4876E+01    1.9272E+01    2.0235E+01    7.8257E+01    5.6905E+01    1.8070E+01    4.8789E+00    1.8769E+01    7.4575E+00    1.2056E+01   
 1.1819E+02    5.1853E+01    5.9215E+01    2.4829E+01    1.9168E+01    2.0316E+01    7.8256E+01    5.6960E+01    1.8109E+01    4.8789E+00    1.8667E+01    7.4892E+00    1.2074E+01   
 1.1869E+02    5.1868E+01    5.9207E+01    2.5041E+01    1.9219E+01    2.0382E+01    7.8256E+01    5.7032E+01    1.8125E+01    4.8789E+00    1.8688E+01    7.4470E+00    1.2074E+01   
 1.1919E+02    5.1868E+01    5.9209E+01    2.5041E+01    1.9199E+01    2.0459E+01    7.8244E+01    5.7064E+01    1.8153E+01    4.8993E+00    1.8830E+01    7.2884E+00    1.2126E+01   
 1.1969E+02    5.1868E+01    5.9210E+01    2.5221E+01    1.9241E+01    2.0459E+01    7.8237E+01    5.7064E+01    1.8162E+01    4.8993E+00    1.8606E+01    7.5474E+00    1.2091E+01   
 1.2030E+02    5.1877E+01    5.9216E+01    2.4977E+01    1.9209E+01    2.0514E+01    7.8240E+01    5.7126E+01    1.8224E+01    4.8993E+00    1.8647E+01    7.2831E+00    1.2091E+01   
 1.2080E+02    5.1874E+01    5.9228E+01    2.4750E+01    1.9361E+01    2.0578E+01    7.8250E+01    5.7160E+01    1.8245E+01    4.9400E+00    1.8891E+01    7.5527E+00    1.2091E+01   
 1.2130E+02    5.1872E+01    5.9228E+01    2.4585E+01    1.9361E+01    2.0644E+01    7.8230E+01    5.7189E+01    1.8277E+01    4.8993E+00    1.8688E+01    7.5421E+00    1.2056E+01   
 1.2180E+02    5.1872E+01    5.9215E+01    2.4568E+01    1.9384E+01    2.0684E+01    7.8230E+01    5.7228E+01    1.8277E+01    4.9196E+00    1.8790E+01    7.2884E+00    1.2056E+01   
 1.2241E+02    5.1872E+01    5.9230E+01    2.4759E+01    1.9435E+01    2.0736E+01    7.8215E+01    5.7263E+01    1.8317E+01    4.9196E+00    1.8790E+01    7.3254E+00    1.2056E+01   
 1.2291E+02    5.1872E+01    5.9226E+01    2.4759E+01    1.9436E+01    2.0800E+01    7.8215E+01    5.7268E+01    1.8339E+01    4.9604E+00    1.8851E+01    7.5262E+00    1.2056E+01   
 1.2341E+02    5.1885E+01    5.9233E+01    2.4948E+01    1.9442E+01    2.0800E+01    7.8187E+01    5.7268E+01    1.8361E+01    4.9604E+00    1.8871E+01    7.3730E+00    1.2039E+01   
 1.2392E+02    5.1905E+01    5.9259E+01    2.5044E+01    1.9458E+01    2.0850E+01    7.8147E+01    5.7312E+01    1.8402E+01    4.9604E+00    1.8932E+01    7.3042E+00    1.2074E+01   
 1.2454E+02    5.1903E+01    5.9268E+01    2.5148E+01    1.9488E+01    2.0898E+01    7.8116E+01    5.7338E+01    1.8450E+01    4.9604E+00    1.8728E+01    7.2990E+00    1.2004E+01   
 1.2504E+02    5.1905E+01    5.9268E+01    2.5214E+01    1.9583E+01    2.0948E+01    7.8107E+01    5.7346E+01    1.8450E+01    4.9400E+00    1.8688E+01    7.4205E+00    1.2091E+01   
 1.2554E+02    5.1905E+01    5.9276E+01    2.5263E+01    1.9577E+01    2.0986E+01    7.8107E+01    5.7345E+01    1.8462E+01    4.9808E+00    1.8891E+01    7.2937E+00    1.2074E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.2604E+02    5.1905E+01    5.9275E+01    2.5263E+01    1.9624E+01    2.1043E+01    7.8089E+01    5.7369E+01    1.8485E+01    4.9604E+00    1.8790E+01    7.2937E+00    1.2074E+01   
 1.2663E+02    5.1904E+01    5.9292E+01    2.5272E+01    1.9685E+01    2.1075E+01    7.8077E+01    5.7369E+01    1.8537E+01    4.9604E+00    1.8708E+01    7.3042E+00    1.2091E+01   
 1.2713E+02    5.1927E+01    5.9321E+01    2.5329E+01    1.9694E+01    2.1075E+01    7.8074E+01    5.7392E+01    1.8573E+01    5.0011E+00    1.8830E+01    7.3571E+00    1.2074E+01   
 1.2763E+02    5.1914E+01    5.9308E+01    2.5307E+01    1.9694E+01    2.1115E+01    7.8075E+01    5.7396E+01    1.8564E+01    4.9808E+00    1.8912E+01    7.3042E+00    1.2109E+01   
 1.2813E+02    5.1916E+01    5.9308E+01    2.5027E+01    1.9607E+01    2.1161E+01    7.8075E+01    5.7423E+01    1.8564E+01    4.9808E+00    1.8749E+01    7.2990E+00    1.2126E+01   
 1.2871E+02    5.1926E+01    5.9332E+01    2.4815E+01    1.9617E+01    2.1200E+01    7.8076E+01    5.7441E+01    1.8596E+01    4.9808E+00    1.8708E+01    7.5527E+00    1.2109E+01   
 1.2921E+02    5.1937E+01    5.9346E+01    2.4830E+01    1.9661E+01    2.1238E+01    7.8104E+01    5.7471E+01    1.8632E+01    4.9808E+00    1.8912E+01    7.4839E+00    1.2056E+01   
 1.2971E+02    5.1937E+01    5.9346E+01    2.4684E+01    1.9630E+01    2.1238E+01    7.8138E+01    5.7471E+01    1.8630E+01    5.0011E+00    1.8810E+01    7.4575E+00    1.2039E+01   
 1.3021E+02    5.1953E+01    5.9369E+01    2.4634E+01    1.9646E+01    2.1271E+01    7.8138E+01    5.7472E+01    1.8675E+01    5.0011E+00    1.8728E+01    7.3888E+00    1.2074E+01   
 1.3086E+02    5.1938E+01    5.9366E+01    2.4610E+01    1.9608E+01    2.1305E+01    7.8157E+01    5.7471E+01    1.8701E+01    5.0011E+00    1.8749E+01    7.5051E+00    1.2091E+01   
 1.3136E+02    5.1925E+01    5.9366E+01    2.4542E+01    1.9608E+01    2.1335E+01    7.8147E+01    5.7467E+01    1.8727E+01    5.0419E+00    1.8851E+01    7.3624E+00    1.2091E+01   
 1.3186E+02    5.1925E+01    5.9358E+01    2.4515E+01    1.9629E+01    2.1363E+01    7.8133E+01    5.7455E+01    1.8712E+01    5.0011E+00    1.8728E+01    7.3095E+00    1.2056E+01   
 1.3236E+02    5.1938E+01    5.9375E+01    2.4515E+01    1.9694E+01    2.1394E+01    7.8106E+01    5.7435E+01    1.8725E+01    5.0419E+00    1.8749E+01    7.5949E+00    1.2091E+01   
 1.3299E+02    5.1931E+01    5.9375E+01    2.4468E+01    1.9666E+01    2.1420E+01    7.8108E+01    5.7460E+01    1.8766E+01    5.0215E+00    1.8749E+01    7.4205E+00    1.2056E+01   
 1.3349E+02    5.1931E+01    5.9387E+01    2.4429E+01    1.9662E+01    2.1420E+01    7.8106E+01    5.7460E+01    1.8751E+01    5.0011E+00    1.8932E+01    7.4575E+00    1.2074E+01   
 1.3399E+02    5.1918E+01    5.9375E+01    2.4516E+01    1.9646E+01    2.1452E+01    7.8101E+01    5.7457E+01    1.8815E+01    5.0011E+00    1.8912E+01    7.4311E+00    1.2074E+01   
 1.3449E+02    5.1908E+01    5.9375E+01    2.4668E+01    1.9656E+01    2.1484E+01    7.8100E+01    5.7484E+01    1.8837E+01    5.0215E+00    1.8769E+01    7.3307E+00    1.2074E+01   
 1.3512E+02    5.1937E+01    5.9397E+01    2.4812E+01    1.9638E+01    2.1499E+01    7.8104E+01    5.7471E+01    1.8871E+01    5.0623E+00    1.8912E+01    7.3254E+00    1.2074E+01   
 1.3562E+02    5.1929E+01    5.9405E+01    2.4847E+01    1.9628E+01    2.1535E+01    7.8104E+01    5.7474E+01    1.8871E+01    5.0419E+00    1.8830E+01    7.3888E+00    1.2056E+01   
 1.3612E+02    5.1917E+01    5.9393E+01    2.4831E+01    1.9604E+01    2.1551E+01    7.8097E+01    5.7500E+01    1.8917E+01    5.0419E+00    1.8830E+01    7.5844E+00    1.2091E+01   
 1.3662E+02    5.1917E+01    5.9408E+01    2.4821E+01    1.9689E+01    2.1551E+01    7.8069E+01    5.7500E+01    1.8939E+01    5.0419E+00    1.8769E+01    7.3360E+00    1.2091E+01   
 1.3728E+02    5.1894E+01    5.9390E+01    2.4850E+01    1.9706E+01    2.1565E+01    7.8049E+01    5.7492E+01    1.8958E+01    5.0215E+00    1.8749E+01    7.4839E+00    1.2074E+01   
 1.3778E+02    5.1904E+01    5.9407E+01    2.4920E+01    1.9706E+01    2.1590E+01    7.8028E+01    5.7496E+01    1.8976E+01    5.0419E+00    1.8953E+01    7.6002E+00    1.2039E+01   
 1.3828E+02    5.1917E+01    5.9422E+01    2.4972E+01    1.9723E+01    2.1593E+01    7.7987E+01    5.7480E+01    1.8971E+01    5.0623E+00    1.8871E+01    7.3518E+00    1.2074E+01   
 1.3878E+02    5.1920E+01    5.9412E+01    2.4992E+01    1.9749E+01    2.1622E+01    7.7987E+01    5.7488E+01    1.8971E+01    5.0623E+00    1.8871E+01    7.5527E+00    1.2109E+01   
 1.3941E+02    5.1921E+01    5.9415E+01    2.5020E+01    1.9830E+01    2.1618E+01    7.7974E+01    5.7486E+01    1.8988E+01    5.0826E+00    1.8749E+01    7.3624E+00    1.2109E+01   
 1.3991E+02    5.1907E+01    5.9407E+01    2.5020E+01    1.9810E+01    2.1618E+01    7.7965E+01    5.7480E+01    1.9000E+01    5.0419E+00    1.8953E+01    7.3360E+00    1.2109E+01   
 1.4041E+02    5.1907E+01    5.9404E+01    2.5057E+01    1.9920E+01    2.1618E+01    7.7979E+01    5.7480E+01    1.9026E+01    5.1030E+00    1.8769E+01    7.5949E+00    1.2091E+01   
 1.4091E+02    5.1907E+01    5.9404E+01    2.5072E+01    1.9920E+01    2.1620E+01    7.7996E+01    5.7474E+01    1.9034E+01    5.0826E+00    1.8912E+01    7.4839E+00    1.2074E+01   
 1.4154E+02    5.1907E+01    5.9421E+01    2.5110E+01    1.9899E+01    2.1636E+01    7.8038E+01    5.7471E+01    1.9072E+01    5.0623E+00    1.8912E+01    7.5209E+00    1.2126E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.4204E+02    5.1919E+01    5.9421E+01    2.5155E+01    1.9860E+01    2.1670E+01    7.8052E+01    5.7508E+01    1.9110E+01    5.1030E+00    1.8871E+01    7.3465E+00    1.2021E+01   
 1.4254E+02    5.1904E+01    5.9399E+01    2.5223E+01    1.9875E+01    2.1692E+01    7.8052E+01    5.7511E+01    1.9110E+01    5.1030E+00    1.8932E+01    7.3518E+00    1.2056E+01   
 1.4304E+02    5.1916E+01    5.9420E+01    2.5223E+01    1.9834E+01    2.1702E+01    7.8076E+01    5.7523E+01    1.9138E+01    5.0826E+00    1.8851E+01    7.3412E+00    1.2074E+01   
 1.4364E+02    5.1916E+01    5.9415E+01    2.5241E+01    1.9891E+01    2.1703E+01    7.8061E+01    5.7530E+01    1.9184E+01    5.0826E+00    1.8769E+01    7.3941E+00    1.2056E+01   
 1.4414E+02    5.1909E+01    5.9416E+01    2.5207E+01    1.9923E+01    2.1719E+01    7.8054E+01    5.7545E+01    1.9219E+01    5.0623E+00    1.8830E+01    7.4205E+00    1.2074E+01   
 1.4465E+02    5.1913E+01    5.9415E+01    2.5172E+01    1.9923E+01    2.1740E+01    7.8036E+01    5.7552E+01    1.9232E+01    5.1030E+00    1.9014E+01    7.4628E+00    1.2126E+01   
 1.4515E+02    5.1911E+01    5.9415E+01    2.5192E+01    1.9844E+01    2.1752E+01    7.8050E+01    5.7591E+01    1.9248E+01    5.1234E+00    1.8932E+01    7.6161E+00    1.2074E+01   
 1.4576E+02    5.1901E+01    5.9426E+01    2.5217E+01    1.9934E+01    2.1778E+01    7.8041E+01    5.7592E+01    1.9265E+01    5.1030E+00    1.8769E+01    7.3571E+00    1.2109E+01   
 1.4626E+02    5.1895E+01    5.9415E+01    2.5201E+01    1.9878E+01    2.1763E+01    7.8013E+01    5.7585E+01    1.9286E+01    5.1030E+00    1.8790E+01    7.3730E+00    1.2091E+01   
 1.4677E+02    5.1895E+01    5.9427E+01    2.5242E+01    1.9912E+01    2.1763E+01    7.8049E+01    5.7596E+01    1.9290E+01    5.1030E+00    1.8851E+01    7.4152E+00    1.2074E+01   
 1.4727E+02    5.1894E+01    5.9425E+01    2.5265E+01    1.9914E+01    2.1748E+01    7.8069E+01    5.7596E+01    1.9303E+01    5.1030E+00    1.9014E+01    7.3624E+00    1.2074E+01   
 1.4789E+02    5.1877E+01    5.9431E+01    2.5263E+01    1.9966E+01    2.1742E+01    7.8081E+01    5.7597E+01    1.9305E+01    5.1234E+00    1.8851E+01    7.5897E+00    1.2074E+01   
 1.4839E+02    5.1884E+01    5.9432E+01    2.5338E+01    1.9966E+01    2.1732E+01    7.8073E+01    5.7599E+01    1.9320E+01    5.1030E+00    1.8810E+01    7.6055E+00    1.2056E+01   
 1.4890E+02    5.1885E+01    5.9432E+01    2.5321E+01    1.9912E+01    2.1724E+01    7.8073E+01    5.7616E+01    1.9320E+01    5.1030E+00    1.8932E+01    7.4734E+00    1.2109E+01   
 1.4940E+02    5.1882E+01    5.9444E+01    2.5321E+01    1.9943E+01    2.1684E+01    7.8057E+01    5.7609E+01    1.9332E+01    5.0826E+00    1.8891E+01    7.4892E+00    1.2109E+01   
 1.5002E+02    5.1883E+01    5.9439E+01    2.5227E+01    1.9984E+01    2.1673E+01    7.8073E+01    5.7622E+01    1.9333E+01    5.0623E+00    1.8871E+01    7.3571E+00    1.2091E+01   
 1.5052E+02    5.1883E+01    5.9448E+01    2.5096E+01    1.9985E+01    2.1673E+01    7.8092E+01    5.7608E+01    1.9361E+01    5.0826E+00    1.8851E+01    7.5157E+00    1.2056E+01   
 1.5102E+02    5.1878E+01    5.9438E+01    2.4957E+01    2.0040E+01    2.1624E+01    7.8082E+01    5.7593E+01    1.9362E+01    5.0623E+00    1.8810E+01    7.5632E+00    1.2109E+01   
 1.5152E+02    5.1877E+01    5.9447E+01    2.4947E+01    2.0040E+01    2.1559E+01    7.8083E+01    5.7614E+01    1.9372E+01    5.1030E+00    1.8973E+01    7.5579E+00    1.2091E+01   
 1.5213E+02    5.1879E+01    5.9462E+01    2.5093E+01    1.9995E+01    2.1470E+01    7.8087E+01    5.7623E+01    1.9393E+01    5.0826E+00    1.8830E+01    7.3412E+00    1.2109E+01   
 1.5263E+02    5.1890E+01    5.9461E+01    2.5075E+01    2.0021E+01    2.1372E+01    7.8087E+01    5.7655E+01    1.9393E+01    5.0826E+00    1.8810E+01    7.5474E+00    1.2056E+01   
 1.5313E+02    5.1908E+01    5.9463E+01    2.5091E+01    2.0002E+01    2.1191E+01    7.8124E+01    5.7645E+01    1.9396E+01    5.1234E+00    1.8993E+01    7.6161E+00    1.2091E+01   
 1.5363E+02    5.1908E+01    5.9461E+01    2.5061E+01    2.0057E+01    2.1191E+01    7.8157E+01    5.7645E+01    1.9452E+01    5.1030E+00    1.8851E+01    7.4892E+00    1.2074E+01   
 1.5427E+02    5.1911E+01    5.9469E+01    2.5060E+01    2.0067E+01    2.0886E+01    7.8176E+01    5.7657E+01    1.9470E+01    5.1234E+00    1.8932E+01    7.5262E+00    1.2074E+01   
 1.5477E+02    5.1902E+01    5.9457E+01    2.5006E+01    2.0018E+01    2.0476E+01    7.8183E+01    5.7666E+01    1.9512E+01    5.1234E+00    1.8953E+01    7.3730E+00    1.2039E+01   
 1.5527E+02    5.1901E+01    5.9457E+01    2.4931E+01    2.0018E+01    2.0149E+01    7.8149E+01    5.7702E+01    1.9532E+01    5.0826E+00    1.8810E+01    7.4470E+00    1.2126E+01   
 1.5577E+02    5.1897E+01    5.9457E+01    2.4896E+01    2.0108E+01    1.9887E+01    7.8149E+01    5.7690E+01    1.9532E+01    5.1030E+00    1.8830E+01    7.6055E+00    1.2074E+01   
 1.5640E+02    5.1887E+01    5.9446E+01    2.4875E+01    2.0145E+01    1.9649E+01    7.8146E+01    5.7703E+01    1.9561E+01    5.1437E+00    1.9055E+01    7.3888E+00    1.2074E+01   
 1.5690E+02    5.1900E+01    5.9467E+01    2.4875E+01    2.0138E+01    1.9461E+01    7.8120E+01    5.7691E+01    1.9548E+01    5.1234E+00    1.9014E+01    7.6161E+00    1.2039E+01   
 1.5740E+02    5.1885E+01    5.9437E+01    2.4862E+01    2.0128E+01    1.9445E+01    7.8114E+01    5.7677E+01    1.9531E+01    5.1234E+00    1.9014E+01    7.4047E+00    1.2056E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
