# Run number  7 on Fri 2026-05-15T12:05:04 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 2.6689E-01    4.4601E+01    5.1373E+01    2.0284E+01    1.4306E+01    1.3509E+01    6.6867E+01    4.6885E+01    1.3054E+01    4.1048E+00    1.5445E+01    6.2313E+00    8.8938E+00   
 9.9232E-01    4.4591E+01    5.1372E+01    2.0217E+01    1.4170E+01    1.3621E+01    6.6872E+01    4.6941E+01    1.3125E+01    4.1048E+00    1.5445E+01    6.3317E+00    8.8938E+00   
 1.4925E+00    4.4591E+01    5.1358E+01    2.0217E+01    1.4158E+01    1.3728E+01    6.6895E+01    4.7030E+01    1.3142E+01    4.0844E+00    1.5424E+01    6.2366E+00    8.8938E+00   
 1.9927E+00    4.4590E+01    5.1347E+01    2.0204E+01    1.4407E+01    1.3837E+01    6.6895E+01    4.7030E+01    1.3165E+01    4.1048E+00    1.5465E+01    6.4427E+00    8.9411E+00   
 2.5289E+00    4.4605E+01    5.1342E+01    2.0203E+01    1.4407E+01    1.3927E+01    6.6920E+01    4.7077E+01    1.3199E+01    4.1048E+00    1.5526E+01    6.2630E+00    8.9174E+00   
 3.0292E+00    4.4591E+01    5.1342E+01    2.0106E+01    1.4305E+01    1.4017E+01    6.6958E+01    4.7132E+01    1.3202E+01    4.1251E+00    1.5363E+01    6.3687E+00    8.9174E+00   
 3.5295E+00    4.4612E+01    5.1334E+01    2.0016E+01    1.4232E+01    1.4017E+01    6.6985E+01    4.7182E+01    1.3202E+01    4.1048E+00    1.5465E+01    6.2313E+00    8.9174E+00   
 4.0297E+00    4.4612E+01    5.1317E+01    2.0016E+01    1.4327E+01    1.4120E+01    6.7020E+01    4.7242E+01    1.3222E+01    4.1048E+00    1.5261E+01    6.2313E+00    8.9411E+00   
 4.6580E+00    4.4597E+01    5.1318E+01    1.9972E+01    1.4199E+01    1.4233E+01    6.7064E+01    4.7307E+01    1.3231E+01    4.1251E+00    1.5445E+01    6.3106E+00    8.8700E+00   
 5.1585E+00    4.4606E+01    5.1321E+01    2.0104E+01    1.4234E+01    1.4326E+01    6.7064E+01    4.7307E+01    1.3212E+01    4.1251E+00    1.5322E+01    6.2260E+00    8.9174E+00   
 5.6587E+00    4.4603E+01    5.1326E+01    2.0022E+01    1.4234E+01    1.4400E+01    6.7090E+01    4.7354E+01    1.3223E+01    4.1251E+00    1.5363E+01    6.2419E+00    8.8938E+00   
 6.1590E+00    4.4600E+01    5.1326E+01    1.9941E+01    1.4357E+01    1.4502E+01    6.7139E+01    4.7424E+01    1.3260E+01    4.1455E+00    1.5445E+01    6.2366E+00    8.9174E+00   
 6.7375E+00    4.4604E+01    5.1309E+01    1.9971E+01    1.4319E+01    1.4518E+01    6.7189E+01    4.7457E+01    1.3275E+01    4.1455E+00    1.5281E+01    6.3159E+00    8.9411E+00   
 7.2378E+00    4.4618E+01    5.1327E+01    1.9986E+01    1.4375E+01    1.4607E+01    6.7215E+01    4.7515E+01    1.3292E+01    4.1659E+00    1.5383E+01    6.2419E+00    8.8938E+00   
 7.7380E+00    4.4618E+01    5.1305E+01    2.0011E+01    1.4398E+01    1.4677E+01    6.7254E+01    4.7576E+01    1.3275E+01    4.1251E+00    1.5404E+01    6.3529E+00    8.9174E+00   
 8.2382E+00    4.4635E+01    5.1352E+01    1.9966E+01    1.4442E+01    1.4753E+01    6.7254E+01    4.7576E+01    1.3319E+01    4.1455E+00    1.5445E+01    6.3740E+00    8.9174E+00   
 8.8258E+00    4.4645E+01    5.1330E+01    2.0024E+01    1.4442E+01    1.4820E+01    6.7292E+01    4.7638E+01    1.3316E+01    4.1659E+00    1.5343E+01    6.3423E+00    8.8938E+00   
 9.3260E+00    4.4645E+01    5.1330E+01    1.9854E+01    1.4503E+01    1.4908E+01    6.7328E+01    4.7686E+01    1.3371E+01    4.1659E+00    1.5343E+01    6.3264E+00    8.8938E+00   
 9.8263E+00    4.4651E+01    5.1345E+01    1.9814E+01    1.4458E+01    1.4924E+01    6.7370E+01    4.7750E+01    1.3387E+01    4.1455E+00    1.5281E+01    6.2313E+00    8.9174E+00   
 1.0327E+01    4.4679E+01    5.1349E+01    1.9814E+01    1.4485E+01    1.4995E+01    6.7359E+01    4.7790E+01    1.3398E+01    4.1455E+00    1.5322E+01    6.3106E+00    8.9174E+00   
 1.0922E+01    4.4679E+01    5.1341E+01    1.9811E+01    1.4474E+01    1.5075E+01    6.7404E+01    4.7834E+01    1.3407E+01    4.1455E+00    1.5363E+01    6.4374E+00    8.8938E+00   
 1.1423E+01    4.4657E+01    5.1339E+01    1.9965E+01    1.4495E+01    1.5140E+01    6.7404E+01    4.7834E+01    1.3395E+01    4.1455E+00    1.5445E+01    6.3582E+00    8.9411E+00   
 1.1923E+01    4.4655E+01    5.1337E+01    2.0049E+01    1.4495E+01    1.5225E+01    6.7416E+01    4.7888E+01    1.3466E+01    4.1251E+00    1.5424E+01    6.3476E+00    8.9174E+00   
 1.2423E+01    4.4650E+01    5.1337E+01    2.0117E+01    1.4439E+01    1.5225E+01    6.7444E+01    4.7938E+01    1.3474E+01    4.1251E+00    1.5465E+01    6.2472E+00    8.9411E+00   
 1.3035E+01    4.4649E+01    5.1338E+01    2.0096E+01    1.4493E+01    1.5296E+01    6.7480E+01    4.8011E+01    1.3490E+01    4.1863E+00    1.5506E+01    6.2630E+00    8.9411E+00   
 1.3535E+01    4.4664E+01    5.1337E+01    2.0096E+01    1.4594E+01    1.5369E+01    6.7494E+01    4.8066E+01    1.3481E+01    4.2066E+00    1.5383E+01    6.2366E+00    8.9174E+00   
 1.4036E+01    4.4664E+01    5.1336E+01    2.0118E+01    1.4587E+01    1.5422E+01    6.7532E+01    4.8120E+01    1.3486E+01    4.1863E+00    1.5485E+01    6.2472E+00    8.8938E+00   
 1.4537E+01    4.4657E+01    5.1330E+01    2.0106E+01    1.4523E+01    1.5484E+01    6.7532E+01    4.8120E+01    1.3511E+01    4.1659E+00    1.5343E+01    6.2525E+00    8.8938E+00   
 1.5139E+01    4.4656E+01    5.1334E+01    2.0119E+01    1.4677E+01    1.5532E+01    6.7537E+01    4.8169E+01    1.3552E+01    4.1863E+00    1.5485E+01    6.2419E+00    8.9174E+00   
 1.5639E+01    4.4658E+01    5.1334E+01    2.0046E+01    1.4677E+01    1.5586E+01    6.7517E+01    4.8207E+01    1.3544E+01    4.1659E+00    1.5343E+01    6.3899E+00    8.9174E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.6139E+01    4.4654E+01    5.1327E+01    2.0072E+01    1.4681E+01    1.5586E+01    6.7496E+01    4.8268E+01    1.3544E+01    4.1659E+00    1.5363E+01    6.2419E+00    8.8938E+00   
 1.6640E+01    4.4659E+01    5.1329E+01    2.0072E+01    1.4511E+01    1.5641E+01    6.7479E+01    4.8315E+01    1.3557E+01    4.1659E+00    1.5302E+01    6.3106E+00    8.9411E+00   
 1.7243E+01    4.4642E+01    5.1339E+01    1.9967E+01    1.4538E+01    1.5692E+01    6.7464E+01    4.8365E+01    1.3577E+01    4.1863E+00    1.5302E+01    6.2736E+00    8.9174E+00   
 1.7744E+01    4.4642E+01    5.1319E+01    2.0111E+01    1.4611E+01    1.5755E+01    6.7464E+01    4.8365E+01    1.3612E+01    4.1863E+00    1.5383E+01    6.4322E+00    8.9174E+00   
 1.8244E+01    4.4647E+01    5.1319E+01    2.0149E+01    1.4611E+01    1.5807E+01    6.7467E+01    4.8405E+01    1.3652E+01    4.2270E+00    1.5343E+01    6.2577E+00    8.9174E+00   
 1.8744E+01    4.4637E+01    5.1319E+01    1.9970E+01    1.4567E+01    1.5842E+01    6.7459E+01    4.8436E+01    1.3650E+01    4.1863E+00    1.5383E+01    6.2577E+00    8.9411E+00   
 1.9355E+01    4.4641E+01    5.1331E+01    1.9847E+01    1.4546E+01    1.5858E+01    6.7483E+01    4.8493E+01    1.3688E+01    4.2270E+00    1.5404E+01    6.2630E+00    8.9411E+00   
 1.9856E+01    4.4629E+01    5.1344E+01    1.9896E+01    1.4645E+01    1.5936E+01    6.7507E+01    4.8521E+01    1.3704E+01    4.1863E+00    1.5506E+01    6.3423E+00    8.8700E+00   
 2.0356E+01    4.4644E+01    5.1351E+01    1.9896E+01    1.4697E+01    1.5968E+01    6.7524E+01    4.8548E+01    1.3733E+01    4.2066E+00    1.5363E+01    6.4586E+00    8.9411E+00   
 2.0857E+01    4.4662E+01    5.1369E+01    1.9988E+01    1.4639E+01    1.6027E+01    6.7524E+01    4.8548E+01    1.3775E+01    4.2066E+00    1.5526E+01    6.2736E+00    8.8938E+00   
 2.1460E+01    4.4654E+01    5.1357E+01    2.0355E+01    1.4603E+01    1.6066E+01    6.7513E+01    4.8588E+01    1.3779E+01    4.2474E+00    1.5485E+01    6.3740E+00    8.8462E+00   
 2.1960E+01    4.4670E+01    5.1368E+01    2.0462E+01    1.4619E+01    1.6120E+01    6.7515E+01    4.8617E+01    1.3800E+01    4.2270E+00    1.5526E+01    6.3846E+00    8.8938E+00   
 2.2461E+01    4.4680E+01    5.1368E+01    2.0477E+01    1.4658E+01    1.6120E+01    6.7526E+01    4.8636E+01    1.3800E+01    4.2677E+00    1.5424E+01    6.3687E+00    8.8938E+00   
 2.2961E+01    4.4673E+01    5.1381E+01    2.0477E+01    1.4691E+01    1.6151E+01    6.7490E+01    4.8643E+01    1.3809E+01    4.2270E+00    1.5547E+01    6.4903E+00    8.8700E+00   
 2.3581E+01    4.4682E+01    5.1372E+01    2.0321E+01    1.4683E+01    1.6177E+01    6.7447E+01    4.8684E+01    1.3840E+01    4.2474E+00    1.5526E+01    6.4850E+00    8.9174E+00   
 2.4081E+01    4.4682E+01    5.1397E+01    2.0363E+01    1.4725E+01    1.6211E+01    6.7396E+01    4.8684E+01    1.3851E+01    4.2270E+00    1.5424E+01    6.4163E+00    8.9174E+00   
 2.4582E+01    4.4675E+01    5.1397E+01    2.0114E+01    1.4681E+01    1.6246E+01    6.7396E+01    4.8684E+01    1.3891E+01    4.2677E+00    1.5445E+01    6.3000E+00    8.8938E+00   
 2.5082E+01    4.4682E+01    5.1412E+01    2.0003E+01    1.4697E+01    1.6288E+01    6.7377E+01    4.8705E+01    1.3940E+01    4.2677E+00    1.5526E+01    6.3053E+00    8.9174E+00   
 2.5684E+01    4.4686E+01    5.1412E+01    2.0010E+01    1.4743E+01    1.6332E+01    6.7355E+01    4.8711E+01    1.3974E+01    4.2474E+00    1.5567E+01    6.3370E+00    8.8938E+00   
 2.6185E+01    4.4660E+01    5.1415E+01    2.0094E+01    1.4726E+01    1.6332E+01    6.7338E+01    4.8728E+01    1.3974E+01    4.2677E+00    1.5445E+01    6.2842E+00    8.8700E+00   
 2.6685E+01    4.4671E+01    5.1422E+01    2.0094E+01    1.4696E+01    1.6368E+01    6.7304E+01    4.8728E+01    1.3974E+01    4.2881E+00    1.5526E+01    6.3264E+00    8.8938E+00   
 2.7186E+01    4.4686E+01    5.1447E+01    2.0224E+01    1.4740E+01    1.6391E+01    6.7304E+01    4.8728E+01    1.3977E+01    4.2474E+00    1.5567E+01    6.4374E+00    8.9174E+00   
 2.7780E+01    4.4688E+01    5.1452E+01    1.9910E+01    1.4738E+01    1.6426E+01    6.7290E+01    4.8763E+01    1.4034E+01    4.2881E+00    1.5383E+01    6.3529E+00    8.9174E+00   
 2.8281E+01    4.4684E+01    5.1463E+01    1.9981E+01    1.4738E+01    1.6459E+01    6.7265E+01    4.8786E+01    1.4070E+01    4.2881E+00    1.5445E+01    6.4744E+00    8.8938E+00   
 2.8781E+01    4.4697E+01    5.1463E+01    2.0116E+01    1.4710E+01    1.6459E+01    6.7254E+01    4.8795E+01    1.4070E+01    4.2881E+00    1.5567E+01    6.3212E+00    8.9411E+00   
 2.9282E+01    4.4679E+01    5.1458E+01    2.0271E+01    1.4818E+01    1.6465E+01    6.7229E+01    4.8807E+01    1.4082E+01    4.2677E+00    1.5526E+01    6.4850E+00    8.9174E+00   
 2.9893E+01    4.4689E+01    5.1468E+01    2.0271E+01    1.4847E+01    1.6501E+01    6.7204E+01    4.8781E+01    1.4086E+01    4.3085E+00    1.5547E+01    6.3053E+00    8.9174E+00   
 3.0393E+01    4.4704E+01    5.1492E+01    2.0329E+01    1.4780E+01    1.6517E+01    6.7142E+01    4.8794E+01    1.4115E+01    4.2677E+00    1.5424E+01    6.3000E+00    8.8938E+00   
 3.0894E+01    4.4692E+01    5.1491E+01    2.0098E+01    1.4763E+01    1.6546E+01    6.7142E+01    4.8794E+01    1.4101E+01    4.3085E+00    1.5587E+01    6.5009E+00    8.8938E+00   
 3.1394E+01    4.4722E+01    5.1508E+01    2.0206E+01    1.4763E+01    1.6569E+01    6.7119E+01    4.8785E+01    1.4104E+01    4.2881E+00    1.5485E+01    6.3212E+00    8.9411E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 3.1998E+01    4.4714E+01    5.1508E+01    2.0351E+01    1.4759E+01    1.6597E+01    6.7107E+01    4.8804E+01    1.4115E+01    4.2677E+00    1.5526E+01    6.4163E+00    8.9411E+00   
 3.2499E+01    4.4722E+01    5.1510E+01    2.0452E+01    1.4738E+01    1.6597E+01    6.7126E+01    4.8799E+01    1.4115E+01    4.3085E+00    1.5567E+01    6.4110E+00    8.9646E+00   
 3.2999E+01    4.4718E+01    5.1499E+01    2.0452E+01    1.4779E+01    1.6637E+01    6.7150E+01    4.8832E+01    1.4150E+01    4.2881E+00    1.5608E+01    6.4427E+00    8.9646E+00   
 3.3500E+01    4.4718E+01    5.1513E+01    2.0542E+01    1.5014E+01    1.6663E+01    6.7150E+01    4.8832E+01    1.4151E+01    4.3289E+00    1.5547E+01    6.3106E+00    8.8938E+00   
 3.4101E+01    4.4723E+01    5.1526E+01    2.0514E+01    1.4848E+01    1.6693E+01    6.7156E+01    4.8847E+01    1.4173E+01    4.2881E+00    1.5485E+01    6.3000E+00    8.8938E+00   
 3.4602E+01    4.4719E+01    5.1548E+01    2.0593E+01    1.4836E+01    1.6723E+01    6.7146E+01    4.8848E+01    1.4174E+01    4.3085E+00    1.5567E+01    6.4057E+00    8.8938E+00   
 3.5102E+01    4.4729E+01    5.1548E+01    2.0652E+01    1.4836E+01    1.6751E+01    6.7150E+01    4.8867E+01    1.4173E+01    4.3085E+00    1.5506E+01    6.5220E+00    8.9646E+00   
 3.5602E+01    4.4722E+01    5.1537E+01    2.0612E+01    1.4859E+01    1.6751E+01    6.7117E+01    4.8880E+01    1.4173E+01    4.3085E+00    1.5587E+01    6.5220E+00    8.8938E+00   
 3.6198E+01    4.4742E+01    5.1553E+01    2.0627E+01    1.4845E+01    1.6757E+01    6.7119E+01    4.8878E+01    1.4176E+01    4.3085E+00    1.5608E+01    6.3053E+00    8.9174E+00   
 3.6698E+01    4.4742E+01    5.1573E+01    2.0567E+01    1.4774E+01    1.6778E+01    6.7140E+01    4.8886E+01    1.4222E+01    4.3085E+00    1.5445E+01    6.4374E+00    8.8462E+00   
 3.7199E+01    4.4728E+01    5.1568E+01    2.0545E+01    1.4945E+01    1.6798E+01    6.7140E+01    4.8886E+01    1.4255E+01    4.3289E+00    1.5506E+01    6.5220E+00    8.8938E+00   
 3.7699E+01    4.4729E+01    5.1573E+01    2.0484E+01    1.4945E+01    1.6808E+01    6.7119E+01    4.8898E+01    1.4263E+01    4.3289E+00    1.5587E+01    6.3106E+00    8.9174E+00   
 3.8294E+01    4.4721E+01    5.1573E+01    2.0359E+01    1.5005E+01    1.6797E+01    6.7130E+01    4.8916E+01    1.4258E+01    4.3492E+00    1.5567E+01    6.3476E+00    8.9411E+00   
 3.8794E+01    4.4712E+01    5.1573E+01    2.0360E+01    1.5010E+01    1.6797E+01    6.7148E+01    4.8918E+01    1.4258E+01    4.3289E+00    1.5608E+01    6.3476E+00    8.8700E+00   
 3.9295E+01    4.4729E+01    5.1589E+01    2.0360E+01    1.4987E+01    1.6803E+01    6.7171E+01    4.8941E+01    1.4255E+01    4.3492E+00    1.5547E+01    6.3106E+00    8.8938E+00   
 3.9796E+01    4.4729E+01    5.1595E+01    2.0285E+01    1.5040E+01    1.6797E+01    6.7171E+01    4.8941E+01    1.4283E+01    4.3289E+00    1.5628E+01    6.4427E+00    8.9174E+00   
 4.0390E+01    4.4714E+01    5.1574E+01    2.0197E+01    1.4989E+01    1.6789E+01    6.7195E+01    4.8956E+01    1.4308E+01    4.3696E+00    1.5506E+01    6.3582E+00    8.8938E+00   
 4.0890E+01    4.4707E+01    5.1574E+01    2.0312E+01    1.4989E+01    1.6794E+01    6.7221E+01    4.8964E+01    1.4332E+01    4.3289E+00    1.5445E+01    6.4850E+00    8.8700E+00   
 4.1392E+01    4.4732E+01    5.1589E+01    2.0352E+01    1.5119E+01    1.6794E+01    6.7227E+01    4.8957E+01    1.4348E+01    4.3289E+00    1.5465E+01    6.4850E+00    8.8700E+00   
 4.1892E+01    4.4725E+01    5.1583E+01    2.0327E+01    1.5157E+01    1.6790E+01    6.7268E+01    4.8976E+01    1.4348E+01    4.3696E+00    1.5628E+01    6.3159E+00    8.9174E+00   
 4.2487E+01    4.4717E+01    5.1580E+01    2.0201E+01    1.5130E+01    1.6776E+01    6.7298E+01    4.8976E+01    1.4373E+01    4.3289E+00    1.5567E+01    6.5220E+00    8.9411E+00   
 4.2987E+01    4.4717E+01    5.1587E+01    2.0201E+01    1.5111E+01    1.6747E+01    6.7320E+01    4.8968E+01    1.4414E+01    4.3289E+00    1.5445E+01    6.3846E+00    8.9411E+00   
 4.3487E+01    4.4754E+01    5.1595E+01    2.0306E+01    1.5267E+01    1.6731E+01    6.7320E+01    4.8968E+01    1.4414E+01    4.3085E+00    1.5485E+01    6.3106E+00    8.8938E+00   
 4.3988E+01    4.4741E+01    5.1598E+01    2.0197E+01    1.5267E+01    1.6701E+01    6.7305E+01    4.8987E+01    1.4446E+01    4.3289E+00    1.5506E+01    6.5009E+00    8.8938E+00   
 4.4595E+01    4.4755E+01    5.1618E+01    2.0316E+01    1.5288E+01    1.6659E+01    6.7301E+01    4.9002E+01    1.4468E+01    4.3492E+00    1.5526E+01    6.3264E+00    8.8938E+00   
 4.5096E+01    4.4767E+01    5.1618E+01    2.0164E+01    1.5261E+01    1.6659E+01    6.7321E+01    4.9020E+01    1.4468E+01    4.3696E+00    1.5547E+01    6.5273E+00    8.9174E+00   
 4.5596E+01    4.4763E+01    5.1609E+01    2.0164E+01    1.5224E+01    1.6604E+01    6.7322E+01    4.9026E+01    1.4469E+01    4.3492E+00    1.5628E+01    6.4850E+00    8.9174E+00   
 4.6097E+01    4.4763E+01    5.1617E+01    2.0168E+01    1.5185E+01    1.6547E+01    6.7298E+01    4.9054E+01    1.4512E+01    4.3289E+00    1.5547E+01    6.3793E+00    8.8938E+00   
 4.6719E+01    4.4756E+01    5.1612E+01    2.0095E+01    1.5213E+01    1.6474E+01    6.7298E+01    4.9054E+01    1.4521E+01    4.3289E+00    1.5465E+01    6.4374E+00    8.9174E+00   
 4.7220E+01    4.4743E+01    5.1614E+01    2.0008E+01    1.5236E+01    1.6370E+01    6.7317E+01    4.9059E+01    1.4558E+01    4.3696E+00    1.5628E+01    6.5326E+00    8.9174E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 4.7720E+01    4.4749E+01    5.1614E+01    2.0210E+01    1.5236E+01    1.6239E+01    6.7340E+01    4.9076E+01    1.4595E+01    4.3492E+00    1.5628E+01    6.4110E+00    8.8938E+00   
 4.8220E+01    4.4737E+01    5.1600E+01    2.0293E+01    1.5192E+01    1.6239E+01    6.7359E+01    4.9103E+01    1.4595E+01    4.3900E+00    1.5567E+01    6.3264E+00    8.8938E+00   
 4.8832E+01    4.4739E+01    5.1626E+01    2.0328E+01    1.5152E+01    1.6069E+01    6.7391E+01    4.9108E+01    1.4597E+01    4.3900E+00    1.5649E+01    6.4533E+00    8.9411E+00   
 4.9332E+01    4.4731E+01    5.1613E+01    2.0313E+01    1.5193E+01    1.5876E+01    6.7422E+01    4.9105E+01    1.4629E+01    4.3900E+00    1.5485E+01    6.4427E+00    8.9174E+00   
 4.9833E+01    4.4731E+01    5.1621E+01    2.0180E+01    1.5243E+01    1.5647E+01    6.7422E+01    4.9105E+01    1.4638E+01    4.3900E+00    1.5649E+01    6.3370E+00    8.9174E+00   
 5.0333E+01    4.4721E+01    5.1615E+01    2.0146E+01    1.5254E+01    1.5354E+01    6.7452E+01    4.9106E+01    1.4673E+01    4.3696E+00    1.5567E+01    6.4269E+00    8.8938E+00   
 5.0904E+01    4.4724E+01    5.1616E+01    2.0126E+01    1.5254E+01    1.5035E+01    6.7478E+01    4.9099E+01    1.4696E+01    4.3696E+00    1.5506E+01    6.3582E+00    8.9174E+00   
 5.1404E+01    4.4747E+01    5.1631E+01    2.0304E+01    1.5290E+01    1.5035E+01    6.7487E+01    4.9102E+01    1.4696E+01    4.4103E+00    1.5628E+01    6.3317E+00    8.9174E+00   
 5.1904E+01    4.4745E+01    5.1624E+01    2.0304E+01    1.5297E+01    1.4787E+01    6.7481E+01    4.9096E+01    1.4714E+01    4.4103E+00    1.5649E+01    6.4110E+00    8.8700E+00   
 5.2406E+01    4.4745E+01    5.1642E+01    2.0273E+01    1.5294E+01    1.4579E+01    6.7526E+01    4.9110E+01    1.4740E+01    4.4103E+00    1.5669E+01    6.4269E+00    8.8938E+00   
 5.3008E+01    4.4743E+01    5.1638E+01    2.0262E+01    1.5291E+01    1.4392E+01    6.7526E+01    4.9110E+01    1.4728E+01    4.3696E+00    1.5669E+01    6.3687E+00    8.8938E+00   
 5.3508E+01    4.4770E+01    5.1672E+01    2.0193E+01    1.5282E+01    1.4231E+01    6.7541E+01    4.9131E+01    1.4731E+01    4.3900E+00    1.5689E+01    6.5379E+00    8.8700E+00   
 5.4009E+01    4.4769E+01    5.1672E+01    2.0200E+01    1.5282E+01    1.4073E+01    6.7553E+01    4.9108E+01    1.4715E+01    4.3900E+00    1.5689E+01    6.5379E+00    8.9411E+00   
 5.4509E+01    4.4738E+01    5.1666E+01    2.0145E+01    1.5353E+01    1.4073E+01    6.7573E+01    4.9091E+01    1.4715E+01    4.4103E+00    1.5587E+01    6.3370E+00    8.8938E+00   
 5.5104E+01    4.4751E+01    5.1663E+01    2.0159E+01    1.5303E+01    1.3910E+01    6.7579E+01    4.9061E+01    1.4737E+01    4.3696E+00    1.5649E+01    6.3952E+00    8.9411E+00   
 5.5605E+01    4.4754E+01    5.1674E+01    2.0159E+01    1.5259E+01    1.3782E+01    6.7609E+01    4.8994E+01    1.4707E+01    4.3900E+00    1.5689E+01    6.3370E+00    8.8938E+00   
 5.6105E+01    4.4754E+01    5.1685E+01    2.0123E+01    1.5292E+01    1.3669E+01    6.7609E+01    4.8994E+01    1.4690E+01    4.3900E+00    1.5771E+01    6.3899E+00    8.8938E+00   
 5.6605E+01    4.4743E+01    5.1696E+01    2.0161E+01    1.5191E+01    1.3540E+01    6.7620E+01    4.8956E+01    1.4656E+01    4.3900E+00    1.5771E+01    6.3423E+00    8.8938E+00   
 5.7225E+01    4.4725E+01    5.1694E+01    2.0224E+01    1.5175E+01    1.3420E+01    6.7642E+01    4.8902E+01    1.4622E+01    4.3696E+00    1.5669E+01    6.5220E+00    8.9174E+00   
 5.7725E+01    4.4736E+01    5.1694E+01    2.0198E+01    1.5129E+01    1.3420E+01    6.7659E+01    4.8862E+01    1.4568E+01    4.3492E+00    1.5669E+01    6.5379E+00    8.9174E+00   
 5.8225E+01    4.4752E+01    5.1731E+01    2.0338E+01    1.5119E+01    1.3311E+01    6.7660E+01    4.8824E+01    1.4568E+01    4.3492E+00    1.5669E+01    6.5167E+00    8.9174E+00   
 5.8726E+01    4.4752E+01    5.1741E+01    2.0338E+01    1.5221E+01    1.3198E+01    6.7658E+01    4.8757E+01    1.4545E+01    4.3696E+00    1.5689E+01    6.5643E+00    8.8700E+00   
 5.9297E+01    4.4750E+01    5.1752E+01    2.0762E+01    1.5212E+01    1.3118E+01    6.7673E+01    4.8720E+01    1.4538E+01    4.3492E+00    1.5587E+01    6.3423E+00    8.8938E+00   
 5.9797E+01    4.4739E+01    5.1753E+01    2.0649E+01    1.5162E+01    1.3029E+01    6.7646E+01    4.8720E+01    1.4496E+01    4.3696E+00    1.5791E+01    6.3899E+00    8.9174E+00   
 6.0298E+01    4.4750E+01    5.1764E+01    2.0565E+01    1.5162E+01    1.2955E+01    6.7632E+01    4.8662E+01    1.4490E+01    4.3696E+00    1.5730E+01    6.5326E+00    8.8938E+00   
 6.0798E+01    4.4760E+01    5.1764E+01    2.0198E+01    1.5110E+01    1.2955E+01    6.7617E+01    4.8617E+01    1.4490E+01    4.3696E+00    1.5791E+01    6.5220E+00    8.8700E+00   
 6.1417E+01    4.4758E+01    5.1791E+01    2.0010E+01    1.5086E+01    1.2884E+01    6.7595E+01    4.8591E+01    1.4474E+01    4.3289E+00    1.5649E+01    6.4216E+00    8.9411E+00   
 6.1918E+01    4.4758E+01    5.1810E+01    2.0010E+01    1.5129E+01    1.2817E+01    6.7561E+01    4.8521E+01    1.4439E+01    4.3696E+00    1.5771E+01    6.4110E+00    8.9174E+00   
 6.2418E+01    4.4758E+01    5.1811E+01    1.9788E+01    1.5079E+01    1.2769E+01    6.7575E+01    4.8536E+01    1.4406E+01    4.3289E+00    1.5812E+01    6.5167E+00    8.9174E+00   
 6.2918E+01    4.4742E+01    5.1824E+01    1.9707E+01    1.4995E+01    1.2675E+01    6.7556E+01    4.8508E+01    1.4393E+01    4.3289E+00    1.5730E+01    6.3582E+00    8.9411E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.3489E+01    4.4774E+01    5.1842E+01    1.9907E+01    1.4995E+01    1.2597E+01    6.7552E+01    4.8432E+01    1.4342E+01    4.3492E+00    1.5710E+01    6.5379E+00    8.9411E+00   
 6.3990E+01    4.4764E+01    5.1842E+01    2.0115E+01    1.5082E+01    1.2597E+01    6.7567E+01    4.8362E+01    1.4342E+01    4.3289E+00    1.5669E+01    6.5220E+00    8.9174E+00   
 6.4490E+01    4.4789E+01    5.1865E+01    2.0324E+01    1.5020E+01    1.2546E+01    6.7581E+01    4.8292E+01    1.4293E+01    4.3289E+00    1.5689E+01    6.3899E+00    8.9411E+00   
 6.4991E+01    4.4789E+01    5.1875E+01    2.0324E+01    1.5048E+01    1.2474E+01    6.7567E+01    4.8227E+01    1.4247E+01    4.3085E+00    1.5771E+01    6.4956E+00    8.9174E+00   
 6.5610E+01    4.4801E+01    5.1866E+01    2.0360E+01    1.4990E+01    1.2413E+01    6.7548E+01    4.8159E+01    1.4196E+01    4.3289E+00    1.5812E+01    6.3582E+00    8.8700E+00   
 6.6110E+01    4.4784E+01    5.1877E+01    2.0395E+01    1.4926E+01    1.2352E+01    6.7548E+01    4.8159E+01    1.4160E+01    4.3085E+00    1.5730E+01    6.3529E+00    8.9174E+00   
 6.6611E+01    4.4775E+01    5.1873E+01    2.0333E+01    1.4926E+01    1.2306E+01    6.7527E+01    4.8092E+01    1.4119E+01    4.3289E+00    1.5853E+01    6.3846E+00    8.9411E+00   
